start	strand	21839	m
1019221	+	0.0	0.0
1019222	-	0.0	0.0
1019362	+	0.0	0.0
1019363	-	0.0	0.0
1019529	+	0.0	0.0
1019530	-	0.0	0.0
1019884	+	0.0	0.0
1019885	-	0.0	0.0
1020344	+	0.0	0.0
1020345	-	90.91	0.0
1020822	+	0.0	0.0
1020823	-	0.0	0.0
1020904	+	0.0	0.0
1020905	-	0.0	0.0
1020924	+	0.0	0.0
1020925	-	0.0	0.0
1020967	+	0.0	0.0
1020968	-	0.0	0.0
1021573	+	0.0	0.0
1021574	-	0.0	0.0
1021593	+	0.0	0.0
1021594	-	0.0	0.0
1023241	+	0.0	0.0
1023242	-	0.0	0.0
1023325	+	0.0	0.0
1023326	-	0.0	0.0
1023720	+	0.0	0.0
1023721	-	0.0	0.0
1024630	+	0.0	0.0
1024631	-	0.0	0.0
1024944	+	0.0	0.0
1024945	-	0.0	0.0
1025118	+	0.0	0.0
1025119	-	0.0	0.0
1025432	+	0.0	0.0
1025433	-	0.0	0.0
1025773	+	0.0	0.0
1025774	-	0.0	0.0
1026178	+	0.0	0.0
1026179	-	0.0	0.0
1026656	+	0.0	0.0
1026657	-	0.0	0.0
1026674	+	0.0	0.0
1026675	-	0.0	0.0
1026775	+	0.0	0.0
1026776	-	0.0	0.0
1027059	+	0.0	0.0
1027060	-	0.0	0.0
1028310	-	0.0	0.0
1029699	+	0.0	0.0
1029700	-	0.0	0.0
1031487	+	0.0	0.0
1031488	-	0.0	0.0
1031723	+	0.0	0.0
1031724	-	0.0	0.0
1032421	+	0.0	0.0
1032422	-	0.0	0.0
1032472	+	0.0	0.0
1032473	-	0.0	0.0
1032729	+	0.0	0.0
1032730	-	0.0	0.0
1033139	+	0.0	0.0
1033140	-	0.0	0.0
1034287	+	0.0	0.0
1034288	-	0.0	0.0
1034350	+	0.0	0.0
1034351	-	0.0	0.0
1034866	+	83.33	0.0
1034867	-	0.0	0.0
1035685	+	0.0	0.0
1035686	-	85.71	0.0
1035821	+	0.0	0.0
1036016	+	0.0	0.0
1036017	-	0.0	0.0
1036028	+	0.0	0.0
1036029	-	0.0	0.0
1038424	+	0.0	0.0
1038425	-	0.0	0.0
1038445	+	0.0	0.0
1038446	-	0.0	0.0
1038768	+	0.0	0.0
1038769	-	0.0	0.0
1038862	+	0.0	0.0
1038863	-	0.0	0.0
1039432	+	0.0	0.0
1039433	-	0.0	0.0
1039651	+	0.0	0.0
1039652	-	0.0	0.0
1040852	+	0.0	0.0
1040853	-	0.0	0.0
1040927	+	0.0	0.0
1040928	-	0.0	0.0
1041008	+	0.0	0.0
1041009	-	0.0	0.0
1041663	+	0.0	0.0
1041664	-	0.0	0.0
1041738	+	0.0	0.0
1041739	-	0.0	0.0
1041835	-	0.0	0.0
1042485	+	0.0	0.0
1042486	-	0.0	0.0
1042673	+	0.0	0.0
1042674	-	0.0	0.0
1043020	+	0.0	0.0
1043021	-	0.0	0.0
1043293	+	0.0	0.0
1043294	-	0.0	0.0
1043584	+	0.0	0.0
1043585	-	0.0	0.0
1044602	+	0.0	0.0
1044646	+	0.0	0.0
1044647	-	0.0	0.0
1044803	+	0.0	0.0
1044804	-	0.0	0.0
1046682	+	0.0	0.0
1046683	-	0.0	0.0
1047748	+	0.0	0.0
1047749	-	0.0	0.0
1048383	+	20.0	0.0
1048384	-	0.0	0.0
1048929	+	0.0	0.0
1048930	-	0.0	0.0
1049180	+	0.0	0.0
1049181	-	0.0	0.0
1050857	+	0.0	0.0
1050858	-	0.0	0.0
1051041	-	0.0	0.0
1051719	+	0.0	0.0
1051720	-	0.0	0.0
1051909	-	0.0	0.0
1052097	+	0.0	0.0
1052098	-	0.0	0.0
1052472	+	0.0	0.0
1052473	-	0.0	0.0
1053808	+	0.0	0.0
1053809	-	0.0	0.0
1054120	+	0.0	0.0
1054121	-	0.0	0.0
1054602	+	0.0	0.0
1054603	-	0.0	0.0
1054973	+	0.0	0.0
1054974	-	0.0	0.0
1055058	+	0.0	0.0
1055059	-	0.0	0.0
1055662	+	0.0	0.0
1055663	-	0.0	0.0
1055902	+	0.0	0.0
1055903	-	0.0	0.0
1056278	+	0.0	0.0
1056279	-	0.0	0.0
1056889	+	0.0	0.0
1056890	-	0.0	0.0
1057967	+	0.0	0.0
1057968	-	0.0	0.0
1059632	+	0.0	0.0
1059633	-	0.0	0.0
1060150	+	0.0	0.0
1060151	-	0.0	0.0
1060416	+	0.0	0.0
1060417	-	0.0	0.0
1062341	+	0.0	0.0
1062342	-	0.0	0.0
1063808	+	0.0	0.0
1063809	-	0.0	0.0
1064554	+	94.12	0.0
1064555	-	0.0	0.0
1064592	+	93.33	0.0
1064593	-	0.0	0.0
1065398	+	0.0	0.0
1065399	-	0.0	0.0
1065838	+	0.0	0.0
1065839	-	0.0	0.0
1066230	+	0.0	0.0
1066231	-	0.0	0.0
1066430	+	0.0	0.0
1066431	-	0.0	0.0
1066952	+	0.0	0.0
1066953	-	0.0	0.0
1067262	+	0.0	0.0
1067263	-	0.0	0.0
1068053	+	0.0	0.0
1068054	-	0.0	0.0
1068833	+	0.0	0.0
1068834	-	0.0	0.0
1068896	+	0.0	0.0
1068897	-	0.0	0.0
1068917	+	0.0	0.0
1068918	-	0.0	0.0
1069013	+	0.0	0.0
1069517	+	0.0	0.0
1069518	-	0.0	0.0
1069760	+	0.0	0.0
1072046	+	0.0	0.0
1072047	-	0.0	0.0
1073303	+	0.0	0.0
1073742	+	60.0	0.0
1073743	-	0.0	0.0
1073796	+	0.0	0.0
1073797	-	0.0	0.0
1074340	+	0.0	0.0
1074341	-	0.0	0.0
1074499	+	0.0	0.0
1074500	-	0.0	0.0
1074638	+	0.0	0.0
1074639	-	0.0	0.0
1074715	+	0.0	0.0
1074716	-	0.0	0.0
1074776	+	0.0	0.0
1074777	-	0.0	0.0
1076080	+	0.0	0.0
1076081	-	0.0	0.0
1076170	+	0.0	0.0
1076171	-	0.0	0.0
1076514	+	0.0	0.0
1076515	-	0.0	0.0
1076560	+	0.0	0.0
1076561	-	0.0	0.0
1077402	+	0.0	0.0
1077403	-	0.0	0.0
1077481	+	0.0	0.0
1077482	-	0.0	0.0
1077594	+	0.0	0.0
1077595	-	0.0	0.0
1077653	+	0.0	0.0
1077654	-	0.0	0.0
1078226	+	0.0	0.0
1078227	-	0.0	0.0
1079504	+	0.0	0.0
1079505	-	0.0	0.0
1079781	+	0.0	0.0
1080621	+	0.0	0.0
1080622	-	0.0	0.0
1081018	+	0.0	0.0
1081019	-	0.0	0.0
1081024	+	0.0	0.0
1081025	-	0.0	0.0
1081848	+	0.0	0.0
1081849	-	0.0	0.0
1081941	+	0.0	0.0
1081942	-	0.0	0.0
1082266	+	0.0	0.0
1082267	-	0.0	0.0
1083085	+	0.0	0.0
1083086	-	0.0	0.0
1083319	+	0.0	0.0
1083320	-	0.0	0.0
1083922	+	0.0	0.0
1083923	-	0.0	0.0
1084975	+	0.0	0.0
1084976	-	0.0	0.0
1085675	+	0.0	0.0
1085676	-	0.0	0.0
1085806	+	0.0	0.0
1085807	-	0.0	0.0
1086195	+	0.0	0.0
1086196	-	0.0	0.0
1086361	+	0.0	0.0
1086362	-	0.0	0.0
1087681	+	0.0	0.0
1087682	-	90.0	0.0
1088235	+	0.0	0.0
1088236	-	0.0	0.0
1088371	+	0.0	0.0
1088372	-	0.0	0.0
1088446	+	0.0	0.0
1088447	-	0.0	0.0
1088537	+	0.0	0.0
1088538	-	0.0	0.0
1089148	+	0.0	0.0
1089149	-	0.0	0.0
1089934	+	0.0	0.0
1089935	-	0.0	0.0
1090732	+	0.0	0.0
1090942	+	0.0	0.0
1090943	-	0.0	0.0
1091422	+	0.0	0.0
1091423	-	0.0	0.0
1091606	+	0.0	0.0
1091607	-	0.0	0.0
1091742	+	0.0	0.0
1091743	-	0.0	0.0
1091911	+	0.0	0.0
1091912	-	0.0	0.0
1092259	+	0.0	0.0
1092260	-	0.0	0.0
1093162	+	0.0	0.0
1093163	-	0.0	0.0
1093215	+	0.0	0.0
1093216	-	0.0	0.0
1093692	+	0.0	0.0
1093693	-	0.0	0.0
1093711	+	0.0	0.0
1093712	-	0.0	0.0
1095285	+	0.0	0.0
1095286	-	0.0	0.0
1095968	+	0.0	0.0
1095969	-	0.0	0.0
1097009	+	0.0	0.0
1097010	-	0.0	0.0
1097077	+	0.0	0.0
1097078	-	0.0	0.0
1097918	+	0.0	0.0
1097919	-	81.82	0.0
1098056	+	0.0	0.0
1098057	-	0.0	0.0
1098813	+	0.0	0.0
1098814	-	0.0	0.0
1099083	+	0.0	0.0
1099084	-	0.0	0.0
1099686	+	0.0	0.0
1099687	-	0.0	0.0
1099982	+	0.0	0.0
1099983	-	0.0	0.0
1100327	+	0.0	0.0
1100328	-	0.0	0.0
1101011	+	0.0	0.0
1101012	-	0.0	0.0
1102773	+	0.0	0.0
1102774	-	0.0	0.0
1102938	+	0.0	0.0
1102939	-	0.0	0.0
1103569	+	0.0	0.0
1103570	-	0.0	0.0
1103588	+	0.0	0.0
1103589	-	0.0	0.0
1105172	+	0.0	0.0
1105173	-	0.0	0.0
1106365	+	0.0	0.0
1106366	-	0.0	0.0
1107054	+	0.0	0.0
1107055	-	0.0	0.0
1107100	-	100.0	0.0
1108379	+	0.0	0.0
1108380	-	0.0	0.0
1108527	+	0.0	0.0
1108538	+	0.0	0.0
1108539	-	0.0	0.0
1108548	+	0.0	0.0
1108549	-	0.0	0.0
1108797	+	0.0	0.0
1108798	-	0.0	0.0
1108865	+	0.0	0.0
1108866	-	0.0	0.0
1109051	-	0.0	0.0
1109111	+	0.0	0.0
1109112	-	0.0	0.0
1109978	+	0.0	0.0
1109979	-	0.0	0.0
1110544	+	0.0	0.0
1110545	-	0.0	0.0
1110892	+	0.0	0.0
1110893	-	0.0	0.0
1111412	+	0.0	0.0
1111413	-	0.0	0.0
1111827	+	0.0	0.0
1111828	-	0.0	0.0
1111878	+	0.0	0.0
1111879	-	0.0	0.0
1112230	+	0.0	0.0
1112231	-	0.0	0.0
1112751	+	0.0	0.0
1112752	-	0.0	0.0
1112795	+	0.0	0.0
1112796	-	0.0	0.0
1112805	+	0.0	0.0
1112806	-	0.0	0.0
1113444	-	0.0	0.0
1114304	+	0.0	0.0
1114305	-	0.0	0.0
1114481	+	0.0	0.0
1114482	-	0.0	0.0
1114668	+	0.0	0.0
1114669	-	0.0	0.0
1115631	+	0.0	0.0
1115632	-	0.0	0.0
1116983	+	0.0	0.0
1116984	-	0.0	0.0
1117931	+	0.0	0.0
1117932	-	0.0	0.0
1118240	+	0.0	0.0
1118241	-	0.0	0.0
1118453	+	0.0	0.0
1118454	-	0.0	0.0
1118783	+	0.0	0.0
1118784	-	0.0	0.0
1118881	+	0.0	0.0
1118882	-	0.0	0.0
1120416	+	0.0	0.0
1120417	-	0.0	0.0
1121039	+	0.0	0.0
1121040	-	0.0	0.0
1122030	+	0.0	0.0
1122031	-	0.0	0.0
1123644	+	0.0	0.0
1123645	-	100.0	0.0
1125338	+	0.0	0.0
1125339	-	0.0	0.0
1126201	+	0.0	0.0
1126202	-	0.0	0.0
1126360	+	0.0	0.0
1126361	-	0.0	0.0
1126540	-	0.0	0.0
1126939	+	0.0	0.0
1126940	-	0.0	0.0
1127783	+	0.0	0.0
1127784	-	0.0	0.0
1128495	+	0.0	0.0
1128496	-	0.0	0.0
1128572	+	80.0	0.0
1128573	-	0.0	0.0
1128680	+	0.0	0.0
1128681	-	0.0	0.0
1129616	+	0.0	0.0
1129617	-	0.0	0.0
1129720	+	0.0	0.0
1129960	+	0.0	0.0
1130656	+	0.0	0.0
1130657	-	0.0	0.0
1131048	+	0.0	0.0
1131049	-	0.0	0.0
1131733	+	0.0	0.0
1131734	-	0.0	0.0
1132606	+	0.0	0.0
1132607	-	0.0	0.0
1132951	+	0.0	0.0
1132952	-	0.0	0.0
1135615	+	0.0	0.0
1135616	-	0.0	0.0
1135640	+	0.0	0.0
1135641	-	0.0	0.0
1135746	+	0.0	0.0
1135747	-	0.0	0.0
1135812	+	0.0	0.0
1135813	-	0.0	0.0
1135832	+	0.0	0.0
1135833	-	0.0	0.0
1135959	+	0.0	0.0
1135960	-	0.0	0.0
1136125	+	0.0	0.0
1136126	-	0.0	0.0
1137503	+	0.0	0.0
1137504	-	0.0	0.0
1137620	+	100.0	0.0
1137621	-	0.0	0.0
1137649	+	0.0	0.0
1137650	-	0.0	0.0
1137791	+	0.0	0.0
1137792	-	0.0	0.0
1137863	+	0.0	0.0
1137864	-	0.0	0.0
1138049	+	0.0	0.0
1138050	-	0.0	0.0
1140048	+	0.0	0.0
1140049	-	0.0	0.0
1140714	+	0.0	0.0
1140715	-	0.0	0.0
1141053	+	0.0	0.0
1141054	-	0.0	0.0
1141422	+	0.0	0.0
1141423	-	0.0	0.0
1142228	+	0.0	0.0
1142229	-	0.0	0.0
1142360	+	0.0	0.0
1142361	-	0.0	0.0
1143040	+	0.0	0.0
1143041	-	0.0	0.0
1143228	+	0.0	0.0
1143229	-	0.0	0.0
1143567	+	0.0	0.0
1143568	-	0.0	0.0
1143835	+	0.0	0.0
1143836	-	0.0	0.0
1144102	+	0.0	0.0
1144103	-	0.0	0.0
1144626	+	0.0	0.0
1144627	-	58.33	0.0
1145754	+	0.0	0.0
1145755	-	0.0	0.0
1146305	+	0.0	0.0
1146306	-	90.0	0.0
1146574	+	3.85	0.0
1146575	-	0.0	0.0
1148600	+	0.0	0.0
1148601	-	0.0	0.0
1149242	+	0.0	0.0
1149243	-	0.0	0.0
1150083	+	0.0	0.0
1150084	-	0.0	0.0
1151078	+	0.0	0.0
1151079	-	0.0	0.0
1152141	+	0.0	0.0
1152142	-	0.0	0.0
1153183	+	0.0	0.0
1153184	-	0.0	0.0
1153846	+	0.0	0.0
1153847	-	0.0	0.0
1154164	+	0.0	0.0
1154165	-	0.0	0.0
1154216	+	0.0	0.0
1154217	-	0.0	0.0
1154646	+	0.0	0.0
1154647	-	0.0	0.0
1154681	+	0.0	0.0
1154682	-	0.0	0.0
1155247	+	0.0	0.0
1155248	-	0.0	0.0
1155799	+	0.0	0.0
1155800	-	0.0	0.0
1157284	+	100.0	0.0
1157285	-	0.0	0.0
1157855	+	0.0	0.0
1157856	-	0.0	0.0
1157939	+	0.0	0.0
1157940	-	0.0	0.0
1157991	+	0.0	0.0
1157992	-	0.0	0.0
1158748	+	0.0	0.0
1158749	-	0.0	0.0
1159900	+	0.0	0.0
1159901	-	0.0	0.0
1160274	+	0.0	0.0
1160275	-	0.0	0.0
1160803	+	0.0	0.0
1160804	-	0.0	0.0
1163027	+	0.0	0.0
1163028	-	0.0	0.0
1163810	+	0.0	0.0
1163811	-	0.0	0.0
1164228	+	0.0	0.0
1164229	-	0.0	0.0
1165018	+	0.0	0.0
1165019	-	0.0	0.0
1165749	+	0.0	0.0
1165750	-	0.0	0.0
1167803	+	0.0	0.0
1167804	-	0.0	0.0
1168164	+	0.0	0.0
1168165	-	0.0	0.0
1168261	+	3.85	0.0
1168262	-	0.0	0.0
1168648	+	0.0	0.0
1168649	-	0.0	0.0
1168724	+	0.0	0.0
1168725	-	0.0	0.0
1169025	+	0.0	0.0
1169026	-	0.0	0.0
1169050	+	0.0	0.0
1169051	-	0.0	0.0
1169221	-	0.0	0.0
1169271	+	0.0	0.0
1169272	-	0.0	0.0
1169451	+	61.54	0.0
1169452	-	0.0	0.0
1169610	+	0.0	0.0
1169611	-	0.0	0.0
1169992	-	0.0	0.0
1170089	+	0.0	0.0
1170090	-	0.0	0.0
1170610	+	0.0	0.0
1170611	-	0.0	0.0
1170760	+	0.0	0.0
1170761	-	0.0	0.0
1170865	-	0.0	0.0
1172409	+	0.0	0.0
1172410	-	0.0	0.0
1172940	+	0.0	0.0
1172941	-	0.0	0.0
1173782	+	0.0	0.0
1173783	-	0.0	0.0
1175869	+	0.0	0.0
1175870	-	0.0	0.0
1176096	+	0.0	0.0
1176204	+	0.0	0.0
1176205	-	0.0	0.0
1177050	+	0.0	0.0
1177051	-	0.0	0.0
1177082	+	0.0	0.0
1177083	-	0.0	0.0
1178386	+	0.0	0.0
1178387	-	0.0	0.0
1178773	+	0.0	0.0
1178774	-	0.0	0.0
1179736	+	0.0	0.0
1179737	-	0.0	0.0
1180184	+	0.0	0.0
1180185	-	0.0	0.0
1181496	+	0.0	0.0
1181766	+	0.0	0.0
1181767	-	0.0	0.0
1183294	+	0.0	0.0
1183295	-	0.0	0.0
1184046	+	0.0	0.0
1184047	-	0.0	0.0
1185766	+	0.0	0.0
1185767	-	0.0	0.0
1185787	-	0.0	0.0
1186013	+	0.0	0.0
1186014	-	0.0	0.0
1186812	+	0.0	0.0
1186813	-	0.0	0.0
1188135	+	0.0	0.0
1188136	-	0.0	0.0
1188245	-	0.0	0.0
1188538	+	0.0	0.0
1188539	-	0.0	0.0
1188552	+	0.0	0.0
1188553	-	0.0	0.0
1189712	+	0.0	0.0
1189713	-	0.0	0.0
1189844	+	0.0	0.0
1189845	-	0.0	0.0
1190719	+	0.0	0.0
1190720	-	0.0	0.0
1190774	+	0.0	0.0
1191001	+	0.0	0.0
1191002	-	0.0	0.0
1191107	+	0.0	0.0
1191108	-	0.0	0.0
1191152	+	0.0	0.0
1191153	-	0.0	0.0
1191985	+	0.0	0.0
1191986	-	0.0	0.0
1192827	+	0.0	0.0
1192828	-	0.0	0.0
1193834	+	0.0	0.0
1193835	-	0.0	0.0
1194220	+	0.0	0.0
1194221	-	0.0	0.0
1194296	+	0.0	0.0
1194297	-	0.0	0.0
1195116	+	0.0	0.0
1195117	-	0.0	0.0
1195645	+	0.0	0.0
1195646	-	0.0	0.0
1195745	+	0.0	0.0
1195746	-	0.0	0.0
1195811	+	0.0	0.0
1197047	+	0.0	0.0
1197048	-	0.0	0.0
1197822	+	0.0	0.0
1197823	-	0.0	0.0
1197981	+	0.0	0.0
1197982	-	0.0	0.0
1198142	+	0.0	0.0
1198143	-	0.0	0.0
1199625	+	0.0	0.0
1199626	-	0.0	0.0
1199983	+	0.0	0.0
1199984	-	0.0	0.0
1200130	+	0.0	0.0
1200131	-	0.0	0.0
1200157	+	0.0	0.0
1200158	-	0.0	0.0
1201142	+	0.0	0.0
1201143	-	0.0	0.0
1201307	+	0.0	0.0
1201308	-	0.0	0.0
1202270	+	0.0	0.0
1202271	-	0.0	0.0
1203096	+	0.0	0.0
1203097	-	0.0	0.0
1203132	+	0.0	0.0
1203133	-	0.0	0.0
1203460	+	0.0	0.0
1203461	-	0.0	0.0
1203935	+	0.0	0.0
1203936	-	0.0	0.0
1204310	+	0.0	0.0
1204311	-	0.0	0.0
1204994	+	0.0	0.0
1204995	-	0.0	0.0
1205228	+	0.0	0.0
1205229	-	0.0	0.0
1206101	+	0.0	0.0
1206102	-	0.0	0.0
1206405	+	0.0	0.0
1206406	-	0.0	0.0
1206511	+	0.0	0.0
1206512	-	0.0	0.0
1207660	+	0.0	0.0
1207661	-	0.0	0.0
1207882	+	0.0	0.0
1207883	-	0.0	0.0
1208175	+	0.0	0.0
1208176	-	0.0	0.0
1208802	+	0.0	0.0
1208803	-	0.0	0.0
1208949	+	0.0	0.0
1208950	-	0.0	0.0
1210117	+	0.0	0.0
1210118	-	0.0	0.0
1210160	+	0.0	0.0
1210161	-	0.0	0.0
1210587	+	0.0	0.0
1210588	-	0.0	0.0
1212429	+	0.0	0.0
1212430	-	0.0	0.0
1212621	+	0.0	0.0
1212622	-	0.0	0.0
1213806	+	0.0	0.0
1213807	-	0.0	0.0
1215200	+	0.0	0.0
1215201	-	0.0	0.0
1215887	+	0.0	0.0
1215888	-	0.0	0.0
1215956	-	0.0	0.0
1216274	-	0.0	0.0
1218375	+	0.0	0.0
1218376	-	0.0	0.0
1218841	+	0.0	0.0
1218842	-	0.0	0.0
1218991	+	0.0	0.0
1218992	-	0.0	0.0
1219208	+	0.0	0.0
1219209	-	0.0	0.0
1219767	+	0.0	0.0
1219768	-	0.0	0.0
1220203	+	0.0	0.0
1220204	-	0.0	0.0
1220274	+	0.0	0.0
1221303	+	0.0	0.0
1221304	-	0.0	0.0
1221690	+	0.0	0.0
1221691	-	0.0	0.0
1221728	+	0.0	0.0
1221729	-	0.0	0.0
1223073	+	0.0	0.0
1223074	-	0.0	0.0
1223213	+	0.0	0.0
1223214	-	0.0	0.0
1223868	+	0.0	0.0
1223869	-	0.0	0.0
1224526	+	0.0	0.0
1224527	-	0.0	0.0
1224752	+	0.0	0.0
1224753	-	0.0	0.0
1226315	+	0.0	0.0
1226316	-	0.0	0.0
1227075	+	0.0	0.0
1227076	-	0.0	0.0
1227207	+	0.0	0.0
1227208	-	0.0	0.0
1228087	+	0.0	0.0
1228088	-	0.0	0.0
1229115	+	0.0	0.0
1229116	-	0.0	0.0
1229345	+	0.0	0.0
1229346	-	0.0	0.0
1230579	+	0.0	0.0
1230580	-	0.0	0.0
1230819	+	0.0	0.0
1231977	+	0.0	0.0
1231978	-	0.0	0.0
1232295	-	0.0	0.0
1232351	+	0.0	0.0
1232352	-	0.0	0.0
1233266	+	0.0	0.0
1233267	-	0.0	0.0
1233346	+	0.0	0.0
1233347	-	0.0	0.0
1233608	+	0.0	0.0
1233609	-	0.0	0.0
1233793	+	70.0	0.0
1233794	-	0.0	0.0
1233901	+	0.0	0.0
1233902	-	0.0	0.0
1234217	+	0.0	0.0
1234218	-	0.0	0.0
1235014	+	0.0	0.0
1235015	-	0.0	0.0
1236364	+	0.0	0.0
1236365	-	0.0	0.0
1236583	+	0.0	0.0
1236584	-	0.0	0.0
1236679	+	0.0	0.0
1236680	-	0.0	0.0
1237556	+	0.0	0.0
1237557	-	0.0	0.0
1238740	+	0.0	0.0
1238741	-	0.0	0.0
1239159	+	0.0	0.0
1239160	-	0.0	0.0
1239276	+	0.0	0.0
1239277	-	0.0	0.0
1239345	+	0.0	0.0
1239346	-	0.0	0.0
1239772	+	0.0	0.0
1239773	-	0.0	0.0
1240003	+	0.0	0.0
1240004	-	0.0	0.0
1240072	+	0.0	0.0
1240073	-	0.0	0.0
1240267	+	0.0	0.0
1240268	-	0.0	0.0
1241227	+	0.0	0.0
1241228	-	0.0	0.0
1241938	+	0.0	0.0
1241939	-	0.0	0.0
1242061	+	0.0	0.0
1242062	-	0.0	0.0
1242168	+	0.0	0.0
1242169	-	0.0	0.0
1242752	+	0.0	0.0
1242753	-	0.0	0.0
1243902	-	0.0	0.0
1245013	+	0.0	0.0
1245868	+	0.0	0.0
1245869	-	0.0	0.0
1246522	+	0.0	0.0
1246523	-	0.0	0.0
1246743	+	0.0	0.0
1246744	-	0.0	0.0
1247036	+	0.0	0.0
1247037	-	0.0	0.0
1247935	+	0.0	0.0
1247936	-	0.0	0.0
1248011	+	0.0	0.0
1248012	-	0.0	0.0
1248676	+	0.0	0.0
1248677	-	0.0	0.0
1248688	+	0.0	0.0
1248689	-	0.0	0.0
1249516	+	0.0	0.0
1249517	-	0.0	0.0
1249672	+	0.0	0.0
1249673	-	0.0	0.0
1249994	+	0.0	0.0
1249995	-	0.0	0.0
1250722	+	0.0	0.0
1250723	-	0.0	0.0
1251815	+	0.0	0.0
1251816	-	0.0	0.0
1252471	+	0.0	0.0
1252472	-	0.0	0.0
1253040	+	0.0	0.0
1253041	-	0.0	0.0
1253114	+	0.0	0.0
1253115	-	0.0	0.0
1253379	+	0.0	0.0
1253380	-	0.0	0.0
1253386	+	0.0	0.0
1253387	-	0.0	0.0
1253832	+	0.0	0.0
1253833	-	35.71	0.0
1254573	+	0.0	0.0
1254574	-	0.0	0.0
1254663	+	0.0	0.0
1254664	-	0.0	0.0
1255301	+	0.0	0.0
1255302	-	0.0	0.0
1255511	+	0.0	0.0
1255512	-	0.0	0.0
1255987	+	0.0	0.0
1255988	-	0.0	0.0
1256056	+	81.82	0.0
1256057	-	0.0	0.0
1256781	+	0.0	0.0
1256782	-	0.0	0.0
1257644	+	0.0	0.0
1257645	-	0.0	0.0
1258009	+	0.0	0.0
1258010	-	0.0	0.0
1258315	+	0.0	0.0
1258316	-	0.0	0.0
1258402	+	0.0	0.0
1258403	-	84.62	0.0
1258771	+	0.0	0.0
1258772	-	0.0	0.0
1258860	+	0.0	0.0
1258861	-	0.0	0.0
1261167	+	0.0	0.0
1261168	-	0.0	0.0
1262667	+	0.0	0.0
1262668	-	0.0	0.0
1263362	+	0.0	0.0
1263363	-	0.0	0.0
1263794	+	0.0	0.0
1263795	-	0.0	0.0
1264036	+	0.0	0.0
1264037	-	0.0	0.0
1264384	+	0.0	0.0
1264385	-	0.0	0.0
1264929	-	0.0	0.0
1265423	+	0.0	0.0
1265621	+	0.0	0.0
1265622	-	0.0	0.0
1266943	+	0.0	0.0
1266944	-	0.0	0.0
1267150	+	0.0	0.0
1267151	-	0.0	0.0
1267177	+	81.82	0.0
1267178	-	0.0	0.0
1268931	+	0.0	0.0
1269570	+	0.0	0.0
1269571	-	0.0	0.0
1269588	+	0.0	0.0
1269589	-	0.0	0.0
1270031	+	0.0	0.0
1270032	-	0.0	0.0
1270294	+	0.0	0.0
1270295	-	0.0	0.0
1271437	+	0.0	0.0
1271438	-	0.0	0.0
1271509	+	0.0	0.0
1271510	-	0.0	0.0
1272062	+	0.0	0.0
1272063	-	0.0	0.0
1272985	+	0.0	0.0
1272986	-	0.0	0.0
1273022	+	0.0	0.0
1273023	-	0.0	0.0
1274526	+	0.0	0.0
1274527	-	0.0	0.0
1275126	+	0.0	0.0
1275127	-	0.0	0.0
1275382	+	0.0	0.0
1275383	-	0.0	0.0
1278043	+	0.0	0.0
1278044	-	0.0	0.0
1278342	+	0.0	0.0
1278366	+	0.0	0.0
1278367	-	0.0	0.0
1278616	+	70.0	0.0
1278617	-	0.0	0.0
1278795	-	0.0	0.0
1279235	+	0.0	0.0
1280026	+	0.0	0.0
1280027	-	0.0	0.0
1280326	+	0.0	0.0
1280327	-	92.31	0.0
1281132	-	0.0	0.0
1281310	+	0.0	0.0
1281311	-	0.0	0.0
1282144	+	0.0	0.0
1282145	-	0.0	0.0
1282239	+	0.0	0.0
1282240	-	0.0	0.0
1282509	+	0.0	0.0
1282510	-	0.0	0.0
1282633	+	0.0	0.0
1282634	-	0.0	0.0
1283452	+	0.0	0.0
1283453	-	0.0	0.0
1283582	+	0.0	0.0
1283583	-	0.0	0.0
1283779	-	0.0	0.0
1284263	+	0.0	0.0
1284264	-	0.0	0.0
1284845	+	0.0	0.0
1284846	-	0.0	0.0
1285966	+	0.0	0.0
1285967	-	0.0	0.0
1287439	+	0.0	0.0
1287440	-	0.0	0.0
1287874	+	0.0	0.0
1287875	-	0.0	0.0
1287894	+	0.0	0.0
1287895	-	0.0	0.0
1288096	+	0.0	0.0
1288097	-	0.0	0.0
1289281	+	0.0	0.0
1289282	-	0.0	0.0
1290084	+	0.0	0.0
1290085	-	0.0	0.0
1290129	+	0.0	0.0
1290130	-	0.0	0.0
1290678	+	0.0	0.0
1290679	-	0.0	0.0
1291401	+	0.0	0.0
1291402	-	0.0	0.0
1291447	+	0.0	0.0
1291448	-	0.0	0.0
1291494	+	0.0	0.0
1291495	-	0.0	0.0
1292847	+	0.0	0.0
1292848	-	0.0	0.0
1293209	+	0.0	0.0
1293210	-	0.0	0.0
1293228	-	0.0	0.0
1293587	+	0.0	0.0
1293588	-	0.0	0.0
1293847	+	100.0	0.0
1293848	-	0.0	0.0
1294514	+	0.0	0.0
1294515	-	0.0	0.0
1295624	+	0.0	0.0
1295625	-	0.0	0.0
1296566	+	0.0	0.0
1296567	-	0.0	0.0
1297363	+	0.0	0.0
1297364	-	0.0	0.0
1297720	+	0.0	0.0
1297721	-	0.0	0.0
1298161	+	0.0	0.0
1298162	-	0.0	0.0
1298251	+	0.0	0.0
1298252	-	0.0	0.0
1298296	+	0.0	0.0
1298297	-	0.0	0.0
