SCO_ID	gene_id	gene_name	contig	start	end	strand	pfam_TF_flag	tf_related_domains	ZorroAranda_regulator_type	CastroMelchor_regulator_flag	sigma_flag	sigma_group	TF_family	source_flags	confidence	product
SCO3167	SC_RS17945		chromosome	3469606	3470205	-	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO3168	SC_RS17950		chromosome	3470375	3473869	+	yes	MarR;MarR_2		0	no		MarR	pfam	medium	S41 family peptidase
SCO3170	SC_RS17960		chromosome	3474274	3475167	-	yes	TetR_N		0	no		TetR	pfam	medium	SDR family oxidoreductase
SCO3172	SC_RS17970		chromosome	3476105	3477664	-	yes	HTH_IclR		0	no		HTH_other	pfam	medium	flavin-containing monooxygenase
SCO3173	SC_RS17975		chromosome	3477824	3478471	+	no			1	no			CastroMelchor	medium	MerR family transcriptional regulator
SCO3179	SC_RS18010		chromosome	3484069	3484608	-	yes	BTAD;Trans_reg_C		0	no		SARP	pfam	medium	MogA/MoaB family molybdenum cofactor biosynthesis protein
SCO3188	SC_RS18055		chromosome	3494975	3495817	+	yes	GerE;Response_reg		0	no		LuxR	pfam	medium	S-methyl-5'-thioadenosine phosphorylase
SCO3196	SC_RS18095		chromosome	3502247	3504346	-	no			1	no			CastroMelchor	low	PTS fructose transporter subunit IIABC
SCO3197	SC_RS18100	pfkB	chromosome	3504474	3505421	-	no			1	no			CastroMelchor	low	1-phosphofructokinase
SCO3198	SC_RS18105		chromosome	3505418	3506179	-	no		TF	1	no		DeoR	ZorroAranda;CastroMelchor	high	DeoR/GlpR family DNA-binding transcription regulator
SCO3200	SC_RS18115		chromosome	3507970	3508941	+	no			1	no			CastroMelchor	medium	helix-turn-helix transcriptional regulator
SCO3201	SC_RS18120		chromosome	3509244	3509954	-	no		TF	1	no		TetR	ZorroAranda;CastroMelchor	high	TetR/AcrR family transcriptional regulator
SCO3202	SC_RS18125		chromosome	3510381	3511379	-	no		sigma	1	yes	sigma70_unclassified	Sigma	ZorroAranda;CastroMelchor;SigmaReview	high	sigma-70 family RNA polymerase sigma factor
SCO3205	SC_RS18140		chromosome	3513024	3513515	+	no			1	no			CastroMelchor	medium	MarR family winged helix-turn-helix transcriptional regulator
SCO3209	SC_RS18160		chromosome	3517633	3519207	+	no			1	no			CastroMelchor	medium	IclR family transcriptional regulator domain-containing protein
SCO3213	SC_RS18180		chromosome	3522697	3523299	-	yes	HTH_17		0	no		HTH_other	pfam	medium	anthranilate synthase component II
SCO3217	SC_RS18200		chromosome	3529272	3531188	+	no		TF	1	no		Unclassified_TF	ZorroAranda;CastroMelchor	high	AfsR/SARP family transcriptional regulator
SCO3221	SC_RS18220		chromosome	3533492	3534346	-	yes	GntR		0	no		GntR	pfam	medium	prephenate dehydrogenase
SCO3225	SC_RS18240		chromosome	3536945	3538660	+	no			1	no			CastroMelchor	low	sensor histidine kinase
SCO3226	SC_RS18245	absA2	chromosome	3538679	3539347	+	yes	GntR	global	1	no		GntR	pfam;ZorroAranda;CastroMelchor	high	two component system response regulator
SCO3229	SC_RS18260	hppD	chromosome	3541951	3543027	-	yes	GntR		0	no		GntR	pfam	medium	4-hydroxyphenylpyruvate dioxygenase
SCO3234	SC_RS18285	hasP	chromosome	3584822	3585724	+	yes	MerR;MerR_1		0	no		MerR	pfam	medium	3-hydroxyasparagine phosphotransferase
SCO3249	SC_RS18360		chromosome	3602075	3602320	-	yes	BTAD		0	no		SARP	pfam	medium	acyl carrier protein
SCO3263	SC_RS18435		chromosome	3613332	3613631	-	no			1	no			CastroMelchor	low	hypothetical protein
SCO3264	SC_RS18440		chromosome	3613628	3614359	-	no			1	no			CastroMelchor	medium	GntR family transcriptional regulator
SCO3265	SC_RS18445		chromosome	3614368	3614592	-	yes	HTH_31		1	no		HTH_other	pfam;CastroMelchor	medium	hypothetical protein
SCO3269	SC_RS18455		chromosome	3615480	3616235	+	no			1	no			CastroMelchor	medium	GntR family transcriptional regulator
SCO3274	SC_RS18485		chromosome	3618476	3618922	+	yes	TetR_N		0	no		TetR	pfam	medium	hypothetical protein
SCO3275	SC_RS18490		chromosome	3619017	3619451	-	no			1	no			CastroMelchor	medium	MerR family transcriptional regulator
SCO3283	SC_RS18525		chromosome	3625695	3626462	-	yes	Sigma70_ECF;Sigma70_r2;Sigma70_r4;Sigma70_r4_2		0	no		Sigma	pfam	medium	cobalt-precorrin-6A reductase
SCO3288	SC_RS18550		chromosome	3636856	3637587	+	yes	HTH_17		0	no		HTH_other	pfam	medium	hypothetical protein
SCO3291	SC_RS18565		chromosome	3640178	3641611	+	no			1	no			CastroMelchor	low	macro domain-containing protein
SCO3295	SC_RS18585		chromosome	3644267	3644935	-	yes	HTH_18;HTH_AraC		0	no		HTH_other	pfam	medium	CE1759 family FMN reductase
SCO3306	SC_RS18640		chromosome	3657329	3658543	-	yes	TetR_N		0	no		TetR	pfam	medium	aminotransferase-like domain-containing protein
SCO3308	SC_RS18650		chromosome	3659641	3661035	-	no			1	no			CastroMelchor	low	helix-turn-helix domain-containing protein
SCO3315	SC_RS18680		chromosome	3666265	3666957	+	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO3316	SC_RS18685		chromosome	3666980	3667756	-	yes	Sigma70_r2;Sigma70_r4;Sigma70_r4_2		0	no		Sigma	pfam	medium	SDR family NAD(P)-dependent oxidoreductase
SCO3318	SC_RS18695	hemC	chromosome	3669717	3670676	-	yes	Response_reg;Trans_reg_C		0	no		LuxR	pfam	medium	hydroxymethylbilane synthase
SCO3321	SC_RS18710		chromosome	3673466	3673762	-	yes	AsnC_trans_reg;HTH_20;HTH_24;HTH_AsnC-type		0	no		AsnC	pfam	medium	glutaredoxin family protein
SCO3323	SC_RS18720		chromosome	3675181	3675975	+	no		sigma	1	yes	ECF	Sigma	ZorroAranda;CastroMelchor;SigmaReview	high	ECF subfamily RNA polymerase sigma factor, BldN family
SCO3324	SC_RS18725		chromosome	3676223	3677473	+	no			1	no			CastroMelchor	low	DUF5667 domain-containing protein
SCO3326	SC_RS18735		chromosome	3678597	3679658	-	yes	HTH_31		0	no		HTH_other	pfam	medium	NAD-dependent epimerase/dehydratase family protein
SCO3328	SC_RS18745		chromosome	3680056	3680268	-	yes	TetR_N		0	no		TetR	pfam	medium	helix-turn-helix domain-containing protein
SCO3335	SC_RS18795		chromosome	3692339	3693343	-	no			1	no			CastroMelchor	medium	GlxA family transcriptional regulator
SCO3344	SC_RS18840		chromosome	3700571	3702733	+	no			1	no			CastroMelchor	low	serine/threonine-protein kinase
SCO3345	SC_RS18845	ilvD	chromosome	3702759	3704612	-	yes	HTH_20;HTH_5		0	no		HTH_other	pfam	medium	dihydroxy-acid dehydratase
SCO3346	SC_RS18850		chromosome	3704768	3705382	-	yes	GerE;Response_reg;Sigma70_r4;Sigma70_r4_2		1	no		LuxR	pfam;CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO3347	SC_RS18855		chromosome	3705379	3706236	-	no			1	no			CastroMelchor	low	sugar phosphate isomerase/epimerase family protein
SCO3348	SC_RS18860		chromosome	3706398	3707327	-	no			1	no			CastroMelchor	low	Ppx/GppA family phosphatase
SCO3351	SC_RS18875	radA	chromosome	3710688	3712097	+	no			1	no			CastroMelchor	low	DNA repair protein RadA
SCO3352	SC_RS18880	disA	chromosome	3712179	3713303	+	no			1	no			CastroMelchor	low	DNA integrity scanning diadenylate cyclase DisA
SCO3356	SC_RS18895		chromosome	3715604	3716137	+	no		sigma	1	yes	ECF	Sigma	ZorroAranda;CastroMelchor;SigmaReview	high	SigE family RNA polymerase sigma factor
SCO3357	SC_RS18900		chromosome	3716125	3716802	+	no			1	no			CastroMelchor	low	hypothetical protein
SCO3358	SC_RS18905	cseB	chromosome	3716926	3717630	+	no		TF	1	no		Unclassified_TF	ZorroAranda;CastroMelchor	high	two-component system response regulator CseB
SCO3359	SC_RS18910	cseC	chromosome	3717647	3719170	+	no			1	no			CastroMelchor	medium	two-component system sensor histidine kinase CseC
SCO3361	SC_RS18920		chromosome	3720125	3720577	-	no		TF	0	no		AsnC	ZorroAranda	medium	Lrp/AsnC family transcriptional regulator
SCO3367	SC_RS18960		chromosome	3725586	3726185	+	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO3370	SC_RS18975		chromosome	3729902	3732487	+	yes	MerR;MerR_1		0	no		MerR	pfam	medium	NACHT domain-containing protein
SCO3371	SC_RS18980		chromosome	3732621	3733277	+	yes	MarR;MarR_2		0	no		MarR	pfam	medium	HAD family acid phosphatase
SCO3375	SC_RS19000		chromosome	3740100	3740435	-	no		TF	0	no		Lsr2	ZorroAranda	medium	histone-like nucleoid-structuring protein Lsr2
SCO3376	SC_RS19005		chromosome	3740711	3741220	-	yes	PadR		0	no		PadR	pfam	medium	amino-acid N-acetyltransferase
SCO3378	SC_RS19015		chromosome	3741763	3741942	-	yes	HTH_31		0	no		HTH_other	pfam	medium	membrane protein
SCO3390	SC_RS19075		chromosome	3753279	3754484	-	no			1	no			CastroMelchor	low	sensor histidine kinase
SCO3392	SC_RS19085		chromosome	3755656	3756807	-	yes	HTH_1;LysR_substrate		0	no		LysR	pfam	medium	NADH-quinone oxidoreductase subunit D
SCO3404	SC_RS19145	ftsH	chromosome	3768093	3770132	-	yes	HTH_Crp_2;MarR_2		0	no		MarR	pfam	medium	ATP-dependent zinc metalloprotease FtsH
SCO3407	SC_RS19160		chromosome	3772215	3773342	-	yes	Sigma70_ECF;Sigma70_r2;Sigma70_r4;Sigma70_r4_2		0	no		Sigma	pfam	medium	zinc-dependent metalloprotease
SCO3413	SC_RS19190		chromosome	3778914	3779675	-	no			1	no			CastroMelchor	medium	MerR family transcriptional regulator
SCO3414	SC_RS19195		chromosome	3779785	3780231	-	no			1	no			CastroMelchor	medium	MarR family winged helix-turn-helix transcriptional regulator
SCO3423	SC_RS19235		chromosome	3788179	3788643	+	no			1	no			CastroMelchor	low	ATP-binding protein
SCO3424	SC_RS19240		chromosome	3788692	3788943	-	no			1	no			CastroMelchor	low	DUF397 domain-containing protein
	SC_RS19275		chromosome	3791751	3791891	-	yes	HTH_Tnp_1		0	no		HTH_other	pfam	medium	hypothetical protein
SCO3443	SC_RS19340		chromosome	3804673	3806037	-	yes	LacI;Peripla_BP_1;Peripla_BP_3		0	no		LacI	pfam	medium	dihydrolipoyl dehydrogenase family protein
SCO3447	SC_RS19360		chromosome	3809247	3809876	-	no			1	no			CastroMelchor	medium	Crp/Fnr family transcriptional regulator
SCO3449	SC_RS19370		chromosome	3810352	3810621	-	no			1	yes	ECF	Sigma	CastroMelchor;SigmaReview	high	anti-sigma factor family protein
SCO3450	SC_RS19375		chromosome	3810669	3811226	-	no			1	yes	ECF	Sigma	CastroMelchor;SigmaReview	high	RNA polymerase sigma factor
SCO3451	SC_RS19380		chromosome	3811392	3811703	+	no			0	yes	ECF	Sigma	SigmaReview	high	anti-sigma factor family protein
SCO3462	SC_RS19435		chromosome	3821387	3822823	+	yes	LacI;Peripla_BP_1;Peripla_BP_3;Peripla_BP_4		0	no		LacI	pfam	medium	hypothetical protein
SCO3465	SC_RS19450		chromosome	3824306	3825016	+	no			0	yes	sigma70_group2	Sigma	SigmaReview	high	TIGR04283 family arsenosugar biosynthesis glycosyltransferase
SCO3478	SC_RS19515		chromosome	3838999	3839985	-	yes	HTH_20;HTH_5;MarR_2		0	no		MarR	pfam	medium	C-terminal binding protein
SCO3485	SC_RS19550		chromosome	3849177	3850163	-	no			1	no			CastroMelchor	medium	LacI family DNA-binding transcriptional regulator
SCO3506	SC_RS19650		chromosome	3873639	3874676	+	no			1	no			CastroMelchor	medium	LacI family DNA-binding transcriptional regulator
SCO3528	SC_RS19760		chromosome	3894694	3895866	+	yes	HTH_Crp_2		0	no		HTH_other	pfam	medium	DnaB-like helicase N-terminal domain-containing protein
SCO3537	SC_RS19810		chromosome	3904869	3905723	-	no			1	no			CastroMelchor	low	ImmA/IrrE family metallo-endopeptidase
SCO3538	SC_RS19820		chromosome	3906058	3906735	-	no			1	no			CastroMelchor	low	hypothetical protein
SCO3542	SC_RS19845	tmk	chromosome	3911610	3914879	-	yes	TetR_C_6;TetR_N		0	no		TetR	pfam	medium	dTMP kinase
SCO3545	SC_RS19860		chromosome	3918572	3920089	-	yes	Response_reg;Trans_reg_C		0	no		LuxR	pfam	medium	DUF7059 domain-containing protein
SCO3548	SC_RS19875		chromosome	3923710	3924141	-	no			1	no			CastroMelchor	low	ATP-binding protein
SCO3549	SC_RS19880	bldG	chromosome	3924251	3924592	-	no		TF	1	yes	ECF	Sigma	ZorroAranda;CastroMelchor;SigmaReview	high	anti-sigma factor antagonist BldG
SCO3554	SC_RS19905		chromosome	3928551	3929354	-	no			1	no			CastroMelchor	low	type II secretion system F family protein
SCO3555	SC_RS19910		chromosome	3929351	3930286	-	yes	HTH_20		1	no		HTH_other	pfam;CastroMelchor	medium	type II secretion system F family protein
SCO3556	SC_RS19915		chromosome	3930322	3931494	-	no			1	no			CastroMelchor	low	TadA family conjugal transfer-associated ATPase
SCO3557	SC_RS19920	ssd	chromosome	3931899	3933089	-	no			1	no			CastroMelchor	low	septum site-determining protein Ssd
SCO3561	SC_RS19940		chromosome	3936946	3938241	-	yes	HTH_30		0	no		HTH_other	pfam	medium	polysaccharide deacetylase family protein
SCO3567	SC_RS19975		chromosome	3946803	3948008	-	yes	Sigma70_r2;Sigma70_r4;Sigma70_r4_2		0	no		Sigma	pfam	medium	MarP family serine protease
SCO3571	SC_RS19990		chromosome	3950326	3951000	+	yes	LysR_substrate	global	1	no		LysR	pfam;ZorroAranda;CastroMelchor	high	Crp/Fnr family transcriptional regulator
SCO3578	SC_RS20025		chromosome	3955971	3957416	+	yes	FCD;GntR		0	no		GntR	pfam	medium	ArsA family ATPase
SCO3579	SC_RS20030	wblA	chromosome	3957444	3957782	-	no		global	1	no		Unclassified_TF	ZorroAranda;CastroMelchor	high	transcriptional regulator WblA
SCO3581	SC_RS20040		chromosome	3960641	3961105	-	yes	Sigma70_r2;Sigma70_r4_2		0	no		Sigma	pfam	medium	GatB/YqeY domain-containing protein
SCO3583	SC_RS20050		chromosome	3962279	3963043	+	no			1	no			CastroMelchor	low	Pr6Pr family membrane protein
SCO3586	SC_RS20065		chromosome	3964141	3964956	-	no			1	no			CastroMelchor	low	hypothetical protein
SCO3587	SC_RS20070		chromosome	3965144	3965740	-	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO3588	SC_RS20075		chromosome	3965625	3966812	+	yes	HTH_MmpR5;MarR;MarR_2		0	no		MarR	pfam	medium	erythromycin esterase family protein
SCO3589	SC_RS20080	vanS-Sc	chromosome	3966835	3967929	-	no			1	no			CastroMelchor	low	VanSc-type vancomycin resistance histidine kinase VanS
SCO3590	SC_RS20085	vanR-Sc	chromosome	3967922	3968617	-	no			1	no			CastroMelchor	medium	VanSc-type vancomycin resistance response regulator transcription factor VanR
SCO3595	SC_RS20110	vanA-Sc	chromosome	3972317	3973357	+	yes	GerE;Response_reg;Sigma70_r4_2		0	no		LuxR	pfam	medium	D-alanine--(R)-lactate ligase VanA-Sc
SCO3597	SC_RS20120		chromosome	3974012	3974824	-	yes	GerE;Response_reg;Sigma70_r4_2		0	no		LuxR	pfam	medium	MBL fold metallo-hydrolase
SCO3606	SC_RS20165		chromosome	3982525	3983607	+	no		TF	1	no		Unclassified_TF	ZorroAranda;CastroMelchor	high	PucR family transcriptional regulator
SCO3610	SC_RS20185		chromosome	3988036	3989856	-	yes	GerE;Response_reg;Sigma70_r4;Sigma70_r4_2		0	no		LuxR	pfam	medium	S9 family peptidase
SCO3612	SC_RS20195		chromosome	3990912	3992276	-	no			1	no			CastroMelchor	low	hypothetical protein
SCO3613	SC_RS20200		chromosome	3992273	3992845	-	no			1	yes	ECF	Sigma	CastroMelchor;SigmaReview	high	SigE family RNA polymerase sigma factor
SCO3618	SC_RS20225	recR	chromosome	3996928	3997527	-	yes	Sigma54_activat		0	no		Sigma	pfam	medium	recombination mediator RecR
SCO3621	SC_RS20240		chromosome	3999086	4001437	-	yes	GerE		1	no		LuxR	pfam;CastroMelchor	medium	serine/threonine-protein kinase
SCO3622	SC_RS20245		chromosome	4001665	4003020	+	yes	GerE		0	no		LuxR	pfam	medium	aspartate aminotransferase family protein
SCO3623	SC_RS20250		chromosome	4003147	4003848	+	yes	Peripla_BP_4		1	no		LacI	pfam;CastroMelchor	medium	GntR family transcriptional regulator
SCO3624	SC_RS20255		chromosome	4003965	4004615	+	yes	MerR;MerR_1		0	no		MerR	pfam	medium	hypothetical protein
SCO3626	SC_RS20265		chromosome	4004960	4005844	-	no			1	yes	sigma70_unclassified	Sigma	CastroMelchor;SigmaReview	high	sigma-70 family RNA polymerase sigma factor
SCO3648	SC_RS20380		chromosome	4026217	4027671	-	yes	MerR;MerR_1		0	no		MerR	pfam	medium	MFS transporter
SCO3649	SC_RS20385	fbaA	chromosome	4027742	4028773	-	yes	HTH_20;HTH_5		0	no		HTH_other	pfam	medium	class II fructose-bisphosphate aldolase
SCO3651	SC_RS20395		chromosome	4029505	4030293	-	yes	HTH_20;HTH_5		0	no		HTH_other	pfam	medium	aldose epimerase family protein
SCO3654	SC_RS20410		chromosome	4032042	4033202	-	yes	HTH_17;MerR		0	no		MerR	pfam	medium	sensor histidine kinase
SCO3660	SC_RS20440		chromosome	4038637	4040280	-	yes	Sigma70_r2;Sigma70_r4;Sigma70_r4_2		0	no		Sigma	pfam	medium	recombinase family protein
SCO3664	SC_RS20455		chromosome	4043964	4045001	+	no			1	no			CastroMelchor	low	helix-turn-helix domain-containing protein
SCO3665	SC_RS20460		chromosome	4044998	4045981	+	yes	HTH_OrfB_IS605		1	no		HTH_other	pfam;CastroMelchor	medium	helix-turn-helix transcriptional regulator
SCO3666	SC_RS20465		chromosome	4045944	4046981	-	no			1	no			CastroMelchor	medium	helix-turn-helix transcriptional regulator
SCO3667	SC_RS20470		chromosome	4047138	4048256	-	no			1	no			CastroMelchor	low	sugar ABC transporter substrate-binding protein
SCO3668	SC_RS20475		chromosome	4048460	4048915	-	no		TF	1	no		Unclassified_TF	ZorroAranda;CastroMelchor	high	heat shock protein transcriptional repressor HspR
SCO3669	SC_RS20480	dnaJ	chromosome	4048921	4050120	-	no			1	no			CastroMelchor	low	molecular chaperone DnaJ
SCO3670	SC_RS20485	grpE	chromosome	4050163	4050840	-	no			1	no			CastroMelchor	low	nucleotide exchange factor GrpE
SCO3671	SC_RS20490	dnaK	chromosome	4050837	4052693	-	yes	HTH_20;HTH_5		1	no		HTH_other	pfam;CastroMelchor	medium	molecular chaperone DnaK
SCO3685	SC_RS20560		chromosome	4067767	4068168	+	yes	Sigma70_r2;Sigma70_r4_2		0	no		Sigma	pfam	medium	DUF5994 family protein
SCO3690	SC_RS20585		chromosome	4071572	4072381	+	yes	Response_reg;Trans_reg_C		1	no		LuxR	pfam;CastroMelchor	medium	alpha/beta fold hydrolase
SCO3691	SC_RS20590		chromosome	4072381	4073649	+	no			1	no			CastroMelchor	low	PP2C family protein-serine/threonine phosphatase
SCO3692	SC_RS20595		chromosome	4073646	4074005	+	no			1	no			CastroMelchor	low	STAS domain-containing protein
SCO3694	SC_RS20605		chromosome	4074756	4075130	-	no			1	no			CastroMelchor	medium	MerR family transcriptional regulator
SCO3696	SC_RS20615		chromosome	4075938	4076306	+	no			1	no			CastroMelchor	medium	ArsR/SmtB family transcription factor
SCO3702	SC_RS20645		chromosome	4079863	4080510	+	no			1	no			CastroMelchor	low	dihydrofolate reductase family protein
SCO3707	SC_RS20670		chromosome	4084035	4084604	-	yes	GerE;Response_reg;Sigma70_r4_2		0	no		LuxR	pfam	medium	lipoprotein
SCO3708	SC_RS20675		chromosome	4084704	4085324	-	no			1	no			CastroMelchor	low	hypothetical protein
SCO3709	SC_RS20680		chromosome	4085317	4085871	-	no			1	yes	ECF	Sigma	CastroMelchor;SigmaReview	high	SigE family RNA polymerase sigma factor
SCO3714	SC_RS20705		chromosome	4089285	4090508	-	no			1	no			CastroMelchor	low	RNA-guided endonuclease InsQ/TnpB family protein
SCO3722	SC_RS20740		chromosome	4096845	4097198	-	yes	TetR_N		1	no		TetR	pfam;CastroMelchor	medium	ArsR/SmtB family transcription factor
SCO3726	SC_RS20760		chromosome	4100888	4101508	-	yes	HTH_1;LysR_substrate		0	no		LysR	pfam	medium	VOC family protein
SCO3735	SC_RS20805		chromosome	4108183	4108752	-	yes	HTH_19;HTH_3		0	no		HTH_other	pfam	medium	hypothetical protein
SCO3736	SC_RS20810		chromosome	4108736	4109227	-	no			1	yes	ECF	Sigma	CastroMelchor;SigmaReview	high	RNA polymerase sigma factor
SCO3740	SC_RS20830		chromosome	4111533	4112645	-	no			1	no			CastroMelchor	low	sensor histidine kinase
SCO3741	SC_RS20835		chromosome	4112648	4113550	-	no			1	no			CastroMelchor	medium	response regulator transcription factor
SCO3756	SC_RS20905		chromosome	4128978	4129652	-	no			1	no			CastroMelchor	medium	response regulator
SCO3757	SC_RS20910		chromosome	4129649	4130926	-	no			1	no			CastroMelchor	low	sensor histidine kinase
SCO3758	SC_RS20915		chromosome	4131008	4132060	-	yes	HTH_18;HTH_AraC		1	no		HTH_other	pfam;CastroMelchor	medium	fatty acid desaturase family protein
SCO3765	SC_RS20945		chromosome	4138735	4140114	-	yes	FCD;GntR;HTH_24		0	no		GntR	pfam	medium	hemolysin family protein
SCO3767	SC_RS20955		chromosome	4141437	4141892	+	yes	GntR		0	no		GntR	pfam	medium	tellurite resistance TerB family protein
SCO3769	SC_RS20965		chromosome	4142257	4142994	-	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO3773	SC_RS20985		chromosome	4147062	4148024	+	yes	GerE;Response_reg;Sigma70_r4_2		1	no		LuxR	pfam;CastroMelchor	medium	LysR family transcriptional regulator
SCO3782	SC_RS21030		chromosome	4158580	4159929	-	no			1	no			CastroMelchor	low	helix-turn-helix domain-containing protein
SCO3788	SC_RS21060		chromosome	4164366	4164737	+	yes	AsnC_trans_reg;HTH_24;HTH_AsnC-type		0	no		AsnC	pfam	medium	hypothetical protein
