gene_id	old_locus_tag	gene_name	gene_biotype	contig	start	end	strand	product	protein_id	ontology_term	baseMean	log2FoldChange_2_vs_1	lfcSE_2_vs_1	pvalue_2_vs_1	padj_2_vs_1	log2FoldChange_3_vs_1	lfcSE_3_vs_1	pvalue_3_vs_1	padj_3_vs_1	log2FoldChange_3_vs_2	lfcSE_3_vs_2	pvalue_3_vs_2	padj_3_vs_2	norm_M145_1_1	norm_M145_1_2	norm_M145_1_3	norm_M145_2_1	norm_M145_2_3	norm_M145_2_4	norm_M145_3_2	norm_M145_3_3	norm_M145_3_4	bgc_name	bgc_role	is_regulator	regulator_name	regulator_type	is_SARP	SARP_subtype
SC_RS09330	SCO1471	NA	protein_coding	NC_003888.3	1570995	1571951	+	IS481-like element IS1649 family transposase	WP_011026842.1	GO:0006313,GO:0004803	11.317656986434626	-0.9006730467331265	0.5651498413620168	0.0611870617407094	0.0849375951469616	-0.2929225013821129	0.4738177287445757	0.480700769515966	0.5146230864910496	0.5802175592368825	0.5414618734416797	0.2081745801848876	0.2506618645816773	16.342720177969305	11.64042375469615	16.967078367364373	7.359440102035011	9.873078817466638	3.731881879198659	6.403281830352186	16.38274882989208	13.158259118937238	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09335	SCO1472	NA	protein_coding	NC_003888.3	1571971	1573398	-	RsmB/NOP family class I SAM-dependent RNA methyltransferase	WP_003977354.1	GO:0003723	542.1507188404181	-1.4895167947459382	0.1569360582567779	7.798535731496514e-22	4.551725511681094e-21	-2.25405959732072	0.1575138879733609	2.519105467478488e-47	3.3673217490105803e-46	-0.7484087156831783	0.1618248693853655	2.683486974176395e-6	7.3567376853900015e-6	1030.6808858905974	1059.2785616773497	1036.7777886584229	376.5580185541247	365.3039162462656	358.26066040307126	200.83020286104585	257.7552482569687	193.9111870159172	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09340	SCO1473	fmt	protein_coding	NC_003888.3	1573487	1574419	-	methionyl-tRNA formyltransferase	WP_011027805.1	GO:0071951,GO:0004479,GO:0005737	141.42968616914058	-0.9409794835985484	0.2452822877529643	7.347001738831762e-5	1.5174277497327e-4	-1.2226854994281402	0.2416786229576016	1.979320003612772e-7	3.9004847287688804e-7	-0.2668429486715283	0.2453520079733224	0.2622298808063547	0.3081785534345816	209.1868182780071	222.33209371469644	231.28806827091435	83.40698782306346	133.99178395133293	119.42022013435708	107.69155805592312	64.43881206424217	101.11083322972826	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09345	SCO1474	NA	protein_coding	NC_003888.3	1574728	1575279	+	hypothetical protein	WP_011027806.1	NA	228.1160272883002	2.530614848925635	0.2710587532677484	1.3928308000166854e-21	8.007206238291413e-21	1.8885737815310728	0.2706541311095606	6.555268861289605e-13	1.9670952006836866e-12	-0.6046782173799143	0.2478081955873909	0.0115363931208199	0.0173910216486177	47.93864585537663	83.81105103381228	58.93827222347624	277.20557717665207	448.51986627919865	406.77512483265383	228.18967977255065	295.98166219338356	205.68436622759788	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09350	SCO1475	NA	protein_coding	NC_003888.3	1575452	1577602	-	primosomal protein N'	WP_011027807.1	GO:0006260,GO:0003677,GO:0003678	503.6837436450626	-1.6309513071678965	0.1561733186204258	4.99536050436909e-26	3.4880846042379973e-25	-1.6391392899361958	0.1524401143311703	1.525486020943031e-27	9.271753669420044e-27	-0.0078081664347266	0.1576321485886967	0.958966265182433	0.9662244134486644	917.3713593233437	948.694536007736	902.8271699687042	314.00277768682713	266.57312807159923	302.2824322150914	258.4597393342155	318.91751055523247	304.02503964281306	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09355	SCO1476	metK	protein_coding	NC_003888.3	1577727	1578935	-	methionine adenosyltransferase	WP_003977350.1	GO:0006556,GO:0004478,GO:0005524	4841.02229395973	1.1910330183414517	0.2414510286515307	3.5095806086242313e-7	9.007805751440374e-7	-0.9781742665705868	0.2409454211867995	2.8922531765799422e-5	4.735367834717396e-5	-2.210074053666624	0.2431799749570329	1.7843509340733455e-20	2.6803825622642043e-19	3615.0097033668103	3862.292601808182	3847.061768768722	8426.558916830087	9538.80457750384	8669.161605378486	1450.634392839786	2762.1314527198047	1397.5456264218603	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09360	SCO1477	coaBC	protein_coding	NC_003888.3	1579175	1580377	-	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	WP_161269992.1	GO:0015937,GO:0015941,GO:0004632,GO:0004633,GO:0010181	482.1982795048538	-0.5230550240402357	0.2030759903195725	0.0084093438853931	0.013454246358593	-1.5110516520304245	0.2071881592574984	9.133277350633972e-14	2.889244461023887e-13	-0.9703941863938194	0.2079145583248691	1.7161485156671251e-6	4.867088854150905e-6	676.5886153679293	724.0343575421005	734.9423945442568	459.96500637718816	461.21382475879864	544.8547543630042	217.71158223197432	326.5627933425154	193.9111870159172	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09365	SCO1478	rpoZ	protein_coding	NC_003888.3	1580546	1580818	-	DNA-directed RNA polymerase subunit omega	WP_003977348.1	GO:0006351,GO:0003899	2556.4054456636773	-0.991191696066888	0.2240054335720125	5.388584523255115e-6	1.256514707679433e-5	-1.9347929128819916	0.2261498866318536	2.4525089921970926e-18	9.766606122051547e-18	-0.914048868577316	0.2244319566903908	2.939083958217868e-5	6.764670663616443e-5	4353.700655411023	4366.322950386526	4449.839552872456	1929.399880083512	2286.32296615906	2255.3006156623896	956.4174588426037	1579.2969872015965	831.0479443539308	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09370	SCO1479	gmk	protein_coding	NC_003888.3	1580881	1581474	-	guanylate kinase	WP_003977347.1	GO:0006163,GO:0004385	1536.0998739981196	-0.1738165388050571	0.2020059640879151	0.379187501742224	0.4385520554108372	-1.168116108178182	0.2057945444839626	6.271988260660093e-9	1.4108744407474866e-8	-0.988876645018774	0.2056425817816766	8.534340254649883e-7	2.5459838309423723e-6	2005.7965231760993	1886.9126906362455	2069.090556693855	1630.115982600755	1880.116294811861	1749.0086407177714	713.6748658192527	1174.096999475599	716.086312051637	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09375	SCO1480	NA	protein_coding	NC_003888.3	1581512	1581835	-	integration host factor	WP_003977346.1	NA	8180.212908425533	3.569013846404661	0.2375567775825337	4.971220639678368e-52	7.725600205483903e-51	2.22733025114635	0.2378430711331829	1.3837774677097491e-21	6.346948121240998e-21	-1.2953515403553304	0.2356719420558603	1.5631886437858883e-8	6.218595406028564e-8	1364.0723775211711	1380.554257306963	1368.0823188843274	17974.205875870175	16902.710935502884	14895.184540508248	5259.422848839273	9526.02235295458	4951.660668442171	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09380	SCO1481	pyrF	protein_coding	NC_003888.3	1582059	1582904	-	orotidine-5'-phosphate decarboxylase	WP_016325793.1	GO:0006221,GO:0004590	206.857807418918	-1.1613106407339808	0.2080551641914242	1.1401709763264069e-8	3.2456244545762136e-8	-0.9681293640360468	0.200565107424557	7.758695942808956e-7	1.458642468126808e-6	0.1890351239917944	0.2073612909081084	0.3518764244862696	0.402099408402633	327.9439182379174	324.76782275602255	305.4074106125587	128.79020178561268	131.17090428919963	159.2269601791428	145.5291325080042	203.1460854906618	135.73783091114203	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09385	SCO1482	NA	protein_coding	NC_003888.3	1582901	1584007	-	quinone-dependent dihydroorotate dehydrogenase	WP_003977344.1	GO:0006207,GO:0004152,GO:0016020	186.0291907654646	-2.2178021210001244	0.203856633934572	2.756496949831222e-28	2.09922068510055e-27	-1.5449175358240514	0.1845263100166313	1.8914889955702428e-17	7.249285644175478e-17	0.6530751264621892	0.2068080550035282	0.0012477300681291	0.0022027578159583	337.74955034469895	360.85313639558063	383.09876945259555	60.10209416661925	78.9846305397331	89.56516510076781	124.5729374268516	114.67924180924456	124.65719165308964	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09390	SCO1483	carB	protein_coding	NC_003888.3	1584104	1587412	-	carbamoyl-phosphate synthase large subunit	WP_003977343.1	GO:0008152,GO:0005524,GO:0046872	1533.0106066822727	-2.1683152313766505	0.188209817650524	1.900572595955203e-31	1.6057213335550808e-30	-2.227127633990289	0.1870218119952656	2.439676668087836e-33	1.8899460794528463e-32	-0.0510798022030118	0.1862780249871895	0.7777609166145161	0.8100749173729178	3301.2294759497995	3229.053549552712	3115.6913907228577	570.3566079077134	733.4287121546645	808.5744071597094	634.5070177348983	824.5983577712346	579.6559411868667	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09395	SCO1484	carA	protein_coding	NC_003888.3	1587405	1588547	-	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	WP_011027810.1	GO:0006207,GO:0006541,GO:0004088	438.6630795681118	-2.391739624151884	0.1970919834167533	1.0967322749990014e-34	1.025136304968504e-33	-2.436213919211996	0.1923868182978177	1.248301045024154e-37	1.1457994946284132e-36	-0.0416843866814063	0.1988155268289169	0.8307535120160306	0.8573277571702753	987.100298749346	1004.5685700302776	890.3251122243305	150.86852209171772	176.3049788833328	212.71726711432356	179.87400777989322	204.2382687459879	141.97069049379652	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09400	SCO1485	NA	protein_coding	NC_003888.3	1588544	1589119	-	PH-like domain-containing protein	WP_003977341.1	NA	243.7726160765507	-2.15683934874515	0.1773466725181305	1.02964535049834e-34	9.636068971738443e-34	-2.4395594848629005	0.1712891262252664	7.567157412386208e-47	9.873461702236338e-46	-0.2718928663600362	0.1858700244940899	0.1373553442886983	0.1712406591278961	503.3557814814546	555.2482130990063	505.4403345225387	115.29789493188184	101.5516678367997	128.12794451915397	92.55652827509068	96.1121264687002	96.26305355433033	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09405	SCO1486	NA	protein_coding	NC_003888.3	1589116	1590402	-	dihydroorotase	WP_003977340.1	NA	372.10190426315495	-3.6342269315533273	0.1919539614214582	8.58102236372629e-81	2.4390519328271828e-79	-2.249829143167881	0.1639786685743029	1.3718014465887063e-43	1.5892111910026133e-42	1.3581994858362316	0.1969651064941511	2.265433722917301e-12	1.5847672685659363e-11	930.4455354657192	867.2115697248631	804.5967162629105	65.00838756797593	59.23847290479983	82.1014013423705	186.2772896102454	180.21023712881288	173.8275283606972	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09410	SCO1487	NA	protein_coding	NC_003888.3	1590407	1591387	-	aspartate carbamoyltransferase catalytic subunit	WP_011027811.1	GO:0006207,GO:0006520,GO:0004070,GO:0016597	224.0899534348352	-4.604207131438334	0.2956130986268228	9.450795940858608e-56	1.6238378823326946e-54	-2.8317587182822517	0.2341593912935227	2.1220634206538755e-34	1.7187814527880862e-33	1.7135853055638146	0.3040295294473378	5.285299382181865e-9	2.2326739821084276e-8	549.1153979797687	594.8256538649732	570.6296356182017	17.17202690474836	33.8505559455999	18.659409395993293	97.2134605153468	55.70134602163307	79.6420946672517	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09415	SCO1488	pyrR	protein_coding	NC_003888.3	1591502	1592083	-	bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR	WP_003977338.1	GO:0009116	210.7960248091296	-2.693065455553428	0.1906154473718478	3.847703926561017e-46	5.0549045055817073e-45	-2.445540635664257	0.1736182609282524	6.8837286080654434e-46	8.671003119813573e-45	0.2410811548757578	0.1986857151387327	0.2160967736664929	0.2592618753262208	493.55014937467297	479.58545869348137	449.1810746728568	69.91468096933261	74.75331104653311	72.14971633117408	80.33208114441832	86.28247717076495	91.4152738789324	NA	NA	TRUE	NA	NA	FALSE	NA
SC_RS09420	SCO1489	bldD	protein_coding	NC_003888.3	1592381	1592884	+	transcriptional regulator BldD	WP_003977337.1	GO:0045892,GO:0003677	2243.2913777022354	-1.05479477317521	0.2491036991694761	1.1938560199581955e-5	2.6937232535070297e-5	-1.899293122841404	0.2515233548908483	8.997357253709791e-15	3.0093522992941845e-14	-0.8097003885836497	0.2483633398432546	7.5877442627207e-4	0.0013800164755652	3758.82564093294	4177.748085560448	3748.831315062928	1888.9229595223192	1768.6915481575948	1803.742908279352	760.826304751846	1525.7800076906155	756.253629362077	NA	NA	TRUE	NA	NA	FALSE	NA
SC_RS09425	SCO1490	nusB	protein_coding	NC_003888.3	1593088	1593516	-	transcription antitermination factor NusB	WP_003977336.1	GO:0006353	1895.341620529128	-1.8852822743135569	0.237864299153434	5.121696697261285e-16	2.270173504188972e-15	-3.1920438843267904	0.238974067378396	9.560504547457686e-42	1.0383468433218963e-40	-1.2587186285619016	0.239441686186331	5.7627902607680634e-8	2.086282875654953e-7	4251.2862756290815	4113.725754909619	4076.56382879044	1051.1733612406674	1193.2320970823964	1034.975241164428	367.31553045020263	649.8490369190524	319.95345857626336	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09430	SCO1491	efp	protein_coding	NC_003888.3	1593519	1594085	-	elongation factor P	WP_003977335.1	GO:0006414,GO:0003746,GO:0005737	1786.5862103373129	-1.6393443027939525	0.2639885663147951	1.3714258481836788e-10	4.413266849836871e-10	-2.8661861677019886	0.2653462297345434	3.636136057340623e-28	2.2603167719045856e-27	-1.1668273757132397	0.2642237956705693	4.624910608886699e-6	1.2198022254414522e-5	3655.321746472467	3653.929016599121	3830.987694525956	1078.157974948129	1125.5309851911966	1245.2045870259526	408.6458040824758	760.1595457069925	321.3385384835199	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09435	SCO1492	NA	protein_coding	NC_003888.3	1594150	1595256	-	aminopeptidase P family protein	WP_003977334.1	GO:0006508,GO:0004177,GO:0046872,GO:0070006	289.0952186602039	-1.2669859518046276	0.1708743731450515	5.2310739864452176e-14	2.0842517821969842e-13	-1.8388837314162816	0.1698392139903034	6.4880555259523695e-28	3.994176533931709e-27	-0.5560344426720994	0.1761229605908099	0.0013232967682105	0.0023302457599581	447.79053287635895	552.9201283480671	542.9465077556599	192.57201600324944	221.439053477466	218.93707024632133	149.02183168819633	139.79945668174574	136.4303708647703	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09440	SCO1493	NA	protein_coding	NC_003888.3	1595436	1596323	-	Pro-rich N-terminal domain-containing protein	WP_011027812.1	NA	167.17084716503527	-0.7950445489796212	0.180206564831455	7.124022379840434e-6	1.637711218167768e-5	-0.7354069396066604	0.1720748478859149	1.40272575597398e-5	2.3618676789643364e-5	0.0603557685745319	0.1805663040836085	0.7355304536287517	0.771132023645336	216.8134210277261	246.7769835995584	233.0740765201106	133.69649518696937	119.88738564066632	141.81151140954904	143.20066638787614	132.15417389446276	137.1229108183986	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09445	SCO1494	aroB	protein_coding	NC_003888.3	1596490	1597581	-	3-dehydroquinate synthase	WP_011027813.1	GO:0009073,GO:0009423,GO:0003856,GO:0005737	814.1288359097703	-0.3189833289895641	0.1823934123274543	0.0744169939517318	0.1014427412649209	-1.85604256468085	0.1874668554624301	8.59236878916872e-24	4.403301056433246e-23	-1.52549759538992	0.1881887736485389	1.563267530846879e-16	1.705098935927994e-15	1115.663030816038	1256.0017231317145	1170.7284073481417	929.7425995570898	957.6886452942638	930.4825485468656	287.56556583581636	416.1218202792588	263.16518237874476	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09450	SCO1495	NA	protein_coding	NC_003888.3	1597578	1598093	-	shikimate kinase	WP_011027814.1	GO:0008652,GO:0009073,GO:0000287,GO:0004765,GO:0005524	564.3387527105343	-0.4085800386033423	0.1916923535938457	0.0296845042292411	0.0436476383339957	-2.184983416485213	0.1990886964596087	7.28158814173088e-29	4.647330795632247e-28	-1.760333516336854	0.2003394852245806	3.4323316292090005e-19	4.7285779526003646e-18	805.151347434621	902.1328409889516	878.7160586045549	637.8181421763676	678.4215587430647	613.2725888149796	160.08204575880464	249.0177822143596	154.43640965910546	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09455	SCO1496	aroC	protein_coding	NC_003888.3	1598090	1599274	-	chorismate synthase	WP_003977330.1	GO:0009073,GO:0004107	2223.8495364119585	-0.2037863889381629	0.2240205651753077	0.3491996726330106	0.407257580377059	-1.8267778126309528	0.2305598416455428	5.176533306634898e-16	1.8512522760771953e-15	-1.6118512121815691	0.2305876264370616	7.664829705178067e-13	5.673309576552905e-12	2964.569440283632	3099.8448458755847	3301.436248639268	2488.717327838173	2887.170334193458	2695.6626774078313	626.9395028444821	1221.0608794546229	729.2445711705743	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09460	SCO1497	NA	protein_coding	NC_003888.3	1599480	1599845	-	hypothetical protein	WP_011027815.1	NA	97.02199988071222	0.4790632583095177	0.2701448296731846	0.0656922215698869	0.0905993373238375	-0.5402317048857356	0.2746999880039205	0.0398098378430096	0.0492454328017556	-1.0351898042536452	0.2775550746544829	9.619334274421248e-5	2.0283902333763e-4	94.78777703222195	89.63126291116035	96.44444545659748	149.64194874137857	143.86486276879958	106.98061387036157	51.22625464281749	92.83557670272178	47.78525680035102	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09465	SCO1498	NA	protein_coding	NC_003888.3	1599894	1600733	-	shikimate dehydrogenase	WP_011027816.1	GO:0004764	205.40060811251175	-1.1880978952759416	0.2065754214627337	4.146990406647582e-9	1.221413276164384e-8	-1.1399973948343458	0.2004553490359119	5.880018232037548e-9	1.3266042904148448e-8	0.0482146595453651	0.2066752579489984	0.8124902520813102	0.8405223200397371	327.9439182379174	323.60378038055296	332.19753435050245	144.73565534002188	131.17090428919963	146.78735391514726	117.5875390664674	186.7633366607697	137.81545077202685	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09470	SCO1499	mltG	protein_coding	NC_003888.3	1600714	1602462	-	endolytic transglycosylase MltG	WP_003977327.1	GO:0009252,GO:0071555,GO:0008932	746.6936689290432	-1.385436824962147	0.1614305021262274	3.538367225453639e-18	1.7510909906678654e-17	-1.8899053060561852	0.1610161072490691	1.7342759694786418e-32	1.2811858997713714e-31	-0.4919790029361069	0.1630384769709279	0.0021923274533722	0.0037241803395877	1406.5634499838916	1300.23533339956	1377.9053642549068	477.13703328193657	486.60174171799855	579.6856519021917	352.7626171994022	419.3983700452373	319.95345857626336	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09475	SCO1500	ruvX	protein_coding	NC_003888.3	1602591	1603055	-	Holliday junction resolvase RuvX	WP_046247773.1	GO:0006364	230.716609557034	-1.2360912156484605	0.194376959739387	9.116341264706982e-11	2.9661083110616847e-10	-2.3542120351127274	0.1991956189218647	4.380942432617459e-33	3.356381346672654e-32	-1.0878659008504046	0.2061417420628797	6.600406430279386e-8	2.363780213860243e-7	397.6728576639198	424.8754670464094	467.0411571648193	214.6503363093545	160.79014074159952	161.71488143194188	82.6605472645464	95.01994321337406	72.02415517734067	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09480	SCO1501	alaS	protein_coding	NC_003888.3	1603091	1605763	-	alanine--tRNA ligase	WP_003977325.1	GO:0006419,GO:0000166,GO:0004813,GO:0005737	2739.186705450318	-0.547875588925931	0.2102148252229339	0.007574151534613	0.0122177136357914	-1.9877174097077	0.2143139456270524	3.6172329312391976e-21	1.6317028314014697e-20	-1.416251853550998	0.2140975174511309	1.3035483196561476e-11	8.096612877409346e-11	4128.171116955046	4375.635289390282	4329.283996051709	2659.2110235353175	2822.290101964392	3165.8797941868625	938.9539629416432	1441.681897030503	791.5731669971191	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS09485	SCO1502	NA	protein_coding	NC_003888.3	1605763	1606119	-	hypothetical protein	WP_003977324.1	NA	256.8712879988793	-0.8619685549410351	0.235551988715216	1.6348262625608e-4	3.2585718465955e-4	-1.8316370152857069	0.2405334448934548	5.3257928649824356e-15	1.8058098556831798e-14	-0.9367097752970234	0.2425198423861222	6.420946432396985e-5	1.3983069331275e-4	393.3147989497946	399.2665347860779	482.22222728298743	213.4237629590153	210.1555348289327	261.2317315439061	103.616742345699	162.73530504359465	85.87495424990618	NA	NA	FALSE	NA	NA	FALSE	NA
