gene_id,old_locus_tag,chrom,start,end,strand,6mA_T1_count,6mA_T1_mean_freq,6mA_T2_count,6mA_T2_mean_freq,6mA_T3_count,6mA_T3_mean_freq,4mC_T1_count,4mC_T1_mean_freq,4mC_T2_count,4mC_T2_mean_freq,4mC_T3_count,4mC_T3_mean_freq,5mC_T1_count,5mC_T1_mean_freq,5mC_T2_count,5mC_T2_mean_freq,5mC_T3_count,5mC_T3_mean_freq,log2FC_T2_vs_T1,padj_T2_vs_T1,baseMean_T2_vs_T1,log2FC_T3_vs_T1,padj_T3_vs_T1,baseMean_T3_vs_T1,log2FC_T3_vs_T2,padj_T3_vs_T2,baseMean_T3_vs_T2,6mA_change_T2_vs_T1,6mA_change_T3_vs_T1,6mA_change_T3_vs_T2,4mC_change_T2_vs_T1,4mC_change_T3_vs_T1,4mC_change_T3_vs_T2
SC_RS15160,SCO2618,NC_003888.3,2844276,2844986,-,1,65.57666666666667,0,0.0,1,60.25666666666666,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.4999115877295024,0.0480889880989421,3823.973088538502,-0.3194111325171505,0.1964989505919359,3823.973088538502,-0.8232871360464763,0.0008738926623361608,3823.973088538502,-65.57666666666667,-5.320000000000007,60.25666666666666,0.0,0.0,0.0
SC_RS15165,SCO2619,NC_003888.3,2845037,2845642,-,2,63.28999999999999,1,57.11666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.3257607875819694,0.2134813249230412,6023.928853407729,-0.4907305260811686,0.0566768142155808,6023.928853407729,-0.805515182432259,0.0013850187783204,6023.928853407729,-6.173333333333325,-63.28999999999999,-57.11666666666667,0.0,0.0,0.0
SC_RS15170,SCO2620,NC_003888.3,2846000,2847406,-,0,0.0,0,0.0,0,0.0,1,90.67,1,84.30666666666667,0,0.0,0,0,0,0,0,0,-1.1769626792731267,9.234661552479824e-07,12923.017313542285,-2.777218609048195,4.590144230033344e-31,12923.017313542285,-1.558192224112473,1.5274944542829435e-10,12923.017313542285,0.0,0.0,0.0,-6.36333333333333,-90.67,-84.30666666666667
SC_RS15175,SCOt16,NC_003888.3,2847576,2847652,-,0,0.0,0,0.0,0,0.0,1,90.67,1,84.30666666666667,0,0.0,0,0,0,0,0,0,-1.3620489023283229,0.00010585340077081068,29.040798807351685,-1.2427105416279696,7.92656549293001e-05,29.040798807351685,0.1195651636052614,0.7550262876674918,29.040798807351685,0.0,0.0,0.0,-6.36333333333333,-90.67,-84.30666666666667
SC_RS15180,SCOt17,NC_003888.3,2847816,2847886,+,0,0.0,0,0.0,0,0.0,1,90.67,1,84.30666666666667,0,0.0,0,0,0,0,0,0,-1.5651644073570397,1.7506728627110478e-05,53.47234929999096,-1.2416511417898937,0.00022116166255930768,53.47234929999096,0.2948744453006033,0.430796166854293,53.47234929999096,0.0,0.0,0.0,-6.36333333333333,-90.67,-84.30666666666667
SC_RS15185,SCO2621,NC_003888.3,2847983,2848177,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.5346501122610754,0.0150492378829975,1112.1644261767144,1.5598271206185073,2.0787343396794706e-13,1112.1644261767144,1.0062940759454286,2.939306794199957e-06,1112.1644261767144,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15190,SCO2622,NC_003888.3,2848812,2849981,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0549167657165412,0.852164437847814,124.71284680162545,-0.2030613455231258,0.4171520112622434,124.71284680162545,-0.2575945012654722,0.3199308263385901,124.71284680162545,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15195,SCO2623,NC_003888.3,2849992,2850486,-,0,0.0,0,0.0,0,0.0,1,83.59333333333332,0,0.0,0,0.0,0,0,0,0,0,0,-0.5790840787241381,0.0203551378098098,93.28604861791536,-0.8019693974139026,0.0006791757110193551,93.28604861791536,-0.2146250338045526,0.4113156298146432,93.28604861791536,0.0,0.0,0.0,-83.59333333333332,-83.59333333333332,0.0
SC_RS15200,SCO2624,NC_003888.3,2850510,2851697,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.7465770112630915,4.828093428734363e-05,501.4881595602493,0.1341397528263785,0.4818871684695804,501.4881595602493,-0.6152598945958299,0.0008259663313025901,501.4881595602493,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15205,SCO2625,NC_003888.3,2851911,2853152,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0498943278847259,0.8246045503490118,182.03681194273975,-0.4655935523846446,0.0137096869443613,182.03681194273975,-0.5152771397590712,0.008059420421865,182.03681194273975,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15210,SCO2626,NC_003888.3,2853163,2854005,-,2,56.43333333333334,1,53.18333333333334,1,61.44666666666668,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.5208741652704609,0.0071395203274083,158.62148713832005,-1.145272849584147,9.406059340114283e-10,158.62148713832005,-0.6135104490293725,0.0019275877017279,158.62148713832005,-3.25,5.0133333333333425,8.263333333333343,0.0,0.0,0.0
SC_RS15215,SCO2627,NC_003888.3,2854112,2854597,-,0,0.0,0,0.0,0,0.0,1,80.55666666666667,1,71.99,0,0.0,0,0,0,0,0,0,0.6306345512251786,0.0088077134726342,1160.330818962978,-1.4569813285007058,7.402748297059741e-10,1160.330818962978,-2.1159225042409826,1.6010512948130458e-18,1160.330818962978,0.0,0.0,0.0,-8.566666666666677,-80.55666666666667,-71.99
SC_RS15225,SCO2630,NC_003888.3,2856329,2856910,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.4644129510668784,1.4681969737816243e-19,356.7398571406727,-2.7349398555851585,8.491603972855609e-61,356.7398571406727,-1.2478391985523811,1.6368674554060236e-12,356.7398571406727,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15230,SCO2631,NC_003888.3,2857300,2858685,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-2.7785545403931016,2.9105491831388446e-11,99.3850701860015,-0.8043603636014783,0.0252021828105077,99.3850701860015,1.8695584429517291,7.290862778357227e-06,99.3850701860015,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15235,SCO2632,NC_003888.3,2858981,2859937,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.9886766612446072,0.0539561444401127,18.524328448289957,0.7944573911016327,0.0645415423121444,18.524328448289957,1.9270481559325672,0.0002586715189516881,18.524328448289957,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15240,SCO2633,NC_003888.3,2860089,2860730,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.6144658480804597,1.037386913106286e-12,20256.616576058495,-0.4044895359704463,0.0726747472117013,20256.616576058495,-2.044136033991411,5.779625022977429e-19,20256.616576058495,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15245,SCO2634,NC_003888.3,2860846,2861484,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.2932461624188507,4.7494998080474864e-21,1524.743047222328,0.4355422063671132,0.072735931852596,1524.743047222328,-1.830003420755527,8.402766735356716e-14,1524.743047222328,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15250,SCO2635,NC_003888.3,2861630,2864203,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.7081913483981574,1.2912242536634176e-05,1851.4740165966075,-2.185011046923476,5.7308900066606314e-42,1851.4740165966075,-1.4607913464772584,5.618050487295643e-19,1851.4740165966075,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15255,SCO2636,NC_003888.3,2864527,2865597,+,0,0.0,1,58.576666666666675,0,0.0,1,70.61,1,71.82666666666667,0,0.0,0,0,0,0,0,0,-1.171662926629089,2.7358625367466848e-05,434.03289398067903,2.824952724392,1.9167979042555826e-28,434.03289398067903,4.053364293910456,4.035167468343544e-49,434.03289398067903,58.576666666666675,0.0,-58.576666666666675,1.2166666666666686,-70.61,-71.82666666666667
SC_RS15260,SCO2637,NC_003888.3,2865913,2869209,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.1035914855810345,8.391854473244647e-08,1892.6591738522936,-0.7964401010690159,9.730942128962717e-05,1892.6591738522936,-1.9235311598697016,2.1877021592684014e-20,1892.6591738522936,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15265,SCO2638,NC_003888.3,2869281,2870030,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.3099495460822406,6.108934855777052e-06,68.98084971156673,-1.27492188578237,2.8436470456511994e-06,68.98084971156673,0.0384008758341635,0.9107892898854127,68.98084971156673,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15270,SCO2639,NC_003888.3,2870032,2870568,-,0,0.0,0,0.0,0,0.0,1,74.24333333333334,1,82.27333333333333,0,0.0,0,0,0,0,0,0,-1.718484135527773,9.355453169320593e-09,57.65600978674502,-1.28534328878955,1.536662176317604e-06,57.65600978674502,0.4092875807486069,0.1886956946897206,57.65600978674502,0.0,0.0,0.0,8.029999999999987,-74.24333333333334,-82.27333333333333
SC_RS15275,SCO2640,NC_003888.3,2870836,2871858,+,0,0.0,0,0.0,0,0.0,1,74.24333333333334,1,82.27333333333333,0,0.0,0,0,0,0,0,0,-0.2694694112366703,0.2326768417429925,1134.229252465123,-1.7263464573780978,8.396009796712755e-16,1134.229252465123,-1.437381343868127,4.027268537839461e-11,1134.229252465123,0.0,0.0,0.0,8.029999999999987,-74.24333333333334,-82.27333333333333
SC_RS15280,SCO2641,NC_003888.3,2871981,2873168,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.4590915070040498,3.5519027772455307e-84,920.9329217804014,1.2861256748587038,8.803505919399169e-13,920.9329217804014,-2.147409086535382,7.150772849662379e-36,920.9329217804014,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15285,SCO2642,NC_003888.3,2873181,2873657,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.394282346444991,1.1894584096255332e-12,51.403532057113594,1.1029241020791458,0.0008722019944481645,51.403532057113594,-1.222406484888295,3.17625163259961e-05,51.403532057113594,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15290,SCO2643,NC_003888.3,2873770,2876343,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.3160904162848628,0.1737023673540746,5122.152460878621,-1.6676154850027536,5.790321745411105e-14,5122.152460878621,-1.3361587208814978,3.339801538752371e-09,5122.152460878621,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15295,SCO2644,NC_003888.3,2876450,2877352,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.919461075886158,2.277129084868701e-22,215.8927181022056,-1.982010456473929,1.0564404238804675e-25,215.8927181022056,-0.0576054529060694,0.8020833736639986,215.8927181022056,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15300,SCO2645,NC_003888.3,2877382,2878338,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.4188183798317716,0.2146640443731286,63.928025942160566,-0.0223444021493929,0.9435280622541226,63.928025942160566,0.3976903184409069,0.2317673778670319,63.928025942160566,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15305,SCO2646,NC_003888.3,2878372,2879334,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.556559926003193,0.0003640600999978299,36.00403180613099,0.8125703804393344,0.0178911094032575,36.00403180613099,2.471762490909736,1.7777991381829674e-08,36.00403180613099,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15310,SCO2647,NC_003888.3,2879447,2879965,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.77383748861616,2.8949289753226235e-14,99.63292564152847,-1.2710693903917574,1.20382868621402e-09,99.63292564152847,0.485446285343124,0.0465851542028826,99.63292564152847,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15315,SCO2648,NC_003888.3,2880082,2880369,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0745629208761969,0.8188215623101749,1056.708359940941,-0.7272084249116134,0.0084117254751234,1056.708359940941,-0.8030761742861048,0.0043788081884621,1056.708359940941,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15320,SCO2649,NC_003888.3,2880455,2882590,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.9800904607458094,4.416201176099938e-07,199.7545475346304,0.1218556438844782,0.5122782367880249,199.7545475346304,1.1053407463783909,1.0961785875575216e-08,199.7545475346304,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15325,SCO2650,NC_003888.3,2882600,2882911,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.2072869946938056,7.637848953629314e-06,85.52730402175183,-0.1832418882332738,0.4597139203629105,85.52730402175183,1.016770912203231,0.00015859640555859422,85.52730402175183,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15330,SCO2651,NC_003888.3,2883219,2883956,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.481500394688023,1.5185565862762318e-07,107.34776559076452,0.2475731508882904,0.387503712440247,107.34776559076452,-1.2182668787005513,1.0356940496447317e-05,107.34776559076452,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15335,SCO2652,NC_003888.3,2884084,2884518,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.5646365908289377,4.2883621222104665e-18,230.36682014612765,-2.243959053623726,6.102225813362812e-36,230.36682014612765,-0.6579047204486718,0.0007158984817733701,230.36682014612765,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15340,SCO2653,NC_003888.3,2884761,2885426,+,0,0.0,0,0.0,0,0.0,1,87.66000000000001,1,92.2,0,0.0,0,0,0,0,0,0,0.3720085280407014,0.3719257733317528,29.043727418376445,1.5647476531554518,3.695896945006743e-05,29.043727418376445,1.1363767451700186,0.0025888708903656,29.043727418376445,0.0,0.0,0.0,4.539999999999992,-87.66000000000001,-92.2
SC_RS15345,SCO2654,NC_003888.3,2885483,2886067,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.102547950999719,1.4324353571752465e-17,219.9777123428515,1.7013270166011183,3.1012064935385036e-12,219.9777123428515,-0.380228439464359,0.1074782863452411,219.9777123428515,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15350,SCO2655,NC_003888.3,2886105,2886641,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.3307120451733994,8.933581668604198e-39,1458.0350110642416,2.959255017638107,4.252629742479486e-31,1458.0350110642416,-0.3477551426889428,0.172095559943874,1458.0350110642416,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15355,SCO2656,NC_003888.3,2886898,2888085,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.9603511483115046,6.469360239308614e-10,425.0983928416873,-0.4840283793712701,0.0021923667866359,425.0983928416873,-1.4528604695641223,1.8879591159095003e-20,425.0983928416873,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15360,SCO2657,NC_003888.3,2888309,2889526,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.5708917691090083,3.261774378472076e-12,132.913041570395,-0.8926308285467408,1.4195978320673027e-05,132.913041570395,0.659887473580666,0.0043076192357561,132.913041570395,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15365,SCO2658,NC_003888.3,2889601,2890938,+,1,58.629999999999995,1,61.77,1,62.01666666666667,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.914195972135756,0.0005397057242291051,38.63661500800247,1.503614263458056,0.0004412825134625344,38.63661500800247,3.633770505192624,2.0568675572618417e-10,38.63661500800247,3.1400000000000077,3.3866666666666774,0.2466666666666697,0.0,0.0,0.0
SC_RS15370,SCO2659,NC_003888.3,2890945,2891889,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.2258927883531467,0.0257491933506977,26.809448532001028,1.939042801216603,1.7106282215609967e-05,26.809448532001028,3.4027516007461074,5.971192326250385e-09,26.809448532001028,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15375,SCO2660,NC_003888.3,2891886,2892797,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.1685186776066272,0.7091359035006237,28.15343243198736,1.542045051533638,9.083762193958272e-05,28.15343243198736,1.3386420303251625,0.000868605493501089,28.15343243198736,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15380,SCO2661,NC_003888.3,2892805,2894070,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.3409615824377382,0.1519265630191668,116.07768775330604,-0.3293413244643356,0.1371002710236364,116.07768775330604,0.0127947467128937,0.9616612640506824,116.07768775330604,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15385,SCO2662,NC_003888.3,2894061,2895032,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.2449118627121591,0.3154670312716988,84.34239315177994,-0.1889151969121232,0.3941190038237138,84.34239315177994,0.0548187763008171,0.8295220032087229,84.34239315177994,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15390,SCO2663,NC_003888.3,2895187,2896551,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.3346365111579416,0.115195988270936,1037.1632832102948,-0.5837328888958467,0.0036971857613313,1037.1632832102948,-0.2474743541666761,0.2446844806670505,1037.1632832102948,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15395,SCO2664,NC_003888.3,2896634,2897692,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.7491691401449588,0.0006128313277490308,649.3223421628022,0.2469710968353311,0.260435758090784,649.3223421628022,-0.4978047121327893,0.0228017350425726,649.3223421628022,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15400,SCO2665,NC_003888.3,2897763,2899097,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.0602360538591806,0.7975374164124374,484.5122585740303,-0.34755896797748,0.1014232606135706,484.5122585740303,-0.2828844328045975,0.1985784246198215,484.5122585740303,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15405,,NC_003888.3,2899220,2899537,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0459921645711333,0.8775457753966552,111.08849062238156,-0.0761962402050524,0.767767533189033,111.08849062238156,-0.1218569091660647,0.6508573474009942,111.08849062238156,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15410,SCO2666,NC_003888.3,2899581,2901884,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.3022062454055841,0.1482644395970974,980.2318107592804,0.031854729578113,0.8824136974452359,980.2318107592804,-0.2687877252107068,0.1898025811139848,980.2318107592804,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15415,SCO2667,NC_003888.3,2901888,2903336,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.4563453255686799,0.0216615701138215,827.0204375518078,-0.8561973984165739,7.605004121995503e-06,827.0204375518078,-0.3939886077901693,0.0475097413511956,827.0204375518078,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15420,SCO2668,NC_003888.3,2903451,2904797,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.2090850990356648,0.3302789639649943,446.36271462222385,0.7306614511871928,0.00018705544382874203,446.36271462222385,0.5187045119207487,0.0099072039151058,446.36271462222385,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15425,SCO2669,NC_003888.3,2904844,2906658,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.6830498744394692,0.0006589782756960347,2645.022736156506,-1.3431079080375818,8.785235317846403e-12,2645.022736156506,-0.6471977388961617,0.0012914784251095,2645.022736156506,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15430,SCO2670,NC_003888.3,2906677,2907651,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.6619978041687945,0.0050937002863999,562.7598272384698,-0.9004538007260396,9.051441493907516e-05,562.7598272384698,-0.2290378682318126,0.3495959487075413,562.7598272384698,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15435,SCO2671,NC_003888.3,2907738,2908151,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.7383795481030413,0.0026507032152514,417.44787736127097,0.4234701370407254,0.0794214859735297,417.44787736127097,-0.308899213172625,0.214240197332215,417.44787736127097,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15440,SCO2672,NC_003888.3,2908387,2911707,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.750737696367421,6.666500607440567e-31,564.0729152507806,-1.3156402515417391,1.6644015488530018e-19,564.0729152507806,0.4276931960310433,0.0069029096876527,564.0729152507806,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15445,SCO2673,NC_003888.3,2911847,2914579,+,0,0.0,0,0.0,0,0.0,1,94.94,0,0.0,0,0.0,0,0,0,0,0,0,-1.372872132306013,7.668282266797999e-14,270.0460810791899,-0.4840503296580379,0.0049470096494863,270.0460810791899,0.8790791765541103,2.500617384511225e-06,270.0460810791899,0.0,0.0,0.0,-94.94,-94.94,0.0
SC_RS15450,SCO2674,NC_003888.3,2914632,2915591,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-2.724436802224744,1.5478045719164114e-38,169.1549724612239,-2.205661079811042,1.491573510879071e-32,169.1549724612239,0.5014917644067354,0.0256424974366434,169.1549724612239,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15455,SCO2675,NC_003888.3,2915616,2916338,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.2799330948936063,5.555896345184451e-15,593.0328422447092,-2.187464884077334,1.4559795883097422e-40,593.0328422447092,-0.8893597656819191,2.177240071896744e-07,593.0328422447092,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15460,SCO2676,NC_003888.3,2916335,2916745,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.086091604876089,0.74427616197512,888.2725362910186,-1.5625753258196855,3.3433074212139346e-11,888.2725362910186,-1.471599999947792,9.41142342876463e-10,888.2725362910186,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15465,SCO2677,NC_003888.3,2916748,2918412,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.0511262050383088,0.8460555360749662,4524.197155486502,-1.5098906977815127,3.860446468664312e-11,4524.197155486502,-1.4550127673501356,4.030986032228438e-10,4524.197155486502,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15470,SCO2678,NC_003888.3,2918653,2919168,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.2089534043253894,0.6041127846518767,34.51126597678847,0.8149894172690496,0.0202732654034772,34.51126597678847,0.5901160918632029,0.1020432781877152,34.51126597678847,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15475,SCO2679,NC_003888.3,2919307,2919672,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.5984500914571,0.0330803973402499,54.893376902379046,-0.509379289386663,0.0487622631600956,54.893376902379046,0.090738691294663,0.76458136791777,54.893376902379046,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15480,SCO2680,NC_003888.3,2920040,2920627,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.1708269153802706,3.4526457325047915e-26,108.69243857855795,3.157597096800981,1.0653107634818088e-26,108.69243857855795,-0.0131528970208659,0.9582933246058704,108.69243857855795,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15485,SCO2681,NC_003888.3,2920569,2922815,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.633740595502153,2.0668006416906303e-08,170.0691728781177,-0.8112210531302011,0.0030859018231273,170.0691728781177,0.7853059515451751,0.0073581108721499,170.0691728781177,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15490,SCO2682,NC_003888.3,2922880,2924292,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.9185140591610217,4.513064402859288e-39,627.4514769004786,-3.074073386607881,5.081083136336518e-94,627.4514769004786,-1.1367818276533486,8.436754263389982e-13,627.4514769004786,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15495,SCO2683,NC_003888.3,2924515,2924985,-,1,60.14333333333334,1,68.08333333333333,1,59.156666666666666,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.3940206184391142,0.3299014695367265,24.55170085076515,0.9795753000822814,0.0038214776294759,24.55170085076515,1.412255633121674,0.0002045801993179404,24.55170085076515,7.939999999999991,-0.9866666666666717,-8.926666666666662,0.0,0.0,0.0
SC_RS15500,SCO2684,NC_003888.3,2925258,2927738,-,0,0.0,1,54.60999999999999,0,0.0,2,88.59666666666666,2,85.71833333333333,0,0.0,0,0,0,0,0,0,-0.089094048562419,0.8269025355933627,69.27971248930771,2.781357086194707,8.673408262639271e-18,69.27971248930771,2.87826877373787,6.559840929827211e-17,69.27971248930771,54.60999999999999,0.0,-54.60999999999999,-2.8783333333333303,-88.59666666666666,-85.71833333333333
SC_RS15505,SCO2685,NC_003888.3,2927742,2929349,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.1386297923616214,0.7796805334547555,45.7813837210788,3.3262149361212323,1.6339783304064603e-14,45.7813837210788,3.4832749708063497,1.0088561435221447e-13,45.7813837210788,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15510,SCOt18,NC_003888.3,2929681,2929753,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.5216971011025078,7.6213448081307e-09,85.00405073907368,-1.7871303463087118,1.743564016480234e-12,85.00405073907368,-0.2434810742100299,0.3958659826019657,85.00405073907368,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS15515,SCO2686,NC_003888.3,2929823,2930719,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.5827249334929254,2.387636235901584e-13,125.4531595522996,-1.3767405170624916,7.391434379520235e-12,125.4531595522996,0.2009382959194195,0.3944433367518235,125.4531595522996,0.0,0.0,0.0,0.0,0.0,0.0
