tfbs_id	tf_name	start	end	center	width	strand	pvalue	context	in_reg_promoter	in_nonreg_promoter	region	GCCGGC_T1_overlap	GCCGGC_T1_count	GCCGGC_T1_nearest_dist	AAGCCCG_T1_overlap	AAGCCCG_T1_count	AAGCCCG_T1_nearest_dist	All_4mC_T1_overlap	All_4mC_T1_count	All_4mC_T1_nearest_dist	All_6mA_T1_overlap	All_6mA_T1_count	All_6mA_T1_nearest_dist	All_T1_overlap	All_T1_count	All_T1_nearest_dist
14480	Crp	4368170	4368185	4368177	16	-	8.11e-05	promoter	False	True	core	False	0	79	False	0	332	False	0	79	False	0	332	False	0	79
14481	Crp	4386641	4386656	4386648	16	+	8.11e-05	promoter	False	True	core	False	0	5531	False	0	10913	False	0	877	False	0	5818	False	0	877
14482	Crp	4386641	4386656	4386648	16	-	8.11e-05	promoter	False	True	core	False	0	5531	False	0	10913	False	0	877	False	0	5818	False	0	877
14483	Crp	4433571	4433586	4433578	16	+	8.11e-05	promoter	False	True	core	False	0	789	False	0	2638	False	0	789	False	0	2638	False	0	789
14484	Crp	4433571	4433586	4433578	16	-	8.11e-05	promoter	False	True	core	False	0	789	False	0	2638	False	0	789	False	0	2638	False	0	789
14485	Crp	4449130	4449145	4449137	16	+	8.11e-05	promoter	False	True	core	False	0	338	False	0	12921	False	0	338	False	0	4287	False	0	338
14486	Crp	4449130	4449145	4449137	16	-	8.11e-05	promoter	False	True	core	False	0	338	False	0	12921	False	0	338	False	0	4287	False	0	338
14487	Crp	4470829	4470844	4470836	16	+	8.11e-05	promoter	False	True	core	False	0	1526	False	0	14959	False	0	1526	False	0	7082	False	0	1526
14488	Crp	4470829	4470844	4470836	16	-	8.11e-05	promoter	False	True	core	False	0	1526	False	0	14959	False	0	1526	False	0	7082	False	0	1526
14489	Crp	4479125	4479140	4479132	16	+	8.11e-05	promoter	False	True	core	False	0	2801	False	0	6663	False	0	2368	False	0	6663	False	0	2368
14490	Crp	4479125	4479140	4479132	16	-	8.11e-05	promoter	False	True	core	False	0	2801	False	0	6663	False	0	2368	False	0	6663	False	0	2368
14491	Crp	4482037	4482052	4482044	16	+	8.11e-05	intergenic	False	False	core	False	0	111	False	0	3751	False	0	111	False	0	3751	False	0	111
14492	Crp	4482037	4482052	4482044	16	-	8.11e-05	intergenic	False	False	core	False	0	111	False	0	3751	False	0	111	False	0	3751	False	0	111
14493	Crp	4496455	4496470	4496462	16	+	8.11e-05	promoter	False	True	core	False	0	1956	False	0	10667	False	0	1956	False	0	2862	False	0	1956
14494	Crp	4496455	4496470	4496462	16	-	8.11e-05	promoter	False	True	core	False	0	1956	False	0	10667	False	0	1956	False	0	2862	False	0	1956
14495	Crp	4587120	4587135	4587127	16	+	8.11e-05	intragenic	False	False	core	False	0	8534	False	0	310	False	0	314	False	0	310	False	0	310
14496	Crp	4587120	4587135	4587127	16	-	8.11e-05	intragenic	False	False	core	False	0	8534	False	0	310	False	0	314	False	0	310	False	0	310
14497	Crp	4612087	4612102	4612094	16	+	8.11e-05	promoter	False	True	core	False	0	2373	False	0	25277	False	0	2373	False	0	95	False	0	95
14498	Crp	4612087	4612102	4612094	16	-	8.11e-05	promoter	False	True	core	False	0	2373	False	0	25277	False	0	2373	False	0	95	False	0	95
14499	Crp	4624095	4624110	4624102	16	+	8.11e-05	intragenic	False	False	core	False	0	1537	False	0	31888	False	0	1537	False	0	11913	False	0	1537
14500	Crp	4624095	4624110	4624102	16	-	8.11e-05	intragenic	False	False	core	False	0	1537	False	0	31888	False	0	1537	False	0	11913	False	0	1537
14501	Crp	4741697	4741712	4741704	16	+	8.11e-05	promoter	False	True	core	False	0	6921	False	0	70630	False	0	6921	False	0	3621	False	0	3621
14502	Crp	4741697	4741712	4741704	16	-	8.11e-05	promoter	False	True	core	False	0	6921	False	0	70630	False	0	6921	False	0	3621	False	0	3621
14503	Crp	4759732	4759747	4759739	16	+	8.11e-05	intergenic	False	False	core	False	0	595	False	0	64308	False	0	518	False	0	14414	False	0	518
14504	Crp	4759732	4759747	4759739	16	-	8.11e-05	intergenic	False	False	core	False	0	595	False	0	64308	False	0	518	False	0	14414	False	0	518
14505	Crp	4806852	4806867	4806859	16	+	8.11e-05	promoter	False	True	core	False	0	1460	False	0	17188	False	0	1460	False	0	1343	False	0	1343
14506	Crp	4806852	4806867	4806859	16	-	8.11e-05	promoter	False	True	core	False	0	1460	False	0	17188	False	0	1460	False	0	1343	False	0	1343
14507	Crp	4811577	4811592	4811584	16	+	8.11e-05	promoter	False	True	core	False	0	993	False	0	12463	False	0	993	False	0	2110	False	0	993
14508	Crp	4811577	4811592	4811584	16	-	8.11e-05	promoter	False	True	core	False	0	993	False	0	12463	False	0	993	False	0	2110	False	0	993
14509	Crp	4943498	4943513	4943505	16	+	8.11e-05	promoter	False	True	core	False	0	4312	False	0	1303	False	0	1273	False	0	805	False	0	805
14510	Crp	4943498	4943513	4943505	16	-	8.11e-05	promoter	False	True	core	False	0	4312	False	0	1303	False	0	1273	False	0	805	False	0	805
14511	Crp	4960533	4960548	4960540	16	+	8.11e-05	promoter	True	False	core	False	0	2531	False	0	1700	False	0	1704	False	0	1700	False	0	1700
14512	Crp	4960533	4960548	4960540	16	-	8.11e-05	promoter	True	False	core	False	0	2531	False	0	1700	False	0	1704	False	0	1700	False	0	1700
14513	Crp	4980101	4980116	4980108	16	+	8.11e-05	promoter	False	True	core	False	0	2565	False	0	4332	False	0	432	False	0	1008	False	0	432
14514	Crp	4980101	4980116	4980108	16	-	8.11e-05	promoter	False	True	core	False	0	2565	False	0	4332	False	0	432	False	0	1008	False	0	432
14515	Crp	4996586	4996601	4996593	16	+	8.11e-05	intragenic	False	False	core	False	0	743	False	0	9178	False	0	673	False	0	3949	False	0	673
14516	Crp	4996586	4996601	4996593	16	-	8.11e-05	intragenic	False	False	core	False	0	743	False	0	9178	False	0	673	False	0	3949	False	0	673
14517	Crp	5000523	5000538	5000530	16	+	8.11e-05	intragenic	False	False	core	False	0	3466	False	0	13115	False	0	3466	False	0	1187	False	0	1187
14518	Crp	5000523	5000538	5000530	16	-	8.11e-05	intragenic	False	False	core	False	0	3466	False	0	13115	False	0	3466	False	0	1187	False	0	1187
14519	Crp	5004451	5004466	5004458	16	+	8.11e-05	promoter	False	True	core	False	0	462	False	0	17043	False	0	462	False	0	205	False	0	205
14520	Crp	5004451	5004466	5004458	16	-	8.11e-05	promoter	False	True	core	False	0	462	False	0	17043	False	0	462	False	0	205	False	0	205
14521	Crp	5051846	5051861	5051853	16	+	8.11e-05	intragenic	False	False	core	False	0	1342	False	0	40211	False	0	405	False	0	3978	False	0	405
14522	Crp	5051846	5051861	5051853	16	-	8.11e-05	intragenic	False	False	core	False	0	1342	False	0	40211	False	0	405	False	0	3978	False	0	405
14523	Crp	5054973	5054988	5054980	16	+	8.11e-05	promoter	False	True	core	False	0	1785	False	0	37084	False	0	1785	False	0	5034	False	0	1785
14524	Crp	5054973	5054988	5054980	16	-	8.11e-05	promoter	False	True	core	False	0	1785	False	0	37084	False	0	1785	False	0	5034	False	0	1785
14525	Crp	5089122	5089137	5089129	16	+	8.11e-05	promoter	False	True	core	False	0	2409	False	0	2935	False	0	2409	False	0	1615	False	0	1615
14526	Crp	5089122	5089137	5089129	16	-	8.11e-05	promoter	False	True	core	False	0	2409	False	0	2935	False	0	2409	False	0	1615	False	0	1615
14527	Crp	5115298	5115313	5115305	16	+	8.11e-05	promoter	False	True	core	False	0	17605	False	0	9073	False	0	3096	False	0	215	False	0	215
14528	Crp	5115298	5115313	5115305	16	-	8.11e-05	promoter	False	True	core	False	0	17605	False	0	9073	False	0	3096	False	0	215	False	0	215
14529	Crp	5134492	5134507	5134499	16	+	8.11e-05	promoter	False	True	core	False	0	7447	False	0	12198	False	0	504	False	0	2583	False	0	504
14530	Crp	5134492	5134507	5134499	16	-	8.11e-05	promoter	False	True	core	False	0	7447	False	0	12198	False	0	504	False	0	2583	False	0	504
14531	Crp	5184321	5184336	5184328	16	+	8.11e-05	promoter	False	True	core	False	0	4008	False	0	25061	False	0	2708	False	0	198	False	0	198
14532	Crp	5184321	5184336	5184328	16	-	8.11e-05	promoter	False	True	core	False	0	4008	False	0	25061	False	0	2708	False	0	198	False	0	198
14533	Crp	5185520	5185535	5185527	16	+	8.11e-05	intragenic	False	False	core	False	0	2809	False	0	23862	False	0	1509	False	0	1397	False	0	1397
14534	Crp	5185520	5185535	5185527	16	-	8.11e-05	intragenic	False	False	core	False	0	2809	False	0	23862	False	0	1509	False	0	1397	False	0	1397
14535	Crp	5194402	5194417	5194409	16	+	8.11e-05	promoter	False	True	core	False	0	4527	False	0	14980	False	0	4243	False	0	815	False	0	815
14536	Crp	5194402	5194417	5194409	16	-	8.11e-05	promoter	False	True	core	False	0	4527	False	0	14980	False	0	4243	False	0	815	False	0	815
14537	Crp	5242916	5242931	5242923	16	+	8.11e-05	intragenic	False	False	core	False	0	4330	False	0	9769	False	0	1580	False	0	1584	False	0	1580
14538	Crp	5242916	5242931	5242923	16	-	8.11e-05	intragenic	False	False	core	False	0	4330	False	0	9769	False	0	1580	False	0	1584	False	0	1580
14539	Crp	5354540	5354555	5354547	16	+	8.11e-05	intragenic	False	False	core	False	0	5340	False	0	8371	False	0	2792	False	0	457	False	0	457
14540	Crp	5354540	5354555	5354547	16	-	8.11e-05	intragenic	False	False	core	False	0	5340	False	0	8371	False	0	2792	False	0	457	False	0	457
14541	Crp	5357127	5357142	5357134	16	+	8.11e-05	promoter	False	True	core	False	0	2753	False	0	5784	False	0	2753	False	0	1188	False	0	1188
14542	Crp	5357127	5357142	5357134	16	-	8.11e-05	promoter	False	True	core	False	0	2753	False	0	5784	False	0	2753	False	0	1188	False	0	1188
14543	Crp	5397765	5397780	5397772	16	+	8.11e-05	promoter	False	True	core	False	0	7652	False	0	34854	False	0	1787	False	0	1855	False	0	1787
14544	Crp	5397765	5397780	5397772	16	-	8.11e-05	promoter	False	True	core	False	0	7652	False	0	34854	False	0	1787	False	0	1855	False	0	1787
14545	Crp	5397955	5397970	5397962	16	+	8.11e-05	promoter	False	True	core	False	0	7842	False	0	35044	False	0	1597	False	0	2045	False	0	1597
14546	Crp	5397955	5397970	5397962	16	-	8.11e-05	promoter	False	True	core	False	0	7842	False	0	35044	False	0	1597	False	0	2045	False	0	1597
14547	Crp	5436360	5436375	5436367	16	+	8.11e-05	promoter	True	False	core	False	0	2427	False	0	1597	False	0	1593	False	0	1597	False	0	1593
14548	Crp	5436360	5436375	5436367	16	-	8.11e-05	promoter	True	False	core	False	0	2427	False	0	1597	False	0	1593	False	0	1597	False	0	1593
14549	Crp	5467456	5467471	5467463	16	+	8.11e-05	intragenic	False	False	core	False	0	637	False	0	5405	False	0	637	False	0	208	False	0	208
14550	Crp	5467456	5467471	5467463	16	-	8.11e-05	intragenic	False	False	core	False	0	637	False	0	5405	False	0	637	False	0	208	False	0	208
14551	Crp	5500064	5500079	5500071	16	+	8.11e-05	intragenic	False	False	core	False	0	3063	False	0	38013	False	0	3063	False	0	184	False	0	184
14552	Crp	5500064	5500079	5500071	16	-	8.11e-05	intragenic	False	False	core	False	0	3063	False	0	38013	False	0	3063	False	0	184	False	0	184
14553	Crp	5504875	5504890	5504882	16	+	8.11e-05	intergenic	False	False	core	False	0	1748	False	0	42824	False	0	1748	False	0	1156	False	0	1156
14554	Crp	5504875	5504890	5504882	16	-	8.11e-05	intergenic	False	False	core	False	0	1748	False	0	42824	False	0	1748	False	0	1156	False	0	1156
14555	Crp	5540858	5540873	5540865	16	+	8.11e-05	promoter	True	False	core	False	0	898	False	0	37054	False	0	526	False	0	5256	False	0	526
14556	Crp	5540858	5540873	5540865	16	-	8.11e-05	promoter	True	False	core	False	0	898	False	0	37054	False	0	526	False	0	5256	False	0	526
14557	Crp	5541862	5541877	5541869	16	+	8.11e-05	promoter	False	True	core	False	0	1902	False	0	36050	False	0	478	False	0	5503	False	0	478
14558	Crp	5541862	5541877	5541869	16	-	8.11e-05	promoter	False	True	core	False	0	1902	False	0	36050	False	0	478	False	0	5503	False	0	478
14559	Crp	5554702	5554717	5554709	16	+	8.11e-05	intragenic	False	False	core	False	0	2531	False	0	23210	False	0	390	False	0	637	False	0	390
14560	Crp	5554702	5554717	5554709	16	-	8.11e-05	intragenic	False	False	core	False	0	2531	False	0	23210	False	0	390	False	0	637	False	0	390
14561	Crp	5605988	5606003	5605995	16	+	8.11e-05	intergenic	False	False	core	False	0	503	False	0	8307	False	0	503	False	0	7322	False	0	503
14562	Crp	5605988	5606003	5605995	16	-	8.11e-05	intergenic	False	False	core	False	0	503	False	0	8307	False	0	503	False	0	7322	False	0	503
14563	Crp	5626015	5626030	5626022	16	+	8.11e-05	promoter	False	True	core	False	0	2176	False	0	11720	False	0	1568	False	0	683	False	0	683
14564	Crp	5626015	5626030	5626022	16	-	8.11e-05	promoter	False	True	core	False	0	2176	False	0	11720	False	0	1568	False	0	683	False	0	683
14565	Crp	5638201	5638216	5638208	16	+	8.11e-05	promoter	False	True	core	False	0	1391	False	0	11388	False	0	1391	False	0	417	False	0	417
14566	Crp	5638201	5638216	5638208	16	-	8.11e-05	promoter	False	True	core	False	0	1391	False	0	11388	False	0	1391	False	0	417	False	0	417
14567	Crp	5644778	5644793	5644785	16	+	8.11e-05	promoter	False	True	core	False	0	920	False	0	4811	False	0	920	False	0	2262	False	0	920
14568	Crp	5644778	5644793	5644785	16	-	8.11e-05	promoter	False	True	core	False	0	920	False	0	4811	False	0	920	False	0	2262	False	0	920
14569	Crp	5659337	5659352	5659344	16	+	8.11e-05	promoter	False	True	core	False	0	2500	False	0	6608	False	0	2500	False	0	6608	False	0	2500
14570	Crp	5659337	5659352	5659344	16	-	8.11e-05	promoter	False	True	core	False	0	2500	False	0	6608	False	0	2500	False	0	6608	False	0	2500
14571	Crp	5668014	5668029	5668021	16	+	8.11e-05	promoter	False	True	core	False	0	5737	False	0	15285	False	0	5737	False	0	12428	False	0	5737
14572	Crp	5668014	5668029	5668021	16	-	8.11e-05	promoter	False	True	core	False	0	5737	False	0	15285	False	0	5737	False	0	12428	False	0	5737
14573	Crp	5690361	5690376	5690368	16	+	8.11e-05	intragenic	False	False	core	False	0	1272	False	0	7629	False	0	1272	False	0	1304	False	0	1272
14574	Crp	5690361	5690376	5690368	16	-	8.11e-05	intragenic	False	False	core	False	0	1272	False	0	7629	False	0	1272	False	0	1304	False	0	1272
14575	Crp	5828465	5828480	5828472	16	+	8.11e-05	promoter	False	True	core	False	0	2905	False	0	32907	False	0	2905	False	0	353	False	0	353
14576	Crp	5828465	5828480	5828472	16	-	8.11e-05	promoter	False	True	core	False	0	2905	False	0	32907	False	0	2905	False	0	353	False	0	353
14577	Crp	5853009	5853024	5853016	16	+	8.11e-05	promoter	False	True	core	False	0	3394	False	0	8363	False	0	3394	False	0	2977	False	0	2977
14578	Crp	5853009	5853024	5853016	16	-	8.11e-05	promoter	False	True	core	False	0	3394	False	0	8363	False	0	3394	False	0	2977	False	0	2977
14579	Crp	5877395	5877410	5877402	16	+	8.11e-05	intergenic	False	False	core	False	0	15433	False	0	16023	False	0	993	False	0	4563	False	0	993
14580	Crp	5877395	5877410	5877402	16	-	8.11e-05	intergenic	False	False	core	False	0	15433	False	0	16023	False	0	993	False	0	4563	False	0	993
14581	Crp	5879516	5879531	5879523	16	+	8.11e-05	promoter	False	True	core	False	0	13312	False	0	18144	False	0	1128	False	0	6684	False	0	1128
14582	Crp	5879516	5879531	5879523	16	-	8.11e-05	promoter	False	True	core	False	0	13312	False	0	18144	False	0	1128	False	0	6684	False	0	1128
14583	Crp	5927536	5927551	5927543	16	+	8.11e-05	promoter	False	True	core	False	0	1752	False	0	25149	False	0	725	False	0	6564	False	0	725
14584	Crp	5927536	5927551	5927543	16	-	8.11e-05	promoter	False	True	core	False	0	1752	False	0	25149	False	0	725	False	0	6564	False	0	725
14585	Crp	5958661	5958676	5958668	16	+	8.11e-05	intragenic	False	False	core	False	0	1095	False	0	15862	False	0	1095	False	0	408	False	0	408
14586	Crp	5958661	5958676	5958668	16	-	8.11e-05	intragenic	False	False	core	False	0	1095	False	0	15862	False	0	1095	False	0	408	False	0	408
14587	Crp	5968660	5968675	5968667	16	+	8.11e-05	promoter	False	True	core	False	0	2348	False	0	5863	False	0	2348	False	0	1962	False	0	1962
14588	Crp	5968660	5968675	5968667	16	-	8.11e-05	promoter	False	True	core	False	0	2348	False	0	5863	False	0	2348	False	0	1962	False	0	1962
14589	Crp	6056181	6056196	6056188	16	+	8.11e-05	promoter	False	True	core	False	0	848	False	0	133	False	0	848	False	0	133	False	0	133
14590	Crp	6056181	6056196	6056188	16	-	8.11e-05	promoter	False	True	core	False	0	848	False	0	133	False	0	848	False	0	133	False	0	133
14591	Crp	6067028	6067043	6067035	16	+	8.11e-05	promoter	False	True	core	False	0	5567	False	0	10980	False	0	4828	False	0	9835	False	0	4828
14592	Crp	6067028	6067043	6067035	16	-	8.11e-05	promoter	False	True	core	False	0	5567	False	0	10980	False	0	4828	False	0	9835	False	0	4828
14593	Crp	6104864	6104879	6104871	16	+	8.11e-05	promoter	False	True	core	False	0	5905	False	0	24573	False	0	5544	False	0	7721	False	0	5544
14594	Crp	6104864	6104879	6104871	16	-	8.11e-05	promoter	False	True	core	False	0	5905	False	0	24573	False	0	5544	False	0	7721	False	0	5544
14595	Crp	6246444	6246459	6246451	16	+	8.11e-05	intragenic	False	False	core	False	0	3656	False	0	1126	False	0	2250	False	0	1126	False	0	1126
14596	Crp	6246444	6246459	6246451	16	-	8.11e-05	intragenic	False	False	core	False	0	3656	False	0	1126	False	0	2250	False	0	1126	False	0	1126
14597	Crp	6351244	6351259	6351251	16	+	8.11e-05	promoter	False	True	core	False	0	2114	False	0	12529	False	0	1623	False	0	766	False	0	766
14598	Crp	6351244	6351259	6351251	16	-	8.11e-05	promoter	False	True	core	False	0	2114	False	0	12529	False	0	1623	False	0	766	False	0	766
14599	Crp	6433119	6433134	6433126	16	+	8.11e-05	intragenic	False	False	core	False	0	2737	False	0	69346	False	0	2737	False	0	14493	False	0	2737
14600	Crp	6433119	6433134	6433126	16	-	8.11e-05	intragenic	False	False	core	False	0	2737	False	0	69346	False	0	2737	False	0	14493	False	0	2737
14601	Crp	6470086	6470101	6470093	16	+	8.11e-05	intragenic	False	False	core	False	0	3181	False	0	106313	False	0	3181	False	0	5127	False	0	3181
14602	Crp	6470086	6470101	6470093	16	-	8.11e-05	intragenic	False	False	core	False	0	3181	False	0	106313	False	0	3181	False	0	5127	False	0	3181
14603	Crp	6476950	6476965	6476957	16	+	8.11e-05	promoter	False	True	core	False	0	1559	False	0	113177	False	0	1559	False	0	1737	False	0	1559
14604	Crp	6476950	6476965	6476957	16	-	8.11e-05	promoter	False	True	core	False	0	1559	False	0	113177	False	0	1559	False	0	1737	False	0	1559
14605	Crp	6557761	6557776	6557768	16	+	8.11e-05	promoter	False	True	core	False	0	1053	False	0	167453	False	0	1053	False	0	335	False	0	335
14606	Crp	6557761	6557776	6557768	16	-	8.11e-05	promoter	False	True	core	False	0	1053	False	0	167453	False	0	1053	False	0	335	False	0	335
14607	Crp	6608699	6608714	6608706	16	+	8.11e-05	promoter	False	True	core	False	0	3399	False	0	116515	False	0	3399	False	0	4449	False	0	3399
14608	Crp	6608699	6608714	6608706	16	-	8.11e-05	promoter	False	True	core	False	0	3399	False	0	116515	False	0	3399	False	0	4449	False	0	3399
14609	Crp	6633921	6633936	6633928	16	+	8.11e-05	promoter	False	True	core	False	0	1201	False	0	91293	False	0	1201	False	0	823	False	0	823
14610	Crp	6633921	6633936	6633928	16	-	8.11e-05	promoter	False	True	core	False	0	1201	False	0	91293	False	0	1201	False	0	823	False	0	823
14611	Crp	6804127	6804142	6804134	16	+	8.11e-05	promoter	True	False	core	False	0	11991	False	0	9457	False	0	4206	False	0	3251	False	0	3251
14612	Crp	6804127	6804142	6804134	16	-	8.11e-05	promoter	True	False	core	False	0	11991	False	0	9457	False	0	4206	False	0	3251	False	0	3251
14613	Crp	6869604	6869619	6869611	16	+	8.11e-05	promoter	True	False	core	False	0	3440	False	0	11770	False	0	3440	False	0	10030	False	0	3440
14614	Crp	6869604	6869619	6869611	16	-	8.11e-05	promoter	True	False	core	False	0	3440	False	0	11770	False	0	3440	False	0	10030	False	0	3440
14615	Crp	6931827	6931842	6931834	16	+	8.11e-05	promoter	False	True	core	False	0	1144	False	0	9742	False	0	1144	False	0	4612	False	0	1144
14616	Crp	6931827	6931842	6931834	16	-	8.11e-05	promoter	False	True	core	False	0	1144	False	0	9742	False	0	1144	False	0	4612	False	0	1144
14617	Crp	6975724	6975739	6975731	16	+	8.11e-05	intergenic	False	False	core	False	0	6857	False	0	9769	False	0	6857	False	0	9769	False	0	6857
14618	Crp	6975724	6975739	6975731	16	-	8.11e-05	intergenic	False	False	core	False	0	6857	False	0	9769	False	0	6857	False	0	9769	False	0	6857
14619	Crp	6996497	6996512	6996504	16	+	8.11e-05	intergenic	False	False	core	False	0	6382	False	0	3417	False	0	6382	False	0	1619	False	0	1619
