gene_id	old_locus_tag	gene_name	chrom	start	end	strand	gff_tss	experimental_tss	tss_source	tss	promoter_4mC_sites	promoter_6mA_sites	promoter_methylated
SC_RS13235	SCO2241	glnA	NC_003888.3	2410423	2411784	+	2410423	2410292.0	Jeong2016_dRNA-seq	2410292	0	0	False
SC_RS13245	SCO2243		NC_003888.3	2412355	2412933	+	2412355	2412355.0	Jeong2016_dRNA-seq	2412355	0	0	False
SC_RS13275	SCO2250		NC_003888.3	2417879	2418706	+	2417879	2417848.0	Jeong2016_dRNA-seq	2417848	0	0	False
SC_RS13285	SCO2252		NC_003888.3	2419411	2419632	-	2419632	2419915.0	Jeong2016_dRNA-seq	2419915	0	0	False
SC_RS13290	SCO2253		NC_003888.3	2419629	2420483	-	2420483	2420519.0	Jeong2016_dRNA-seq	2420519	0	0	False
SC_RS13300	SCO2255		NC_003888.3	2421926	2422978	-	2422978	2423076.0	Jeong2016_dRNA-seq	2423076	1	0	True
SC_RS13305	SCO2256	panB	NC_003888.3	2423298	2424173	+	2423298	2423051.0	Jeong2016_dRNA-seq	2423051	0	0	False
SC_RS13310	SCO2257		NC_003888.3	2424359	2425390	+	2424359	2424359.0	Jeong2016_dRNA-seq	2424359	0	1	True
SC_RS13330	SCO2261		NC_003888.3	2431192	2431392	-	2431392	2431422.0	Jeong2016_dRNA-seq	2431422	0	0	False
SC_RS13340	SCO2263		NC_003888.3	2432297	2432911	+	2432297	2432295.0	Jeong2016_dRNA-seq	2432295	1	0	True
SC_RS13355	SCO2266	map	NC_003888.3	2434908	2435765	+	2434908	2434908.0	Jeong2016_dRNA-seq	2434908	0	0	False
SC_RS13360	SCO2267		NC_003888.3	2435930	2436577	+	2435930	2435930.0	Jeong2016_dRNA-seq	2435930	0	0	False
SC_RS13415	SCO2278		NC_003888.3	2447802	2448791	+	2447802	2447775.0	Jeong2016_dRNA-seq	2447775	0	0	False
SC_RS13420	SCO2279		NC_003888.3	2448807	2449538	-	2449538	2449561.0	Jeong2016_dRNA-seq	2449561	0	0	False
SC_RS13450	SCO2285		NC_003888.3	2455112	2456158	+	2455112	2455044.0	Jeong2016_dRNA-seq	2455044	1	0	True
SC_RS13475	SCO2290		NC_003888.3	2460057	2460398	+	2460057	2460025.0	Jeong2016_dRNA-seq	2460025	0	0	False
SC_RS13490	SCOs01	rnpB	NC_003888.3	2462902	2463304	-	2463304	2463312.0	Jeong2016_dRNA-seq	2463312	1	0	True
SC_RS13505	SCO2295		NC_003888.3	2465169	2465930	+	2465169	2465169.0	Jeong2016_dRNA-seq	2465169	0	0	False
SC_RS13535	SCO2301		NC_003888.3	2470316	2471173	-	2471173	2471173.0	Jeong2016_dRNA-seq	2471173	0	0	False
SC_RS13540	SCO2302		NC_003888.3	2471382	2472650	+	2471382	2471367.0	Jeong2016_dRNA-seq	2471367	0	0	False
SC_RS13545	SCO2303		NC_003888.3	2472748	2472915	+	2472748	2472708.0	Jeong2016_dRNA-seq	2472708	0	0	False
SC_RS13550	SCO2304		NC_003888.3	2473023	2473919	-	2473919	2473959.0	Jeong2016_dRNA-seq	2473959	0	0	False
SC_RS13585	SCO2311		NC_003888.3	2481918	2483546	+	2481918	2481884.0	Jeong2016_dRNA-seq	2481884	0	0	False
SC_RS13600	SCO2314		NC_003888.3	2485458	2486327	+	2485458	2485358.0	Jeong2016_dRNA-seq	2485358	0	0	False
SC_RS13605	SCO2315		NC_003888.3	2486429	2486722	+	2486429	2486429.0	Jeong2016_dRNA-seq	2486429	0	0	False
SC_RS13625	SCO2319		NC_003888.3	2490268	2490921	+	2490268	2490116.0	Jeong2016_dRNA-seq	2490116	0	0	False
SC_RS13635	SCO2321		NC_003888.3	2491926	2493185	+	2491926	2491687.0	Jeong2016_dRNA-seq	2491687	0	0	False
SC_RS13680	SCO2330		NC_003888.3	2500697	2501287	+	2500697	2500653.0	Jeong2016_dRNA-seq	2500653	0	0	False
SC_RS13700	SCO2334		NC_003888.3	2502808	2504463	+	2502808	2502759.0	Jeong2016_dRNA-seq	2502759	0	0	False
SC_RS13705	SCO2335		NC_003888.3	2504417	2506495	-	2506495	2506737.0	Jeong2016_dRNA-seq	2506737	0	0	False
SC_RS13725	SCO2339		NC_003888.3	2509609	2510001	-	2510001	2510033.0	Jeong2016_dRNA-seq	2510033	0	0	False
SC_RS13730	SCO2340		NC_003888.3	2510090	2510497	+	2510090	2510090.0	Jeong2016_dRNA-seq	2510090	0	0	False
SC_RS13740	SCO2342		NC_003888.3	2511076	2511747	-	2511747	2511894.0	Jeong2016_dRNA-seq	2511894	0	0	False
SC_RS13745	SCO2343		NC_003888.3	2511913	2512446	+	2511913	2511913.0	Jeong2016_dRNA-seq	2511913	0	0	False
SC_RS13750	SCO2344		NC_003888.3	2512483	2514552	-	2514552	2514571.0	Jeong2016_dRNA-seq	2514571	0	0	False
SC_RS13765	SCO2347		NC_003888.3	2516812	2517393	-	2517393	2517636.0	Jeong2016_dRNA-seq	2517636	0	0	False
SC_RS13785	SCO2351		NC_003888.3	2521164	2521838	+	2521164	2521127.0	Jeong2016_dRNA-seq	2521127	0	0	False
SC_RS13795	SCO2353		NC_003888.3	2522166	2522699	-	2522699	2522699.0	Jeong2016_dRNA-seq	2522699	0	0	False
SC_RS13800	SCO2354		NC_003888.3	2522814	2523149	+	2522814	2522814.0	Jeong2016_dRNA-seq	2522814	0	0	False
SC_RS13805	SCOt10		NC_003888.3	2523200	2523274	-	2523274	2523286.0	Jeong2016_dRNA-seq	2523286	0	0	False
SC_RS13845	SCO2362		NC_003888.3	2529534	2532053	-	2532053	2532246.0	Jeong2016_dRNA-seq	2532246	0	0	False
SC_RS13850	SCO2363		NC_003888.3	2532132	2533298	-	2533298	2533347.0	Jeong2016_dRNA-seq	2533347	0	0	False
SC_RS13855	SCO2364		NC_003888.3	2533506	2534501	+	2533506	2533506.0	Jeong2016_dRNA-seq	2533506	0	0	False
SC_RS13860	SCO2365		NC_003888.3	2534532	2535269	-	2535269	2535336.0	Jeong2016_dRNA-seq	2535336	0	0	False
SC_RS13865	SCO2366		NC_003888.3	2535421	2536563	-	2536563	2536624.0	Jeong2016_dRNA-seq	2536624	0	0	False
SC_RS13875	SCO2368		NC_003888.3	2537340	2537915	-	2537915	2537963.0	Jeong2016_dRNA-seq	2537963	0	0	False
SC_RS13880	SCO2369		NC_003888.3	2538097	2538555	-	2538555	2538615.0	Jeong2016_dRNA-seq	2538615	0	0	False
SC_RS13885	SCO2370		NC_003888.3	2538717	2539154	-	2539154	2539213.0	Jeong2016_dRNA-seq	2539213	0	0	False
SC_RS13890	SCO2371	aceE	NC_003888.3	2539576	2542332	+	2539576	2539483.0	Jeong2016_dRNA-seq	2539483	0	0	False
SC_RS13900	SCO2373		NC_003888.3	2543007	2544617	-	2544617	2544617.0	Jeong2016_dRNA-seq	2544617	1	0	True
SC_RS13905	SCO2374		NC_003888.3	2544733	2545416	+	2544733	2544685.0	Jeong2016_dRNA-seq	2544685	0	0	False
SC_RS13910	SCO2375		NC_003888.3	2545471	2546691	+	2545471	2545470.0	Jeong2016_dRNA-seq	2545470	0	0	False
SC_RS13915	SCO2376		NC_003888.3	2546758	2547645	+	2546758	2546758.0	Jeong2016_dRNA-seq	2546758	0	0	False
SC_RS13945	SCO2382		NC_003888.3	2551706	2551903	+	2551706	2551643.0	Jeong2016_dRNA-seq	2551643	0	0	False
SC_RS13950	SCO2383		NC_003888.3	2552256	2556893	+	2552256	2552108.0	Jeong2016_dRNA-seq	2552108	0	0	False
SC_RS13955	SCO2384		NC_003888.3	2556886	2557305	+	2556886	2556410.0	Jeong2016_dRNA-seq	2556410	0	0	False
SC_RS13960	SCO2385		NC_003888.3	2557326	2557982	-	2557982	2557985.0	Jeong2016_dRNA-seq	2557985	1	1	True
SC_RS13970	SCO2387		NC_003888.3	2559340	2560290	+	2559340	2559340.0	Jeong2016_dRNA-seq	2559340	0	0	False
SC_RS13975	SCO2388		NC_003888.3	2560307	2561338	+	2560307	2560106.0	Jeong2016_dRNA-seq	2560106	2	2	True
SC_RS13980	SCO2389		NC_003888.3	2561443	2561691	+	2561443	2561338.0	Jeong2016_dRNA-seq	2561338	0	0	False
SC_RS14000	SCO2393		NC_003888.3	2564900	2565871	+	2564900	2564900.0	Jeong2016_dRNA-seq	2564900	0	0	False
SC_RS14005	SCO2394		NC_003888.3	2566162	2567460	+	2566162	2566120.0	Jeong2016_dRNA-seq	2566120	0	0	False
SC_RS14010	SCO2395		NC_003888.3	2567432	2568256	-	2568256	2568256.0	Jeong2016_dRNA-seq	2568256	0	0	False
SC_RS14035	SCO2400		NC_003888.3	2571440	2572189	-	2572189	2572562.0	Jeong2016_dRNA-seq	2572562	0	0	False
SC_RS14165	SCO2426		NC_003888.3	2600318	2601529	+	2600318	2600215.0	Jeong2016_dRNA-seq	2600215	0	0	False
SC_RS14210	SCO2435		NC_003888.3	2613322	2613849	+	2613322	2613285.0	Jeong2016_dRNA-seq	2613285	0	0	False
SC_RS14230	SCO2439		NC_003888.3	2617790	2618650	-	2618650	2618737.0	Jeong2016_dRNA-seq	2618737	0	0	False
SC_RS14235	SCO2440		NC_003888.3	2618647	2619420	-	2619420	2619473.0	Jeong2016_dRNA-seq	2619473	0	0	False
SC_RS14270	SCO2447		NC_003888.3	2629560	2629973	+	2629560	2629370.0	Jeong2016_dRNA-seq	2629370	0	0	False
SC_RS14320	SCO2457		NC_003888.3	2644511	2644906	-	2644906	2644928.0	Jeong2016_dRNA-seq	2644928	0	0	False
SC_RS14325	SCO2458		NC_003888.3	2644903	2645421	-	2645421	2645451.0	Jeong2016_dRNA-seq	2645451	0	0	False
SC_RS14330	SCO2459		NC_003888.3	2645607	2646071	+	2645607	2645607.0	Jeong2016_dRNA-seq	2645607	0	0	False
SC_RS14335	SCO2460		NC_003888.3	2646222	2646650	-	2646650	2646648.0	Jeong2016_dRNA-seq	2646648	0	0	False
SC_RS14340	SCOt11		NC_003888.3	2646860	2646933	-	2646933	2647033.0	Jeong2016_dRNA-seq	2647033	0	0	False
SC_RS14350	SCOt13		NC_003888.3	2647210	2647282	-	2647282	2647258.0	Jeong2016_dRNA-seq	2647258	0	0	False
SC_RS14355	SCO2461		NC_003888.3	2647432	2647737	+	2647432	2647363.0	Jeong2016_dRNA-seq	2647363	0	0	False
SC_RS14360	SCO2462		NC_003888.3	2647782	2649230	+	2647782	2647782.0	Jeong2016_dRNA-seq	2647782	0	0	False
SC_RS14365	SCO2463		NC_003888.3	2649370	2651103	+	2649370	2649324.0	Jeong2016_dRNA-seq	2649324	0	0	False
SC_RS14390	SCO2468	dnaG	NC_003888.3	2656131	2658056	-	2658056	2658056.0	Jeong2016_dRNA-seq	2658056	0	0	False
SC_RS14395	SCO2469		NC_003888.3	2658086	2659351	-	2659351	2659469.0	Jeong2016_dRNA-seq	2659469	0	0	False
SC_RS14405	SCO2471		NC_003888.3	2660813	2661652	-	2661652	2661652.0	Jeong2016_dRNA-seq	2661652	0	0	False
SC_RS14415	SCO2473		NC_003888.3	2662608	2665067	+	2662608	2662608.0	Jeong2016_dRNA-seq	2662608	0	0	False
SC_RS14455	SCO2481		NC_003888.3	2671552	2671941	-	2671941	2672045.0	Jeong2016_dRNA-seq	2672045	0	0	False
SC_RS14480	SCO2486		NC_003888.3	2676046	2677278	+	2676046	2676046.0	Jeong2016_dRNA-seq	2676046	0	0	False
SC_RS14495	SCO2489		NC_003888.3	2680340	2680924	+	2680340	2680340.0	Jeong2016_dRNA-seq	2680340	0	0	False
SC_RS14505	SCO2491		NC_003888.3	2681817	2682749	-	2682749	2682775.0	Jeong2016_dRNA-seq	2682775	1	1	True
SC_RS14515	SCO2493		NC_003888.3	2683469	2684677	-	2684677	2684737.0	Jeong2016_dRNA-seq	2684737	0	0	False
SC_RS14555	SCO2501		NC_003888.3	2698679	2699575	-	2699575	2699656.0	Jeong2016_dRNA-seq	2699656	0	0	False
SC_RS14570	SCO2504		NC_003888.3	2702461	2703843	-	2703843	2703896.0	Jeong2016_dRNA-seq	2703896	0	0	False
SC_RS14575	SCO2505		NC_003888.3	2704004	2704990	+	2704004	2704004.0	Jeong2016_dRNA-seq	2704004	0	0	False
SC_RS14580	SCO2506		NC_003888.3	2705052	2705822	+	2705052	2704834.0	Jeong2016_dRNA-seq	2704834	0	0	False
SC_RS14595	SCO2509		NC_003888.3	2707331	2708164	-	2708164	2708288.0	Jeong2016_dRNA-seq	2708288	0	0	False
SC_RS14615	SCO2513		NC_003888.3	2709485	2710318	+	2709485	2709442.0	Jeong2016_dRNA-seq	2709442	0	0	False
SC_RS14620	SCO2514		NC_003888.3	2710300	2710590	+	2710300	2710232.0	Jeong2016_dRNA-seq	2710232	0	0	False
SC_RS14630	SCO2516		NC_003888.3	2711253	2712752	+	2711253	2711253.0	Jeong2016_dRNA-seq	2711253	0	0	False
SC_RS14645	SCO2519		NC_003888.3	2714777	2716855	-	2716855	2716890.0	Jeong2016_dRNA-seq	2716890	0	0	False
SC_RS14650	SCO2520		NC_003888.3	2717003	2718136	-	2718136	2718295.0	Jeong2016_dRNA-seq	2718295	0	0	False
SC_RS14675	SCO2525		NC_003888.3	2723027	2723800	-	2723800	2723823.0	Jeong2016_dRNA-seq	2723823	0	0	False
SC_RS14685	SCO2527		NC_003888.3	2724600	2725295	-	2725295	2725333.0	Jeong2016_dRNA-seq	2725333	0	0	False
SC_RS14690	SCO2528	leuA	NC_003888.3	2725480	2727201	-	2727201	2727364.0	Jeong2016_dRNA-seq	2727364	0	0	False
SC_RS14695	SCO2529		NC_003888.3	2727564	2728634	+	2727564	2727564.0	Jeong2016_dRNA-seq	2727564	0	0	False
SC_RS14705	SCO2531		NC_003888.3	2728980	2730326	+	2728980	2728980.0	Jeong2016_dRNA-seq	2728980	0	0	False
SC_RS14710	SCO2532		NC_003888.3	2730432	2731511	+	2730432	2730367.0	Jeong2016_dRNA-seq	2730367	0	0	False
SC_RS14745	SCO2539	era	NC_003888.3	2736606	2737559	+	2736606	2736606.0	Jeong2016_dRNA-seq	2736606	0	1	True
SC_RS14780	SCO2546		NC_003888.3	2745002	2746000	-	2746000	2746000.0	Jeong2016_dRNA-seq	2746000	1	0	True
SC_RS14790	SCO2548		NC_003888.3	2746955	2747308	-	2747308	2747336.0	Jeong2016_dRNA-seq	2747336	0	0	False
SC_RS14820	SCO2554	dnaJ	NC_003888.3	2753870	2755006	-	2755006	2755123.0	Jeong2016_dRNA-seq	2755123	0	0	False
SC_RS14825	SCO2555	hrcA	NC_003888.3	2755007	2756023	-	2756023	2756141.0	Jeong2016_dRNA-seq	2756141	0	0	False
SC_RS14840	SCO2558		NC_003888.3	2757788	2758378	-	2758378	2758426.0	Jeong2016_dRNA-seq	2758426	0	0	False
SC_RS14850	SCO2560		NC_003888.3	2759799	2762177	-	2762177	2762220.0	Jeong2016_dRNA-seq	2762220	0	0	False
SC_RS14855	SCO2561		NC_003888.3	2762403	2764280	-	2764280	2764429.0	Jeong2016_dRNA-seq	2764429	0	0	False
SC_RS14860	SCO2562	lepA	NC_003888.3	2764588	2766456	-	2766456	2766524.0	Jeong2016_dRNA-seq	2766524	0	0	False
SC_RS14865	SCO2563	rpsT	NC_003888.3	2766694	2766960	+	2766694	2766600.0	Jeong2016_dRNA-seq	2766600	0	1	True
SC_RS14870	SCO2564	holA	NC_003888.3	2767268	2768257	-	2768257	2768258.0	Jeong2016_dRNA-seq	2768258	1	0	True
SC_RS14875	SCO2565		NC_003888.3	2768323	2768568	-	2768568	2768568.0	Jeong2016_dRNA-seq	2768568	0	0	False
SC_RS14880	SCO2566		NC_003888.3	2768600	2769481	-	2769481	2769520.0	Jeong2016_dRNA-seq	2769520	0	2	True
SC_RS14895	SCO2569		NC_003888.3	2773654	2774499	-	2774499	2774499.0	Jeong2016_dRNA-seq	2774499	0	1	True
SC_RS14905	SCO2571	leuS	NC_003888.3	2775536	2778436	-	2778436	2778624.0	Jeong2016_dRNA-seq	2778624	0	0	False
SC_RS14920	SCOt14		NC_003888.3	2781922	2781994	-	2781994	2782025.0	Jeong2016_dRNA-seq	2782025	0	0	False
SC_RS14930	SCOt15		NC_003888.3	2782763	2782835	-	2782835	2782898.0	Jeong2016_dRNA-seq	2782898	0	0	False
SC_RS14940	SCO2577	rsfS	NC_003888.3	2783612	2784058	-	2784058	2784087.0	Jeong2016_dRNA-seq	2784087	0	0	False
SC_RS14955	SCO2580		NC_003888.3	2786722	2786889	-	2786889	2786928.0	Jeong2016_dRNA-seq	2786928	0	0	False
SC_RS14960	SCO2581		NC_003888.3	2786987	2787148	-	2787148	2787173.0	Jeong2016_dRNA-seq	2787173	0	0	False
SC_RS14965	SCO2582		NC_003888.3	2787290	2788498	+	2787290	2787005.0	Jeong2016_dRNA-seq	2787005	0	0	False
SC_RS14975	SCO2584		NC_003888.3	2789669	2790238	-	2790238	2790238.0	Jeong2016_dRNA-seq	2790238	0	0	False
SC_RS14990	SCO2587	proB	NC_003888.3	2792386	2793510	-	2793510	2793555.0	Jeong2016_dRNA-seq	2793555	1	0	True
SC_RS15000	SCO2589		NC_003888.3	2797141	2799372	+	2797141	2796995.0	Jeong2016_dRNA-seq	2796995	0	0	False
SC_RS15010	SCO2591		NC_003888.3	2803160	2804890	+	2803160	2803096.0	Jeong2016_dRNA-seq	2803096	0	0	False
SC_RS15025	SCO2594		NC_003888.3	2808791	2810599	-	2810599	2810671.0	Jeong2016_dRNA-seq	2810671	0	0	False
SC_RS15040	SCO2597	rplU	NC_003888.3	2812627	2812947	-	2812947	2813094.0	Jeong2016_dRNA-seq	2813094	0	0	False
SC_RS15055	SCO2600		NC_003888.3	2818657	2819433	-	2819433	2819508.0	Jeong2016_dRNA-seq	2819508	0	0	False
SC_RS15080	SCO2603		NC_003888.3	2823656	2825212	+	2823656	2823605.0	Jeong2016_dRNA-seq	2823605	0	0	False
SC_RS15085	SCO2604		NC_003888.3	2825348	2826283	-	2826283	2826259.0	Jeong2016_dRNA-seq	2826259	0	0	False
SC_RS15090	SCO2605		NC_003888.3	2826447	2827148	+	2826447	2826179.0	Jeong2016_dRNA-seq	2826179	0	0	False
SC_RS15100	SCO2606		NC_003888.3	2827396	2829345	-	2829345	2829508.0	Jeong2016_dRNA-seq	2829508	0	0	False
SC_RS15120	SCO2610	mreC	NC_003888.3	2833700	2834725	-	2834725	2834892.0	Jeong2016_dRNA-seq	2834892	0	0	False
SC_RS15125	SCO2611		NC_003888.3	2834908	2835927	-	2835927	2836014.0	Jeong2016_dRNA-seq	2836014	0	0	False
SC_RS15130	SCO2612	ndk	NC_003888.3	2836247	2836660	-	2836660	2836704.0	Jeong2016_dRNA-seq	2836704	0	0	False
SC_RS15140	SCO2614	folC	NC_003888.3	2837148	2838671	-	2838671	2838671.0	Jeong2016_dRNA-seq	2838671	0	0	False
SC_RS15145	SCO2615		NC_003888.3	2838957	2841581	-	2841581	2841581.0	Jeong2016_dRNA-seq	2841581	0	1	True
SC_RS15150	SCO2616		NC_003888.3	2841719	2842726	+	2841719	2841687.0	Jeong2016_dRNA-seq	2841687	0	0	False
SC_RS15155	SCO2617	clpX	NC_003888.3	2842798	2844084	-	2844084	2844162.0	Jeong2016_dRNA-seq	2844162	0	0	False
SC_RS15165	SCO2619		NC_003888.3	2845037	2845642	-	2845642	2845744.0	Jeong2016_dRNA-seq	2845744	0	2	True
SC_RS15170	SCO2620	tig	NC_003888.3	2846000	2847406	-	2847406	2847514.0	Jeong2016_dRNA-seq	2847514	1	0	True
SC_RS15175	SCOt16		NC_003888.3	2847576	2847652	-	2847652	2847660.0	Jeong2016_dRNA-seq	2847660	1	0	True
SC_RS15180	SCOt17		NC_003888.3	2847816	2847886	+	2847816	2847782.0	Jeong2016_dRNA-seq	2847782	1	0	True
SC_RS15185	SCO2621		NC_003888.3	2847983	2848177	-	2848177	2848649.0	Jeong2016_dRNA-seq	2848649	0	0	False
SC_RS15190	SCO2622		NC_003888.3	2848812	2849981	+	2848812	2848734.0	Jeong2016_dRNA-seq	2848734	0	0	False
SC_RS15200	SCO2624		NC_003888.3	2850510	2851697	-	2851697	2851769.0	Jeong2016_dRNA-seq	2851769	0	0	False
SC_RS15205	SCO2625		NC_003888.3	2851911	2853152	+	2851911	2851860.0	Jeong2016_dRNA-seq	2851860	0	0	False
SC_RS15215	SCO2627		NC_003888.3	2854112	2854597	-	2854597	2854597.0	Jeong2016_dRNA-seq	2854597	1	0	True
SC_RS15240	SCO2633		NC_003888.3	2860089	2860730	+	2860089	2860051.0	Jeong2016_dRNA-seq	2860051	0	0	False
SC_RS15245	SCO2634		NC_003888.3	2860846	2861484	-	2861484	2861594.0	Jeong2016_dRNA-seq	2861594	0	0	False
SC_RS15260	SCO2637		NC_003888.3	2865913	2869209	+	2865913	2865826.0	Jeong2016_dRNA-seq	2865826	0	0	False
SC_RS15275	SCO2640		NC_003888.3	2870836	2871858	+	2870836	2870699.0	Jeong2016_dRNA-seq	2870699	0	1	True
SC_RS15290	SCO2643	pepN	NC_003888.3	2873770	2876343	+	2873770	2873663.0	Jeong2016_dRNA-seq	2873663	0	0	False
SC_RS15295	SCO2644		NC_003888.3	2876450	2877352	-	2877352	2877352.0	Jeong2016_dRNA-seq	2877352	0	0	False
SC_RS15310	SCO2647		NC_003888.3	2879447	2879965	+	2879447	2879447.0	Jeong2016_dRNA-seq	2879447	0	0	False
SC_RS15315	SCO2648		NC_003888.3	2880082	2880369	-	2880369	2880369.0	Jeong2016_dRNA-seq	2880369	0	0	False
SC_RS15325	SCO2650		NC_003888.3	2882600	2882911	-	2882911	2882996.0	Jeong2016_dRNA-seq	2882996	0	0	False
SC_RS15330	SCO2651		NC_003888.3	2883219	2883956	-	2883956	2884044.0	Jeong2016_dRNA-seq	2884044	0	0	False
SC_RS15335	SCO2652		NC_003888.3	2884084	2884518	+	2884084	2884061.0	Jeong2016_dRNA-seq	2884061	0	0	False
SC_RS15345	SCO2654		NC_003888.3	2885483	2886067	+	2885483	2885454.0	Jeong2016_dRNA-seq	2885454	0	0	False
SC_RS15350	SCO2655		NC_003888.3	2886105	2886641	-	2886641	2886689.0	Jeong2016_dRNA-seq	2886689	0	0	False
SC_RS15355	SCO2656		NC_003888.3	2886898	2888085	+	2886898	2886738.0	Jeong2016_dRNA-seq	2886738	0	0	False
SC_RS15360	SCO2657		NC_003888.3	2888309	2889526	+	2888309	2888288.0	Jeong2016_dRNA-seq	2888288	0	0	False
SC_RS15380	SCO2661		NC_003888.3	2892805	2894070	+	2892805	2892786.0	Jeong2016_dRNA-seq	2892786	0	0	False
SC_RS15390	SCO2663		NC_003888.3	2895187	2896551	+	2895187	2895078.0	Jeong2016_dRNA-seq	2895078	0	0	False
SC_RS15395	SCO2664		NC_003888.3	2896634	2897692	+	2896634	2896147.0	Jeong2016_dRNA-seq	2896147	0	0	False
SC_RS15400	SCO2665		NC_003888.3	2897763	2899097	+	2897763	2897559.0	Jeong2016_dRNA-seq	2897559	1	0	True
SC_RS15415	SCO2667		NC_003888.3	2901888	2903336	+	2901888	2901634.0	Jeong2016_dRNA-seq	2901634	0	0	False
SC_RS15420	SCO2668		NC_003888.3	2903451	2904797	+	2903451	2903335.0	Jeong2016_dRNA-seq	2903335	0	0	False
SC_RS15425	SCO2669		NC_003888.3	2904844	2906658	+	2904844	2904722.0	Jeong2016_dRNA-seq	2904722	0	0	False
SC_RS15430	SCO2670		NC_003888.3	2906677	2907651	-	2907651	2907651.0	Jeong2016_dRNA-seq	2907651	0	0	False
SC_RS15435	SCO2671		NC_003888.3	2907738	2908151	+	2907738	2907747.0	Jeong2016_dRNA-seq	2907747	0	0	False
SC_RS15460	SCO2676		NC_003888.3	2916335	2916745	-	2916745	2916715.0	Jeong2016_dRNA-seq	2916715	0	0	False
SC_RS15465	SCO2677	ettA	NC_003888.3	2916748	2918412	-	2918412	2918451.0	Jeong2016_dRNA-seq	2918451	1	0	True
SC_RS15495	SCO2683		NC_003888.3	2924515	2924985	-	2924985	2925058.0	Jeong2016_dRNA-seq	2925058	0	1	True
SC_RS15510	SCOt18		NC_003888.3	2929681	2929753	+	2929681	2929528.0	Jeong2016_dRNA-seq	2929528	0	0	False
SC_RS15515	SCO2686		NC_003888.3	2929823	2930719	-	2930719	2930862.0	Jeong2016_dRNA-seq	2930862	0	0	False
SC_RS15530	SCO2688	ribD	NC_003888.3	2931848	2932993	+	2931848	2931699.0	Jeong2016_dRNA-seq	2931699	0	0	False
SC_RS15565	SCO2695		NC_003888.3	2940382	2941152	+	2940382	2940333.0	Jeong2016_dRNA-seq	2940333	0	0	False
SC_RS15575	SCO2697		NC_003888.3	2942208	2942786	-	2942786	2942891.0	Jeong2016_dRNA-seq	2942891	0	0	False
SC_RS15675	SCO2718	rdlA	NC_003888.3	2961619	2962014	-	2962014	2962051.0	Jeong2016_dRNA-seq	2962051	0	0	False
SC_RS15680	SCO2719	rdlB	NC_003888.3	2962277	2962678	+	2962277	2962086.0	Jeong2016_dRNA-seq	2962086	0	0	False
SC_RS15730	SCO2729		NC_003888.3	2975713	2976312	+	2975713	2975713.0	Jeong2016_dRNA-seq	2975713	0	0	False
SC_RS15735	SCO2730		NC_003888.3	2976388	2976630	+	2976388	2976327.0	Jeong2016_dRNA-seq	2976327	0	0	False
SC_RS15755	SCO2734		NC_003888.3	2980555	2981592	+	2980555	2980535.0	Jeong2016_dRNA-seq	2980535	0	0	False
SC_RS15765	SCO2736		NC_003888.3	2982769	2984058	-	2984058	2984104.0	Jeong2016_dRNA-seq	2984104	0	0	False
SC_RS15790	SCO2741		NC_003888.3	2987658	2988134	+	2987658	2987596.0	Jeong2016_dRNA-seq	2987596	0	0	False
SC_RS15825	SCO2748		NC_003888.3	2994994	2995914	+	2994994	2994844.0	Jeong2016_dRNA-seq	2994844	0	0	False
SC_RS15850	SCO2753		NC_003888.3	2999879	3000925	+	2999879	2999759.0	Jeong2016_dRNA-seq	2999759	0	0	False
SC_RS15855	SCO2754		NC_003888.3	3001131	3001931	+	3001131	3001129.0	Jeong2016_dRNA-seq	3001129	0	1	True
SC_RS15860	SCO2755		NC_003888.3	3001915	3002577	-	3002577	3002577.0	Jeong2016_dRNA-seq	3002577	0	0	False
SC_RS15900	SCO2763		NC_003888.3	3010977	3014708	-	3014708	3014748.0	Jeong2016_dRNA-seq	3014748	0	0	False
SC_RS15910	SCO2765		NC_003888.3	3015897	3016268	+	3015897	3015897.0	Jeong2016_dRNA-seq	3015897	0	0	False
SC_RS15940	SCO2771		NC_003888.3	3022836	3023624	+	3022836	3022753.0	Jeong2016_dRNA-seq	3022753	0	0	False
SC_RS15955	SCO2774		NC_003888.3	3025503	3026660	-	3026660	3026699.0	Jeong2016_dRNA-seq	3026699	0	0	False
SC_RS15985	SCO2780	desE	NC_003888.3	3033355	3034404	+	3033355	3033112.0	Jeong2016_dRNA-seq	3033112	0	0	False
SC_RS15995	SCO2782	desA	NC_003888.3	3035641	3037083	+	3035641	3035578.0	Jeong2016_dRNA-seq	3035578	0	0	False
SC_RS16015	SCO2786		NC_003888.3	3040752	3042359	-	3042359	3042549.0	Jeong2016_dRNA-seq	3042549	0	1	True
SC_RS16020	SCO2787		NC_003888.3	3042474	3043370	+	3042474	3042474.0	Jeong2016_dRNA-seq	3042474	0	0	False
SC_RS16025	SCO2788		NC_003888.3	3043459	3043716	+	3043459	3043459.0	Jeong2016_dRNA-seq	3043459	0	0	False
SC_RS16035	SCO2790		NC_003888.3	3045619	3046146	-	3046146	3046291.0	Jeong2016_dRNA-seq	3046291	0	0	False
SC_RS16045	SCO2792		NC_003888.3	3047135	3048331	+	3047135	3046953.0	Jeong2016_dRNA-seq	3046953	0	0	False
SC_RS16050	SCO2793	orn	NC_003888.3	3048673	3049275	+	3048673	3048673.0	Jeong2016_dRNA-seq	3048673	0	0	False
