chrom,position,strand,mod_type,timepoint,n_reps,total_coverage,weighted_mod_freq,unweighted_mod_freq
NC_003888.3,5239897,-,6mA,T1,3,141,62.72,62.72
NC_003888.3,5241339,+,6mA,T1,3,152,74.16,74.16
NC_003888.3,5241343,+,4mC,T1,3,42,78.96,78.96
NC_003888.3,5247253,+,4mC,T1,3,46,79.74,79.74
NC_003888.3,5247529,-,6mA,T1,3,169,56.58,56.58
NC_003888.3,5249865,+,4mC,T1,3,53,72.93,72.93
NC_003888.3,5249975,-,4mC,T1,3,79,52.67,52.67
NC_003888.3,5250593,-,6mA,T1,3,129,52.25,52.25
NC_003888.3,5251676,-,6mA,T1,3,134,53.75,53.75
NC_003888.3,5251811,-,6mA,T1,3,140,56.73,56.73
NC_003888.3,5251940,-,6mA,T1,3,141,56.57,56.57
NC_003888.3,5251946,-,6mA,T1,3,148,58.68,58.68
NC_003888.3,5252430,-,4mC,T1,3,49,63.57,63.57
NC_003888.3,5254189,-,4mC,T1,3,41,60.62,60.62
NC_003888.3,5257558,-,4mC,T1,3,114,92.48,92.48
NC_003888.3,5260241,+,4mC,T1,3,71,80.47,80.47
NC_003888.3,5261448,+,6mA,T1,3,152,57.15,57.15
NC_003888.3,5261558,+,4mC,T1,3,115,99.05,99.05
NC_003888.3,5262974,+,6mA,T1,3,144,55.64,55.64
NC_003888.3,5263060,+,6mA,T1,3,147,57.14,57.14
NC_003888.3,5266569,+,6mA,T1,3,138,50.56,50.56
NC_003888.3,5267985,+,6mA,T1,3,153,58.81,58.81
NC_003888.3,5269073,+,4mC,T1,3,77,65.08,65.08
NC_003888.3,5270694,+,4mC,T1,3,78,85.92,85.92
NC_003888.3,5270818,+,6mA,T1,3,147,71.62,71.62
NC_003888.3,5270934,-,4mC,T1,3,96,93.7,93.7
NC_003888.3,5272251,+,4mC,T1,3,37,59.79,59.79
NC_003888.3,5281105,+,4mC,T1,3,71,93.64,93.64
NC_003888.3,5285166,+,4mC,T1,3,90,92.67,92.67
NC_003888.3,5287690,-,6mA,T1,3,188,61.47,61.47
NC_003888.3,5289723,+,6mA,T1,3,128,51.23,51.23
NC_003888.3,5290851,+,4mC,T1,3,63,81.07,81.07
NC_003888.3,5293295,-,6mA,T1,3,151,51.95,51.95
NC_003888.3,5294084,+,6mA,T1,3,126,50.16,50.16
NC_003888.3,5294953,-,6mA,T1,3,184,50.32,50.32
NC_003888.3,5295464,+,6mA,T1,3,132,51.94,51.94
NC_003888.3,5299942,-,4mC,T1,3,57,62.92,62.92
NC_003888.3,5301968,-,6mA,T1,3,154,52.72,52.72
NC_003888.3,5303838,+,6mA,T1,3,154,75.65,75.65
NC_003888.3,5312472,+,4mC,T1,3,52,81.25,81.25
NC_003888.3,5313816,+,6mA,T1,3,166,50.77,50.77
NC_003888.3,5317558,+,4mC,T1,3,72,92.86,92.86
NC_003888.3,5319695,+,6mA,T1,3,131,54.13,54.13
NC_003888.3,5322431,+,4mC,T1,3,76,73.12,73.12
NC_003888.3,5324913,+,4mC,T1,3,65,83.41,83.41
NC_003888.3,5325244,+,6mA,T1,3,182,72.22,72.22
NC_003888.3,5325248,+,4mC,T1,3,83,92.16,92.16
NC_003888.3,5325370,-,6mA,T1,3,148,50.08,50.08
NC_003888.3,5325701,-,4mC,T1,3,77,78.81,78.81
NC_003888.3,5328687,-,4mC,T1,3,40,52.83,52.83
NC_003888.3,5329807,+,6mA,T1,3,153,53.4,53.4
NC_003888.3,5329810,+,4mC,T1,3,39,50.51,50.51
NC_003888.3,5334083,-,4mC,T1,3,72,82.74,82.74
NC_003888.3,5334600,+,6mA,T1,3,160,53.45,53.45
NC_003888.3,5335656,+,4mC,T1,3,80,87.67,87.67
NC_003888.3,5336738,+,6mA,T1,3,176,59.22,59.22
NC_003888.3,5336925,-,4mC,T1,3,78,95.0,95.0
NC_003888.3,5338842,-,4mC,T1,3,60,86.56,86.56
NC_003888.3,5339009,-,4mC,T1,3,73,87.37,87.37
NC_003888.3,5341369,+,6mA,T1,3,174,52.75,52.75
NC_003888.3,5341547,+,6mA,T1,3,176,57.29,57.29
NC_003888.3,5342430,+,4mC,T1,3,83,91.03,91.03
NC_003888.3,5345804,+,4mC,T1,3,75,91.94,91.94
NC_003888.3,5349012,-,6mA,T1,3,166,94.45,94.45
NC_003888.3,5349082,-,6mA,T1,3,133,59.48,59.48
NC_003888.3,5349120,+,6mA,T1,3,142,51.9,51.9
NC_003888.3,5350896,+,6mA,T1,3,138,78.64,78.64
NC_003888.3,5351755,+,4mC,T1,3,45,70.99,70.99
NC_003888.3,5353019,-,6mA,T1,3,141,65.85,65.85
NC_003888.3,5355004,-,6mA,T1,3,126,65.52,65.52
NC_003888.3,5355946,-,6mA,T1,3,127,51.88,51.88
NC_003888.3,5359887,-,4mC,T1,3,65,90.72,90.72
NC_003888.3,5361112,+,4mC,T1,3,88,88.31,88.31
NC_003888.3,5362914,-,4mC,T1,3,40,69.05,69.05
NC_003888.3,5362918,-,6mA,T1,3,122,54.9,54.9
NC_003888.3,5364871,-,6mA,T1,3,105,58.11,58.11
NC_003888.3,5369004,+,4mC,T1,3,40,69.72,69.72
NC_003888.3,5371477,+,4mC,T1,3,81,93.99,93.99
NC_003888.3,5375906,+,4mC,T1,3,42,62.48,62.48
NC_003888.3,5377738,+,4mC,T1,3,75,94.37,94.37
NC_003888.3,5378947,+,6mA,T1,3,180,74.65,74.65
NC_003888.3,5380211,-,4mC,T1,3,76,57.4,57.4
NC_003888.3,5380624,+,6mA,T1,3,150,54.02,54.02
NC_003888.3,5382593,-,4mC,T1,3,38,83.76,83.76
NC_003888.3,5387333,-,4mC,T1,3,91,96.96,96.96
NC_003888.3,5390120,-,4mC,T1,3,72,97.78,97.78
NC_003888.3,5395917,+,6mA,T1,3,155,54.07,54.07
NC_003888.3,5395921,+,4mC,T1,3,91,97.87,97.87
NC_003888.3,5395951,+,4mC,T1,3,75,93.75,93.75
NC_003888.3,5395971,+,4mC,T1,3,62,86.41,86.41
NC_003888.3,5399559,-,4mC,T1,3,73,83.32,83.32
NC_003888.3,5402838,+,4mC,T1,3,65,82.8,82.8
NC_003888.3,5404791,+,6mA,T1,3,131,56.9,56.9
NC_003888.3,5407711,+,6mA,T1,3,148,67.28,67.28
NC_003888.3,5407715,+,4mC,T1,3,56,78.73,78.73
NC_003888.3,5408167,-,4mC,T1,3,64,81.06,81.06
NC_003888.3,5409281,+,6mA,T1,3,169,50.65,50.65
NC_003888.3,5411479,+,4mC,T1,3,78,83.8,83.8
NC_003888.3,5411820,+,4mC,T1,3,59,63.76,63.76
NC_003888.3,5417244,-,4mC,T1,3,56,66.67,66.67
NC_003888.3,5418299,+,6mA,T1,3,147,62.2,62.2
NC_003888.3,5418877,-,4mC,T1,3,42,89.03,89.03
NC_003888.3,5421522,+,4mC,T1,3,81,91.87,91.87
NC_003888.3,5421583,-,4mC,T1,3,72,84.06,84.06
NC_003888.3,5422997,-,6mA,T1,3,149,55.57,55.57
NC_003888.3,5423218,+,6mA,T1,3,125,56.97,56.97
NC_003888.3,5424038,+,6mA,T1,3,145,56.77,56.77
NC_003888.3,5426350,-,4mC,T1,3,64,84.29,84.29
NC_003888.3,5427965,+,6mA,T1,3,152,60.5,60.5
NC_003888.3,5427969,+,4mC,T1,3,62,53.4,53.4
NC_003888.3,5429022,-,4mC,T1,3,63,90.54,90.54
NC_003888.3,5430002,+,4mC,T1,3,61,83.59,83.59
NC_003888.3,5431248,+,6mA,T1,3,150,55.12,55.12
NC_003888.3,5433940,+,4mC,T1,3,58,87.24,87.24
NC_003888.3,5437960,-,4mC,T1,3,87,55.18,55.18
NC_003888.3,5437964,-,6mA,T1,3,157,56.36,56.36
NC_003888.3,5441559,-,6mA,T1,3,139,51.36,51.36
NC_003888.3,5444994,+,4mC,T1,3,47,65.57,65.57
NC_003888.3,5447114,+,6mA,T1,3,106,57.21,57.21
NC_003888.3,5448109,-,4mC,T1,3,47,71.67,71.67
NC_003888.3,5448469,+,4mC,T1,3,46,90.43,90.43
NC_003888.3,5451748,-,4mC,T1,3,48,53.7,53.7
NC_003888.3,5452717,-,4mC,T1,3,94,92.87,92.87
NC_003888.3,5453550,+,4mC,T1,3,60,68.81,68.81
NC_003888.3,5458898,+,4mC,T1,3,53,90.22,90.22
NC_003888.3,5462054,-,4mC,T1,3,56,68.02,68.02
NC_003888.3,5462058,-,6mA,T1,3,139,58.98,58.98
NC_003888.3,5466073,-,4mC,T1,3,55,63.81,63.81
NC_003888.3,5466826,+,4mC,T1,3,58,79.44,79.44
NC_003888.3,5466830,+,6mA,T1,3,148,54.12,54.12
NC_003888.3,5467255,-,6mA,T1,3,134,68.74,68.74
NC_003888.3,5468607,-,4mC,T1,3,63,64.81,64.81
NC_003888.3,5471207,-,4mC,T1,3,30,71.94,71.94
NC_003888.3,5476668,+,4mC,T1,3,81,93.21,93.21
NC_003888.3,5478036,+,4mC,T1,3,41,83.65,83.65
NC_003888.3,5480963,-,6mA,T1,3,138,50.69,50.69
NC_003888.3,5486991,+,6mA,T1,3,105,52.21,52.21
NC_003888.3,5487487,-,4mC,T1,3,37,50.58,50.58
NC_003888.3,5488415,-,6mA,T1,3,98,62.2,62.2
NC_003888.3,5488710,+,4mC,T1,3,46,69.84,69.84
NC_003888.3,5488781,+,6mA,T1,3,129,51.53,51.53
NC_003888.3,5491194,+,4mC,T1,3,31,64.02,64.02
NC_003888.3,5491377,+,4mC,T1,3,59,91.88,91.88
NC_003888.3,5492226,+,4mC,T1,3,46,82.69,82.69
NC_003888.3,5496181,-,6mA,T1,3,106,50.34,50.34
NC_003888.3,5499821,-,6mA,T1,3,101,56.49,56.49
NC_003888.3,5499851,+,6mA,T1,3,135,68.72,68.72
NC_003888.3,5500255,+,6mA,T1,3,127,65.82,65.82
NC_003888.3,5503134,+,4mC,T1,3,72,86.42,86.42
NC_003888.3,5503726,-,6mA,T1,3,118,55.23,55.23
NC_003888.3,5513141,+,4mC,T1,3,33,62.18,62.18
NC_003888.3,5513858,+,6mA,T1,3,125,55.3,55.3
NC_003888.3,5515781,+,6mA,T1,3,105,51.95,51.95
NC_003888.3,5516899,+,4mC,T1,3,61,79.92,79.92
NC_003888.3,5517555,-,4mC,T1,3,66,90.65,90.65
NC_003888.3,5520178,+,6mA,T1,3,114,55.15,55.15
NC_003888.3,5520182,+,4mC,T1,3,72,68.25,68.25
NC_003888.3,5520875,+,4mC,T1,3,50,70.77,70.77
NC_003888.3,5521386,-,4mC,T1,3,42,52.08,52.08
NC_003888.3,5523320,-,4mC,T1,3,31,57.92,57.92
NC_003888.3,5523353,+,4mC,T1,3,77,90.66,90.66
NC_003888.3,5528919,+,6mA,T1,3,172,87.55,87.55
NC_003888.3,5531344,-,4mC,T1,3,59,91.08,91.08
NC_003888.3,5532802,+,4mC,T1,3,60,87.84,87.84
NC_003888.3,5534200,+,4mC,T1,3,62,70.55,70.55
NC_003888.3,5535159,+,4mC,T1,3,58,74.3,74.3
NC_003888.3,5535359,-,4mC,T1,3,44,77.78,77.78
NC_003888.3,5535609,-,6mA,T1,3,121,55.99,55.99
NC_003888.3,5537590,-,4mC,T1,3,54,81.8,81.8
NC_003888.3,5538698,-,4mC,T1,3,36,79.67,79.67
NC_003888.3,5539967,+,4mC,T1,3,63,79.13,79.13
NC_003888.3,5541391,+,4mC,T1,3,49,59.74,59.74
NC_003888.3,5544479,-,4mC,T1,3,39,56.67,56.67
NC_003888.3,5547235,+,4mC,T1,3,44,56.24,56.24
NC_003888.3,5547372,+,6mA,T1,3,136,50.81,50.81
NC_003888.3,5549317,-,4mC,T1,3,56,72.14,72.14
NC_003888.3,5552178,+,4mC,T1,3,50,87.96,87.96
NC_003888.3,5554072,+,6mA,T1,3,153,62.09,62.09
NC_003888.3,5554076,+,4mC,T1,3,76,84.52,84.52
NC_003888.3,5555099,+,4mC,T1,3,61,55.58,55.58
NC_003888.3,5555374,+,6mA,T1,3,156,56.04,56.04
NC_003888.3,5555378,+,4mC,T1,3,70,69.12,69.12
NC_003888.3,5557463,+,4mC,T1,3,59,87.37,87.37
NC_003888.3,5557809,+,4mC,T1,3,73,85.56,85.56
NC_003888.3,5559293,+,4mC,T1,3,79,96.76,96.76
NC_003888.3,5560936,+,6mA,T1,3,143,52.52,52.52
NC_003888.3,5561237,+,4mC,T1,3,67,86.12,86.12
NC_003888.3,5561420,+,4mC,T1,3,55,53.13,53.13
NC_003888.3,5563993,-,4mC,T1,3,53,71.4,71.4
NC_003888.3,5572075,-,4mC,T1,3,73,83.01,83.01
NC_003888.3,5572986,+,6mA,T1,3,121,65.37,65.37
NC_003888.3,5574966,+,4mC,T1,3,45,83.41,83.41
NC_003888.3,5576108,+,6mA,T1,3,123,52.82,52.82
NC_003888.3,5576112,+,4mC,T1,3,79,50.12,50.12
NC_003888.3,5576361,+,4mC,T1,3,59,77.57,77.57
NC_003888.3,5576606,-,4mC,T1,3,84,91.68,91.68
NC_003888.3,5576892,+,4mC,T1,3,32,75.0,75.0
NC_003888.3,5577918,+,6mA,T1,3,123,62.29,62.29
NC_003888.3,5577919,+,6mA,T1,3,122,60.62,60.62
NC_003888.3,5577922,+,4mC,T1,3,51,71.37,71.37
NC_003888.3,5577930,+,6mA,T1,3,136,72.05,72.05
NC_003888.3,5577931,+,6mA,T1,3,117,66.91,66.91
NC_003888.3,5577934,+,4mC,T1,3,59,57.39,57.39
NC_003888.3,5581267,+,6mA,T1,3,130,64.37,64.37
NC_003888.3,5584613,+,6mA,T1,3,112,52.07,52.07
NC_003888.3,5584975,+,4mC,T1,3,57,64.65,64.65
NC_003888.3,5586240,-,6mA,T1,3,145,67.88,67.88
NC_003888.3,5586248,-,4mC,T1,3,58,94.12,94.12
NC_003888.3,5587981,-,4mC,T1,3,64,82.98,82.98
NC_003888.3,5591157,+,6mA,T1,3,112,53.02,53.02
NC_003888.3,5591171,+,6mA,T1,3,95,57.89,57.89
NC_003888.3,5591206,+,6mA,T1,3,148,72.79,72.79
NC_003888.3,5593073,+,4mC,T1,3,65,94.72,94.72
NC_003888.3,5595878,-,6mA,T1,3,132,52.71,52.71
NC_003888.3,5596192,+,6mA,T1,3,73,61.77,61.77
NC_003888.3,5596856,+,4mC,T1,3,52,83.3,83.3
NC_003888.3,5597295,+,6mA,T1,3,101,70.21,70.21
NC_003888.3,5598018,+,4mC,T1,3,60,91.11,91.11
NC_003888.3,5598023,+,6mA,T1,3,117,55.27,55.27
NC_003888.3,5598027,+,4mC,T1,3,57,80.82,80.82
NC_003888.3,5598032,+,6mA,T1,3,114,68.19,68.19
NC_003888.3,5598036,+,4mC,T1,3,66,79.88,79.88
NC_003888.3,5598050,+,6mA,T1,3,118,60.96,60.96
NC_003888.3,5598054,+,4mC,T1,3,43,69.12,69.12
NC_003888.3,5598697,+,4mC,T1,3,40,85.11,85.11
NC_003888.3,5599202,-,4mC,T1,3,31,83.08,83.08
NC_003888.3,5604974,+,4mC,T1,3,80,95.26,95.26
NC_003888.3,5605492,-,4mC,T1,3,78,95.35,95.35
NC_003888.3,5610114,-,4mC,T1,3,38,54.44,54.44
NC_003888.3,5613317,+,6mA,T1,3,118,50.5,50.5
NC_003888.3,5614298,-,4mC,T1,3,55,90.75,90.75
NC_003888.3,5614302,-,6mA,T1,3,118,51.38,51.38
NC_003888.3,5614471,+,4mC,T1,3,33,68.52,68.52
NC_003888.3,5616968,-,4mC,T1,3,32,69.72,69.72
NC_003888.3,5625052,+,6mA,T1,3,113,52.8,52.8
NC_003888.3,5626705,+,6mA,T1,3,143,59.83,59.83
NC_003888.3,5627590,+,4mC,T1,3,35,62.22,62.22
NC_003888.3,5627674,+,6mA,T1,3,135,56.27,56.27
NC_003888.3,5628148,+,6mA,T1,3,139,51.21,51.21
NC_003888.3,5628198,-,4mC,T1,3,68,92.87,92.87
NC_003888.3,5631606,+,6mA,T1,3,158,62.35,62.35
NC_003888.3,5631610,+,4mC,T1,3,71,91.39,91.39
NC_003888.3,5632144,-,6mA,T1,3,98,56.21,56.21
NC_003888.3,5632751,-,6mA,T1,3,130,55.84,55.84
NC_003888.3,5634926,+,6mA,T1,3,146,54.43,54.43
NC_003888.3,5636354,+,6mA,T1,3,117,62.3,62.3
NC_003888.3,5636817,+,4mC,T1,3,70,83.64,83.64
NC_003888.3,5637791,+,6mA,T1,3,140,66.52,66.52
NC_003888.3,5642523,+,6mA,T1,3,131,64.12,64.12
NC_003888.3,5643865,-,4mC,T1,3,47,87.25,87.25
NC_003888.3,5648877,+,4mC,T1,3,67,84.9,84.9
NC_003888.3,5649592,-,4mC,T1,3,56,94.87,94.87
NC_003888.3,5649596,-,6mA,T1,3,125,50.78,50.78
NC_003888.3,5650747,-,4mC,T1,3,52,84.83,84.83
NC_003888.3,5651165,-,4mC,T1,3,64,90.58,90.58
NC_003888.3,5652010,+,6mA,T1,3,131,58.45,58.45
NC_003888.3,5652733,-,4mC,T1,3,34,88.89,88.89
NC_003888.3,5652736,-,6mA,T1,3,127,65.33,65.33
NC_003888.3,5655636,-,4mC,T1,3,70,91.8,91.8
NC_003888.3,5656029,-,4mC,T1,3,52,97.44,97.44
NC_003888.3,5656844,-,4mC,T1,3,38,86.94,86.94
NC_003888.3,5662284,-,4mC,T1,3,89,97.96,97.96
NC_003888.3,5677375,+,4mC,T1,3,38,82.22,82.22
NC_003888.3,5680449,+,6mA,T1,3,118,64.06,64.06
NC_003888.3,5681476,-,4mC,T1,3,74,93.87,93.87
NC_003888.3,5681483,-,6mA,T1,3,160,55.82,55.82
NC_003888.3,5685716,+,4mC,T1,3,101,95.73,95.73
NC_003888.3,5689064,+,6mA,T1,3,118,55.29,55.29
NC_003888.3,5689096,+,4mC,T1,3,65,91.51,91.51
NC_003888.3,5693194,+,6mA,T1,3,137,55.91,55.91
NC_003888.3,5693198,+,4mC,T1,3,43,68.38,68.38
NC_003888.3,5697993,-,4mC,T1,3,39,89.58,89.58
NC_003888.3,5697997,-,6mA,T1,3,124,56.11,56.11
NC_003888.3,5708906,-,4mC,T1,3,75,97.56,97.56
NC_003888.3,5712337,-,4mC,T1,3,50,61.96,61.96
NC_003888.3,5713734,+,4mC,T1,3,53,81.3,81.3
NC_003888.3,5714047,+,6mA,T1,3,120,57.89,57.89
NC_003888.3,5714528,-,4mC,T1,3,42,85.93,85.93
NC_003888.3,5716241,+,4mC,T1,3,57,90.53,90.53
NC_003888.3,5721467,-,6mA,T1,3,108,70.12,70.12
NC_003888.3,5721494,-,6mA,T1,3,108,57.84,57.84
NC_003888.3,5721741,+,4mC,T1,3,84,74.17,74.17
NC_003888.3,5724196,-,4mC,T1,3,63,82.27,82.27
NC_003888.3,5724200,-,6mA,T1,3,143,75.18,75.18
NC_003888.3,5727104,-,6mA,T1,3,131,61.48,61.48
NC_003888.3,5731645,-,6mA,T1,3,117,63.29,63.29
NC_003888.3,5736635,-,6mA,T1,3,109,57.18,57.18
NC_003888.3,5737013,+,6mA,T1,3,112,62.52,62.52
NC_003888.3,5744110,+,6mA,T1,3,121,58.51,58.51
NC_003888.3,5746634,+,6mA,T1,3,141,51.26,51.26
NC_003888.3,5749297,-,4mC,T1,3,65,83.62,83.62
NC_003888.3,5753280,+,4mC,T1,3,52,87.9,87.9
NC_003888.3,5753297,-,6mA,T1,3,123,51.35,51.35
NC_003888.3,5753338,-,4mC,T1,3,63,73.84,73.84
NC_003888.3,5753341,-,6mA,T1,3,102,66.97,66.97
NC_003888.3,5753342,-,6mA,T1,3,119,58.14,58.14
NC_003888.3,5753476,-,4mC,T1,3,68,67.62,67.62
NC_003888.3,5753480,-,6mA,T1,3,150,72.65,72.65
NC_003888.3,5763350,+,4mC,T1,3,43,53.08,53.08
NC_003888.3,5765173,+,4mC,T1,3,37,50.64,50.64
NC_003888.3,5765561,-,4mC,T1,3,47,73.61,73.61
NC_003888.3,5766522,+,4mC,T1,3,55,80.56,80.56
NC_003888.3,5766822,-,4mC,T1,3,78,87.99,87.99
NC_003888.3,5767136,+,4mC,T1,3,40,72.96,72.96
NC_003888.3,5769260,-,4mC,T1,3,52,55.7,55.7
NC_003888.3,5774135,+,4mC,T1,3,45,81.34,81.34
NC_003888.3,5774434,-,6mA,T1,3,142,57.68,57.68
NC_003888.3,5782989,+,6mA,T1,3,115,51.74,51.74
NC_003888.3,5785294,-,6mA,T1,3,109,50.83,50.83
NC_003888.3,5785474,-,6mA,T1,3,119,56.58,56.58
NC_003888.3,5786901,+,4mC,T1,3,49,55.05,55.05
NC_003888.3,5786902,-,4mC,T1,3,39,90.43,90.43
NC_003888.3,5791864,+,4mC,T1,3,63,76.82,76.82
NC_003888.3,5791942,+,4mC,T1,3,38,67.5,67.5
NC_003888.3,5792590,+,4mC,T1,3,54,83.76,83.76
NC_003888.3,5792801,-,4mC,T1,3,42,87.29,87.29
NC_003888.3,5792804,-,6mA,T1,3,101,50.72,50.72
NC_003888.3,5792805,-,6mA,T1,3,122,61.66,61.66
NC_003888.3,5793007,-,6mA,T1,3,93,58.55,58.55
NC_003888.3,5793019,-,6mA,T1,3,93,70.12,70.12
NC_003888.3,5797696,-,4mC,T1,3,67,93.59,93.59
NC_003888.3,5810024,+,4mC,T1,3,53,85.21,85.21
NC_003888.3,5815814,-,4mC,T1,3,63,92.22,92.22
NC_003888.3,5816303,-,4mC,T1,3,56,68.25,68.25
NC_003888.3,5820597,+,4mC,T1,3,46,93.06,93.06
NC_003888.3,5821296,+,4mC,T1,3,84,97.62,97.62
NC_003888.3,5824926,-,4mC,T1,3,60,89.09,89.09
NC_003888.3,5825528,-,4mC,T1,3,68,91.11,91.11
NC_003888.3,5825567,-,4mC,T1,3,41,71.62,71.62
NC_003888.3,5828825,+,6mA,T1,3,149,73.76,73.76
NC_003888.3,5834216,+,6mA,T1,3,121,50.44,50.44
NC_003888.3,5835203,+,4mC,T1,3,32,59.52,59.52
NC_003888.3,5839044,+,4mC,T1,3,56,89.47,89.47
NC_003888.3,5839628,+,4mC,T1,3,67,86.08,86.08
NC_003888.3,5842198,-,4mC,T1,3,52,65.38,65.38
NC_003888.3,5843408,+,4mC,T1,3,45,61.14,61.14
NC_003888.3,5845058,+,4mC,T1,3,48,81.93,81.93
NC_003888.3,5846536,-,6mA,T1,3,119,62.11,62.11
NC_003888.3,5847516,-,4mC,T1,3,72,94.31,94.31
NC_003888.3,5849634,-,6mA,T1,3,125,63.45,63.45
NC_003888.3,5850039,+,6mA,T1,3,117,77.67,77.67
NC_003888.3,5856410,+,4mC,T1,3,30,73.57,73.57
NC_003888.3,5856577,+,6mA,T1,3,124,55.43,55.43
NC_003888.3,5861111,-,4mC,T1,3,79,97.78,97.78
NC_003888.3,5861375,-,4mC,T1,3,50,61.45,61.45
NC_003888.3,5861379,-,6mA,T1,3,107,61.31,61.31
NC_003888.3,5861503,+,4mC,T1,3,62,91.03,91.03
NC_003888.3,5872839,-,6mA,T1,3,131,51.16,51.16
NC_003888.3,5878395,+,4mC,T1,3,43,59.32,59.32
NC_003888.3,5886952,+,6mA,T1,3,131,75.48,75.48
NC_003888.3,5886956,+,4mC,T1,3,55,67.0,67.0
NC_003888.3,5890369,-,4mC,T1,3,59,67.64,67.64
NC_003888.3,5892835,-,4mC,T1,3,65,90.58,90.58
NC_003888.3,5902390,-,4mC,T1,3,56,82.5,82.5
NC_003888.3,5902394,-,6mA,T1,3,130,60.78,60.78
NC_003888.3,5903476,+,4mC,T1,3,61,87.52,87.52
NC_003888.3,5904284,-,6mA,T1,3,131,50.23,50.23
NC_003888.3,5910942,+,4mC,T1,3,79,97.38,97.38
NC_003888.3,5910961,+,6mA,T1,3,149,54.29,54.29
NC_003888.3,5910965,+,4mC,T1,3,73,69.93,69.93
NC_003888.3,5911122,+,4mC,T1,3,63,80.63,80.63
NC_003888.3,5916295,-,4mC,T1,3,67,90.44,90.44
NC_003888.3,5916829,+,4mC,T1,3,40,72.33,72.33
NC_003888.3,5917697,-,4mC,T1,3,36,69.72,69.72
NC_003888.3,5918802,+,4mC,T1,3,39,63.55,63.55
NC_003888.3,5920979,-,6mA,T1,3,129,53.82,53.82
NC_003888.3,5921991,+,4mC,T1,3,56,70.5,70.5
NC_003888.3,5922861,+,4mC,T1,3,36,72.96,72.96
NC_003888.3,5923669,-,4mC,T1,3,42,80.58,80.58
NC_003888.3,5924583,+,4mC,T1,3,73,86.6,86.6
NC_003888.3,5926818,-,4mC,T1,3,46,68.98,68.98
NC_003888.3,5929295,+,4mC,T1,3,69,93.86,93.86
NC_003888.3,5929643,-,4mC,T1,3,42,80.0,80.0
NC_003888.3,5929800,+,4mC,T1,3,38,72.6,72.6
NC_003888.3,5931665,-,4mC,T1,3,36,70.25,70.25
NC_003888.3,5937948,+,4mC,T1,3,42,54.37,54.37
NC_003888.3,5944393,+,4mC,T1,3,34,73.62,73.62
NC_003888.3,5945248,+,6mA,T1,3,129,59.2,59.2
NC_003888.3,5948846,+,6mA,T1,3,95,51.32,51.32
NC_003888.3,5951205,+,4mC,T1,3,105,98.55,98.55
NC_003888.3,5952699,+,6mA,T1,3,114,57.08,57.08
NC_003888.3,5956874,-,4mC,T1,3,35,69.93,69.93
NC_003888.3,5959076,+,6mA,T1,3,111,56.65,56.65
NC_003888.3,5959763,+,4mC,T1,3,61,94.95,94.95
NC_003888.3,5959764,-,4mC,T1,3,49,85.38,85.38
NC_003888.3,5962538,-,4mC,T1,3,49,79.37,79.37
NC_003888.3,5965080,+,6mA,T1,3,118,64.02,64.02
NC_003888.3,5966319,-,4mC,T1,3,42,75.92,75.92
NC_003888.3,5970629,-,6mA,T1,3,126,54.83,54.83
NC_003888.3,5971707,+,4mC,T1,3,70,94.11,94.11
NC_003888.3,5973372,+,4mC,T1,3,43,78.13,78.13
NC_003888.3,5973456,-,6mA,T1,3,109,53.12,53.12
NC_003888.3,5974526,+,6mA,T1,3,108,51.47,51.47
NC_003888.3,5974530,+,6mA,T1,3,96,53.19,53.19
NC_003888.3,5974533,+,4mC,T1,3,56,58.43,58.43
NC_003888.3,5976129,+,4mC,T1,3,47,57.31,57.31
NC_003888.3,5976746,-,4mC,T1,3,50,64.44,64.44
NC_003888.3,5978789,+,4mC,T1,3,72,82.46,82.46
NC_003888.3,5979875,+,4mC,T1,3,80,95.24,95.24
NC_003888.3,5984879,+,4mC,T1,3,76,92.21,92.21
NC_003888.3,5985333,+,4mC,T1,3,50,59.31,59.31
NC_003888.3,5988929,+,6mA,T1,3,124,79.73,79.73
NC_003888.3,5992959,-,4mC,T1,3,75,94.62,94.62
NC_003888.3,5997627,-,6mA,T1,3,129,51.61,51.61
NC_003888.3,5999587,+,6mA,T1,3,96,56.26,56.26
NC_003888.3,5999640,+,6mA,T1,3,95,55.54,55.54
NC_003888.3,6000626,+,6mA,T1,3,96,64.66,64.66
NC_003888.3,6000692,+,6mA,T1,3,76,50.99,50.99
NC_003888.3,6001585,+,6mA,T1,3,126,54.18,54.18
NC_003888.3,6004403,+,6mA,T1,3,126,60.52,60.52
NC_003888.3,6006269,-,4mC,T1,3,57,82.27,82.27
NC_003888.3,6007831,+,6mA,T1,3,129,71.24,71.24
NC_003888.3,6007835,+,4mC,T1,3,47,60.58,60.58
NC_003888.3,6008154,+,4mC,T1,3,42,57.47,57.47
NC_003888.3,6009873,-,4mC,T1,3,33,59.58,59.58
NC_003888.3,6013010,-,4mC,T1,3,59,87.64,87.64
NC_003888.3,6015609,-,4mC,T1,3,60,91.86,91.86
NC_003888.3,6016113,-,4mC,T1,3,55,97.1,97.1
NC_003888.3,6017039,-,4mC,T1,3,72,80.28,80.28
NC_003888.3,6020283,+,6mA,T1,3,112,57.39,57.39
NC_003888.3,6021312,-,4mC,T1,3,46,76.69,76.69
NC_003888.3,6022300,+,4mC,T1,3,35,90.95,90.95
