tf_name	tf_sco	tf_rs	bs_start	bs_stop	bs_strand	bs_score	bs_qvalue	target_gene	target_sco	target_tss	distance_to_tss	target_strand	target_product
SigR	SCO5216	SC_RS28260	6620037	6620061	-	9.65306	0.0427	SC_RS32385	SCO6030	6619849	200.0	-	DUF3000 domain-containing protein
SigR	SCO5216	SC_RS28260	6620037	6620061	-	9.65306	0.0427	SC_RS32390	SCO6031	6620001	48.0	+	uroporphyrinogen decarboxylase
SigR	SCO5216	SC_RS28260	6647710	6647734	-	9.65306	0.0427	SC_RS32510	SCO6054	6647781	59.0	-	SulP family inorganic anion transporter
SigR	SCO5216	SC_RS28260	6649026	6649050	+	9.65306	0.0427	SC_RS32520	SCO6056	6648851	187.0	-	hypothetical protein
SigR	SCO5216	SC_RS28260	6661995	6662019	+	9.65306	0.0427	SC_RS32585	SCO6069	6661906	101.0	-	sensor histidine kinase
SigR	SCO5216	SC_RS28260	6667980	6668004	-	9.65306	0.0427	SC_RS32610	SCO6074	6668483	491.0	+	PDZ domain-containing protein
SigR	SCO5216	SC_RS28260	6699757	6699781	+	9.65306	0.0427	SC_RS32730	SCO6098	6699362	407.0	-	sulfate adenylyltransferase subunit CysD
SigR	SCO5216	SC_RS28260	6699757	6699781	+	9.65306	0.0427	SC_RS32735	SCO6099	6700003	234.0	-	adenylyl-sulfate kinase
SigR	SCO5216	SC_RS28260	6736558	6736582	+	9.65306	0.0427	SC_RS32920	SCO6134	6736854	284.0	-	AAA family ATPase
SigR	SCO5216	SC_RS28260	6736560	6736584	-	9.65306	0.0427	SC_RS32920	SCO6134	6736854	282.0	-	AAA family ATPase
SigR	SCO5216	SC_RS28260	6786341	6786365	-	9.65306	0.0427	SC_RS33155	SCO6181	6786733	380.0	+	glycosyltransferase
SigR	SCO5216	SC_RS28260	6821735	6821759	+	9.65306	0.0427	SC_RS33275	SCO6205	6821421	326.0	-	2-hydroxy-3-oxopropionate reductase
SigR	SCO5216	SC_RS28260	6857122	6857146	-	9.65306	0.0427	SC_RS33415	SCO6233	6857160	26.0	+	LacI family DNA-binding transcriptional regulator
SigR	SCO5216	SC_RS28260	6874563	6874587	-	9.65306	0.0427	SC_RS33510	SCO6252	6874904	329.0	-	hypothetical protein
SigR	SCO5216	SC_RS28260	6939452	6939476	-	9.65306	0.0427	SC_RS33655	SCO6281	6939907	443.0	+	FAD-binding oxidoreductase
SigR	SCO5216	SC_RS28260	6945530	6945554	+	9.65306	0.0427	SC_RS33675	SCO6285	6945280	262.0	+	hypothetical protein
SigR	SCO5216	SC_RS28260	6963385	6963409	+	9.65306	0.0427	SC_RS33760	SCO6303	6963320	77.0	-	fumarylacetoacetate hydrolase family protein
SigR	SCO5216	SC_RS28260	6963579	6963603	-	9.65306	0.0427	SC_RS33760	SCO6303	6963320	271.0	-	fumarylacetoacetate hydrolase family protein
SigR	SCO5216	SC_RS28260	6965504	6965528	+	9.65306	0.0427	SC_RS33770	SCO6305	6965304	212.0	-	amidohydrolase family protein
SigR	SCO5216	SC_RS28260	7058159	7058183	-	9.65306	0.0427	SC_RS34170	SCO6391	7057809	362.0	+	IS110-like element IS110 family transposase
SigR	SCO5216	SC_RS28260	7076958	7076982	+	9.65306	0.0427	SC_RS34240	SCO6409	7077213	243.0	-	type I methionyl aminopeptidase
SigR	SCO5216	SC_RS28260	7076958	7076982	+	9.65306	0.0427	SC_RS34245	SCO6410	7077312	342.0	+	helix-turn-helix domain-containing protein
SigR	SCO5216	SC_RS28260	7119969	7119993	+	9.65306	0.0427	SC_RS34380	SCO6437	7119848	133.0	+	ATP-grasp domain-containing protein
SigR	SCO5216	SC_RS28260	7139868	7139892	-	9.65306	0.0427	SC_RS34470	SCO6455	7139838	42.0	+	ABC transporter ATP-binding protein
SigR	SCO5216	SC_RS28260	7309875	7309899	-	9.65306	0.0427	SC_RS35165	SCO6593	7310059	172.0	-	hypothetical protein
SigR	SCO5216	SC_RS28260	7324200	7324224	-	9.65306	0.0427	SC_RS35215	SCO6603	7323927	285.0	+	carbohydrate ABC transporter permease
SigR	SCO5216	SC_RS28260	7343460	7343484	-	9.65306	0.0427	SC_RS35310	SCO6622	7343142	330.0	+	DUF2075 domain-containing protein
SigR	SCO5216	SC_RS28260	7348528	7348552	+	9.65306	0.0427	SC_RS35330	SCO6626	7348537	3.0	+	BREX system serine/threonine kinase PglW
SigR	SCO5216	SC_RS28260	7386178	7386202	-	9.65306	0.0427	SC_RS35440	SCO6651	7386055	135.0	+	glycosyltransferase family 4 protein
SigR	SCO5216	SC_RS28260	7394043	7394067	+	9.65306	0.0427	SC_RS35470	SCO6657	7394076	21.0	-	membrane-associated oxidoreductase
SigR	SCO5216	SC_RS28260	7418637	7418661	+	9.65306	0.0427	SC_RS35575	SCO6678	7418273	376.0	-	PDR/VanB family oxidoreductase
SigR	SCO5216	SC_RS28260	7418637	7418661	+	9.65306	0.0427	SC_RS35580	SCO6679	7418440	209.0	-	hypothetical protein
SigR	SCO5216	SC_RS28260	7472225	7472249	+	9.65306	0.0427	SC_RS35780	SCO6718	7472651	414.0	-	dimethylargininase
SigR	SCO5216	SC_RS28260	7477857	7477881	+	9.65306	0.0427	SC_RS35800	SCO6722	7478121	252.0	-	spore wall synthesis regulator SsgD
SigR	SCO5216	SC_RS28260	7478544	7478568	-	9.65306	0.0427	SC_RS35800	SCO6722	7478121	435.0	-	spore wall synthesis regulator SsgD
SigR	SCO5216	SC_RS28260	7478544	7478568	-	9.65306	0.0427	SC_RS35805	SCO6723	7478448	108.0	+	WD40/YVTN/BNR-like repeat-containing protein
SigR	SCO5216	SC_RS28260	7478880	7478904	-	9.65306	0.0427	SC_RS35805	SCO6723	7478448	444.0	+	WD40/YVTN/BNR-like repeat-containing protein
SigR	SCO5216	SC_RS28260	7490241	7490265	-	9.65306	0.0427	SC_RS35865	SCO6735	7490061	192.0	+	macro domain-containing protein
SigR	SCO5216	SC_RS28260	7536597	7536621	-	9.65306	0.0427	SC_RS36070	SCO6777	7536285	324.0	-	MBL fold metallo-hydrolase
SigR	SCO5216	SC_RS28260	7536597	7536621	-	9.65306	0.0427	SC_RS36075	SCO6778	7537048	439.0	-	TetR/AcrR family transcriptional regulator
SigR	SCO5216	SC_RS28260	7541720	7541744	-	9.65306	0.0427	SC_RS36095	SCO6783	7541619	113.0	-	DUF4334 domain-containing protein
SigR	SCO5216	SC_RS28260	7552851	7552875	+	9.65306	0.0427	SC_RS36135	SCO6791	7552519	344.0	-	acyl-CoA dehydrogenase family protein
SigR	SCO5216	SC_RS28260	7552851	7552875	+	9.65306	0.0427	SC_RS36140	SCO6792	7552594	269.0	+	TetR/AcrR family transcriptional regulator
SigR	SCO5216	SC_RS28260	7558628	7558652	+	9.65306	0.0427	SC_RS36165	SCO6797	7558227	413.0	+	GTP-binding protein
SigR	SCO5216	SC_RS28260	7558628	7558652	+	9.65306	0.0427	SC_RS36170	SCO6798	7558853	213.0	+	GAF domain-containing protein
SigR	SCO5216	SC_RS28260	7573166	7573190	-	9.65306	0.0427	SC_RS36240	SCO6810	7572801	377.0	-	ArsI/CadI family heavy metal resistance metalloenzyme
SigR	SCO5216	SC_RS28260	7582235	7582259	+	9.65306	0.0427	SC_RS36285	SCO6819	7582254	7.0	-	3-phosphoshikimate 1-carboxyvinyltransferase
SigR	SCO5216	SC_RS28260	7636664	7636688	+	9.65306	0.0427	SC_RS36520	SCO6865	7636820	144.0	-	AAA family ATPase
SigR	SCO5216	SC_RS28260	7657424	7657448	-	9.65306	0.0427	SC_RS36650	SCO6890	7657842	406.0	+	SH3 domain-containing protein
SigR	SCO5216	SC_RS28260	7665923	7665947	-	9.65306	0.0427	SC_RS36705	SCO6901	7665653	282.0	+	SPDY domain-containing protein
SigR	SCO5216	SC_RS28260	7750915	7750939	-	9.65306	0.0427	SC_RS37130	SCO6983	7751075	148.0	+	VOC family protein
SigR	SCO5216	SC_RS28260	7793047	7793071	+	9.65306	0.0427	SC_RS37295	SCO7014	7792730	329.0	-	LacI family DNA-binding transcriptional regulator
SigR	SCO5216	SC_RS28260	7839526	7839550	+	9.65306	0.0427	SC_RS37465	SCO7048	7839061	477.0	-	fatty acid desaturase family protein
SigR	SCO5216	SC_RS28260	7839526	7839550	+	9.65306	0.0427	SC_RS37470	SCO7049	7839198	340.0	+	glutaminase
SigR	SCO5216	SC_RS28260	7839528	7839552	-	9.65306	0.0427	SC_RS37465	SCO7048	7839061	479.0	-	fatty acid desaturase family protein
SigR	SCO5216	SC_RS28260	7839528	7839552	-	9.65306	0.0427	SC_RS37470	SCO7049	7839198	342.0	+	glutaminase
SigR	SCO5216	SC_RS28260	7929083	7929107	+	9.65306	0.0427	SC_RS37905	SCO7136	7928742	353.0	+	SDR family oxidoreductase
SigR	SCO5216	SC_RS28260	7956348	7956372	-	9.65306	0.0427	SC_RS38025	SCO7160	7956833	473.0	-	amidohydrolase family protein
SigR	SCO5216	SC_RS28260	7958901	7958925	+	9.65306	0.0427	SC_RS38035	SCO7162	7958665	248.0	-	aldo/keto reductase
SigR	SCO5216	SC_RS28260	8028561	8028585	+	9.65306	0.0427	SC_RS38325	SCO7222	8028512	61.0	-	TetR/AcrR family transcriptional regulator
SigR	SCO5216	SC_RS28260	8028561	8028585	+	9.65306	0.0427	SC_RS38330	SCO7223	8028659	86.0	+	FAD-dependent oxidoreductase
SigR	SCO5216	SC_RS28260	8076136	8076160	+	9.65306	0.0427	SC_RS38540	SCO7265	8075981	167.0	-	GNAT family N-acetyltransferase
SigR	SCO5216	SC_RS28260	8104176	8104200	+	9.65306	0.0427	SC_RS38695	SCO7296	8103910	278.0	-	UBP-type zinc finger domain-containing protein
SigR	SCO5216	SC_RS28260	8141351	8141375	+	9.65306	0.0427	SC_RS38860	SCO7329	8141513	150.0	-	AMP-dependent synthetase/ligase
SigR	SCO5216	SC_RS28260	8141351	8141375	+	9.65306	0.0427	SC_RS38865	SCO7330	8141668	305.0	+	DUF6480 family protein
SigR	SCO5216	SC_RS28260	8172063	8172087	+	9.65306	0.0427	SC_RS38995	SCO7358	8172222	147.0	-	metallophosphoesterase family protein
SigR	SCO5216	SC_RS28260	8246056	8246080	+	9.65306	0.0427	SC_RS39365	SCO7432	8245909	159.0	-	snapalysin
SigR	SCO5216	SC_RS28260	8246056	8246080	+	9.65306	0.0427	SC_RS39370	SCO7433	8246125	57.0	+	LysR family transcriptional regulator
SigR	SCO5216	SC_RS28260	8252479	8252503	-	9.65306	0.0427	SC_RS39390	SCO7437	8252494	3.0	-	benzoylformate decarboxylase
SigR	SCO5216	SC_RS28260	8252479	8252503	-	9.65306	0.0427	SC_RS39395	SCO7438	8252589	98.0	+	LysR family transcriptional regulator
SigR	SCO5216	SC_RS28260	8266207	8266231	-	9.65306	0.0427	SC_RS39460	SCO7451	8266048	171.0	+	SchA/CurD-like domain-containing protein
SigR	SCO5216	SC_RS28260	8312535	8312559	+	9.65306	0.0427	SC_RS39700	SCO7500	8312979	432.0	-	NCS1 family nucleobase:cation symporter-1
SigR	SCO5216	SC_RS28260	8366816	8366840	+	9.65306	0.0427	SC_RS39920	SCO7544	8366985	157.0	+	ABC transporter permease
SigR	SCO5216	SC_RS28260	8366818	8366842	-	9.65306	0.0427	SC_RS39920	SCO7544	8366985	155.0	+	ABC transporter permease
SigR	SCO5216	SC_RS28260	8368373	8368397	-	9.65306	0.0427	SC_RS39930	SCO7546	8368618	233.0	+	aliphatic sulfonate ABC transporter substrate-binding protein
SigR	SCO5216	SC_RS28260	8374259	8374283	-	9.65306	0.0427	SC_RS39955	SCO7551	8373907	364.0	-	hypothetical protein
SigR	SCO5216	SC_RS28260	8374259	8374283	-	9.65306	0.0427	SC_RS39960	SCO7552	8374590	319.0	-	TetR/AcrR family transcriptional regulator
SigR	SCO5216	SC_RS28260	8374259	8374283	-	9.65306	0.0427	SC_RS39965	SCO7553	8374690	419.0	+	zinc-binding dehydrogenase
SigR	SCO5216	SC_RS28260	8409773	8409797	-	9.65306	0.0427	SC_RS40120	SCO7584	8410198	413.0	-	TetR/AcrR family transcriptional regulator
SigR	SCO5216	SC_RS28260	8410480	8410504	+	9.65306	0.0427	SC_RS40120	SCO7584	8410198	294.0	-	TetR/AcrR family transcriptional regulator
SigR	SCO5216	SC_RS28260	8410480	8410504	+	9.65306	0.0427	SC_RS40125	SCO7585	8410624	132.0	-	MerR family transcriptional regulator
SigR	SCO5216	SC_RS28260	8410480	8410504	+	9.65306	0.0427	SC_RS40130	SCO7586	8410741	249.0	+	alkene reductase
SigR	SCO5216	SC_RS28260	8439195	8439219	-	9.65306	0.0427	SC_RS40255	SCO7612	8439524	317.0	-	YceI family protein
SigR	SCO5216	SC_RS28260	8497826	8497850	-	9.65306	0.0427	SC_RS40555	SCO7673	8497424	414.0	+	lipoprotein
SigR	SCO5216	SC_RS28260	8497826	8497850	-	9.65306	0.0427	SC_RS40560	SCO7674	8498017	179.0	+	cupredoxin domain-containing protein
SigR	SCO5216	SC_RS28260	8604339	8604363	-	9.65306	0.0427	SC_RS41040	SCO7776	8604178	173.0	+	DUF6461 domain-containing protein
SigR	SCO5216	SC_RS28260	8609480	8609504	-	9.65306	0.0427	SC_RS41070	SCO7782	8609130	362.0	+	IS110-like element IS110 family transposase
SigR	SCO5216	SC_RS28260	8613415	8613439	-	9.65306	0.0427	SC_RS41090	SCO7786	8613397	30.0	-	helix-turn-helix domain-containing protein
SigR	SCO5216	SC_RS28260	8613415	8613439	-	9.65306	0.0427	SC_RS41095		8613673	246.0	-	hypothetical protein
SigB	SCO0600	SC_RS04925	2539361	2539387	+	16.3367	0.0361	SC_RS13885	SCO2370	2539154	220.0	-	DUF3052 domain-containing protein
SigB	SCO0600	SC_RS04925	2539361	2539387	+	16.3367	0.0361	SC_RS13890	SCO2371	2539576	202.0	+	pyruvate dehydrogenase (acetyl-transferring), homodimeric type
SigB	SCO0600	SC_RS04925	5456590	5456616	+	16.3367	0.0361	SC_RS27275	SCO5022	5456221	382.0	+	lipoprotein
SigB	SCO0600	SC_RS04925	5456590	5456616	+	16.3367	0.0361	SC_RS27280	SCO5023	5456871	268.0	+	hypothetical protein
SigB	SCO0600	SC_RS04925	993311	993337	+	9.68367	0.0361	SC_RS06680	SCO0946	993243	81.0	-	SpoIIE family protein phosphatase
SigB	SCO0600	SC_RS04925	993311	993337	+	9.68367	0.0361	SC_RS06685	SCO0947	993366	42.0	+	lipase maturation factor family protein
SigB	SCO0600	SC_RS04925	2615050	2615076	+	9.68367	0.0361	SC_RS14220	SCO2437	2615125	62.0	+	MAB_1171c family putative transporter
SigB	SCO0600	SC_RS04925	2940936	2940962	-	9.68367	0.0361	SC_RS15570	SCO2696	2941209	260.0	+	D-2-hydroxyacid dehydrogenase family protein
SigB	SCO0600	SC_RS04925	5088613	5088639	-	9.68367	0.0361	SC_RS25475	SCO4659	5088946	320.0	+	30S ribosomal protein S12
SigB	SCO0600	SC_RS04925	6363026	6363052	-	9.68367	0.0361	SC_RS31325	SCO5817	6363135	96.0	+	NUDIX hydrolase
SigB	SCO0600	SC_RS04925	7213533	7213559	-	9.68367	0.0361	SC_RS34810	SCO6523	7213486	60.0	+	MBL fold metallo-hydrolase
SigB	SCO0600	SC_RS04925	358411	358437	-	9.39796	0.0361	SC_RS03675	SCO0353	358481	57.0	+	carbohydrate ABC transporter permease
SigB	SCO0600	SC_RS04925	600288	600314	+	9.39796	0.0361	SC_RS04710	SCO0558	599978	323.0	-	hypothetical protein
SigB	SCO0600	SC_RS04925	698526	698552	-	9.39796	0.0361	SC_RS05225	SCO0661	698838	299.0	+	carbohydrate ABC transporter permease
SigB	SCO0600	SC_RS04925	760526	760552	+	9.39796	0.0361	SC_RS05510	SCO0717	760471	68.0	+	PP2C family protein-serine/threonine phosphatase
SigB	SCO0600	SC_RS04925	1610890	1610916	-	9.39796	0.0361	SC_RS09505	SCO1506	1611240	337.0	-	replication-associated recombination protein A
SigB	SCO0600	SC_RS04925	1671907	1671933	+	9.39796	0.0361	SC_RS09810	SCO1559	1671739	181.0	-	methionine ABC transporter ATP-binding protein
SigB	SCO0600	SC_RS04925	1872947	1872973	+	9.39796	0.0361	SC_RS10765	SCO1751	1872921	39.0	-	MFS transporter
SigB	SCO0600	SC_RS04925	1872947	1872973	+	9.39796	0.0361	SC_RS10770	SCO1752	1873183	223.0	+	mannosyltransferase family protein
SigB	SCO0600	SC_RS04925	2252438	2252464	+	9.39796	0.0361	SC_RS12520	SCO2096	2252308	143.0	+	transglutaminase TgpA family protein
SigB	SCO0600	SC_RS04925	2352670	2352696	+	9.39796	0.0361	SC_RS12965	SCO2186	2353103	420.0	+	DUF4240 domain-containing protein
SigB	SCO0600	SC_RS04925	2450239	2450265	+	9.39796	0.0361	SC_RS13425	SCO2280	2450291	39.0	-	TetR/AcrR family transcriptional regulator
SigB	SCO0600	SC_RS04925	2822627	2822653	-	9.39796	0.0361	SC_RS15065	SCO2602	2822731	91.0	-	TIR domain-containing protein
SigB	SCO0600	SC_RS04925	2822627	2822653	-	9.39796	0.0361	SC_RS15070		2822937	297.0	+	hypothetical protein
SigB	SCO0600	SC_RS04925	3234961	3234987	+	9.39796	0.0361	SC_RS16970	SCO2973	3234602	372.0	-	serine/threonine-protein kinase
SigB	SCO0600	SC_RS04925	3310715	3310741	+	9.39796	0.0361	SC_RS17245	SCO3026	3310310	418.0	-	SIS domain-containing protein
SigB	SCO0600	SC_RS04925	3310715	3310741	+	9.39796	0.0361	SC_RS17250	SCO3027	3310568	160.0	-	Trm112 family protein
SigB	SCO0600	SC_RS04925	3324688	3324714	+	9.39796	0.0361	SC_RS17305	SCO3038	3324630	71.0	+	DNA-3-methyladenine glycosylase family protein
SigB	SCO0600	SC_RS04925	4155304	4155330	-	9.39796	0.0361	SC_RS21020	SCO3780	4155682	365.0	+	glycoside hydrolase family 13 protein
SigB	SCO0600	SC_RS04925	4854544	4854570	-	9.39796	0.0361	SC_RS24340	SCO4435	4854071	486.0	+	ADP-ribosylglycohydrolase family protein
SigB	SCO0600	SC_RS04925	5027258	5027284	-	9.39796	0.0361	SC_RS25170	SCO4603	5027036	235.0	+	NuoI/complex I 23 kDa subunit family protein
SigB	SCO0600	SC_RS04925	5027258	5027284	-	9.39796	0.0361	SC_RS25175	SCO4604	5027626	355.0	+	NADH-quinone oxidoreductase subunit J family protein
SigB	SCO0600	SC_RS04925	5363636	5363662	+	9.39796	0.0361	SC_RS26805	SCO4929	5363586	63.0	-	hypothetical protein
SigB	SCO0600	SC_RS04925	5363636	5363662	+	9.39796	0.0361	SC_RS26810	SCO4930	5363797	148.0	+	enoyl-CoA hydratase/isomerase family protein
SigB	SCO0600	SC_RS04925	5536223	5536249	+	9.39796	0.0361	SC_RS27630	SCO5094	5536287	51.0	-	class I SAM-dependent methyltransferase
SigB	SCO0600	SC_RS04925	5536223	5536249	+	9.39796	0.0361	SC_RS27635	SCO5095	5536422	186.0	+	helix-turn-helix domain-containing protein
SigB	SCO0600	SC_RS04925	5609143	5609169	-	9.39796	0.0361	SC_RS27975	SCO5162	5609220	64.0	+	MarC family protein
SigB	SCO0600	SC_RS04925	5742721	5742747	+	9.39796	0.0361	SC_RS28575	SCO5278	5743022	288.0	+	magnesium chelatase
SigB	SCO0600	SC_RS04925	5769105	5769131	+	9.39796	0.0361	SC_RS28655	SCO5294	5769197	79.0	-	C40 family peptidase
SigB	SCO0600	SC_RS04925	6792827	6792853	+	9.39796	0.0361	SC_RS33185	SCO6187	6792490	350.0	+	D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase
SigB	SCO0600	SC_RS04925	6830805	6830831	-	9.39796	0.0361	SC_RS33330	SCO6216	6830580	238.0	-	acyl-CoA thioesterase
SigB	SCO0600	SC_RS04925	6830805	6830831	-	9.39796	0.0361	SC_RS33335	SCO6217	6831287	469.0	-	hypothetical protein
SigB	SCO0600	SC_RS04925	7290069	7290095	-	9.39796	0.0361	SC_RS35100	SCO6581	7289998	84.0	-	OFA family MFS transporter
SigB	SCO0600	SC_RS04925	8579662	8579688	-	9.39796	0.0361	SC_RS40905		8579414	261.0	-	IS5 family transposase
SigB	SCO0600	SC_RS04925	8579662	8579688	-	9.39796	0.0361	SC_RS40910	SCO7747	8580056	381.0	+	PP2C family protein-serine/threonine phosphatase
SigB	SCO0600	SC_RS04925	1031	1057	-	9.11224	0.0361	SC_RS02065		577	467.0	+	hypothetical protein
SigB	SCO0600	SC_RS04925	1031	1057	-	9.11224	0.0361	SC_RS02070		800	244.0	+	hypothetical protein
SigB	SCO0600	SC_RS04925	1031	1057	-	9.11224	0.0361	SC_RS00005	SCP1.01c	1522	478.0	-	hypothetical protein
SigB	SCO0600	SC_RS04925	1031	1057	-	9.11224	0.0361	SC_RS02075	SCO0002	1144	100.0	+	DEAD/DEAH box helicase
SigB	SCO0600	SC_RS04925	2947	2973	-	9.11224	0.0361	SC_RS00010	SCP1.02c	2812	148.0	-	DUF932 domain-containing protein
SigB	SCO0600	SC_RS04925	2947	2973	-	9.11224	0.0361	SC_RS00015	SCP1.03c	3121	161.0	-	hypothetical protein
SigB	SCO0600	SC_RS04925	2947	2973	-	9.11224	0.0361	SC_RS00020	SCP1.04c	3345	385.0	-	hypothetical protein
SigB	SCO0600	SC_RS04925	14941	14967	-	9.11224	0.0361	SC_RS02125		15360	406.0	-	DUF6879 family protein
SigB	SCO0600	SC_RS04925	14941	14967	-	9.11224	0.0361	SC_RS01955	SCP2.15c	15088	134.0	-	DNA-binding protein
SigB	SCO0600	SC_RS04925	42499	42525	-	9.11224	0.0361	SC_RS00215	SCP1.44	42353	159.0	+	NAD(P)/FAD-dependent oxidoreductase
SigB	SCO0600	SC_RS04925	54207	54233	-	9.11224	0.0361	SC_RS00275	SCP1.51c	53842	378.0	-	MaoC family dehydratase
SigB	SCO0600	SC_RS04925	54207	54233	-	9.11224	0.0361	SC_RS00280	SCP1.52c	54702	482.0	-	HpcH/HpaI aldolase/citrate lyase family protein
SigB	SCO0600	SC_RS04925	54207	54233	-	9.11224	0.0361	SC_RS02350	SCO0067	54103	117.0	+	carbohydrate ABC transporter permease
SigB	SCO0600	SC_RS04925	65373	65399	+	9.11224	0.0361	SC_RS02390	SCO0075	65140	246.0	+	hypothetical protein
SigB	SCO0600	SC_RS04925	103217	103243	+	9.11224	0.0361	SC_RS02585	SCO0123	103002	228.0	-	hypothetical protein
SigB	SCO0600	SC_RS04925	103217	103243	+	9.11224	0.0361	SC_RS00560	SCP1.104	102859	371.0	+	RRQRL motif-containing zinc-binding protein
SigB	SCO0600	SC_RS04925	103217	103243	+	9.11224	0.0361	SC_RS00565	SCP1.105	103344	114.0	+	Pycsar system effector family protein
SigB	SCO0600	SC_RS04925	175067	175093	+	9.11224	0.0361	SC_RS00940		175174	94.0	-	hypothetical protein
SigB	SCO0600	SC_RS04925	175067	175093	+	9.11224	0.0361	SC_RS02880	SCO0186	174943	137.0	+	phytoene desaturase family protein
SigB	SCO0600	SC_RS04925	187625	187651	-	9.11224	0.0361	SC_RS02935	SCO0197	187459	179.0	-	pyridoxamine 5'-phosphate oxidase family protein
SigB	SCO0600	SC_RS04925	208991	209017	+	9.11224	0.0361	SC_RS01090	SCP1.209c	209366	362.0	-	hypothetical protein
SigB	SCO0600	SC_RS04925	231509	231535	+	9.11224	0.0361	SC_RS03140	SCO0242	231022	500.0	+	VOC family protein
SigB	SCO0600	SC_RS04925	231509	231535	+	9.11224	0.0361	SC_RS03145	SCO0243	231475	47.0	+	hypothetical protein
SigB	SCO0600	SC_RS04925	259580	259606	+	9.11224	0.0361	SC_RS01375	SCP1.260	259437	156.0	+	hypothetical protein
SigB	SCO0600	SC_RS04925	259580	259606	+	9.11224	0.0361	SC_RS03270	SCO0270	259684	91.0	+	lanthionine synthetase C family protein
SigB	SCO0600	SC_RS04925	301791	301817	+	9.11224	0.0361	SC_RS01585	SCP1.302	301322	482.0	+	HpcH/HpaI aldolase/citrate lyase family protein
SigB	SCO0600	SC_RS04925	301791	301817	+	9.11224	0.0361	SC_RS01590	SCP1.303	302182	378.0	+	MaoC family dehydratase
SigB	SCO0600	SC_RS04925	313499	313525	+	9.11224	0.0361	SC_RS01650	SCP1.310c	313671	159.0	-	NAD(P)/FAD-dependent oxidoreductase
SigB	SCO0600	SC_RS04925	320493	320519	-	9.11224	0.0361	SC_RS03515	SCO0320	320113	393.0	+	zinc-binding dehydrogenase
SigB	SCO0600	SC_RS04925	320493	320519	-	9.11224	0.0361	SC_RS03520	SCO0321	320720	214.0	+	carboxylesterase/lipase family protein
SigB	SCO0600	SC_RS04925	328614	328640	-	9.11224	0.0361	SC_RS01730	SCP1.325c	328311	316.0	-	hypothetical protein
SigB	SCO0600	SC_RS04925	328614	328640	-	9.11224	0.0361	SC_RS03550	SCO0326	328333	294.0	+	DUF3500 domain-containing protein
SigB	SCO0600	SC_RS04925	341440	341466	+	9.11224	0.0361	SC_RS03605	SCO0338	341909	456.0	-	dehydrogenase
SigB	SCO0600	SC_RS04925	341440	341466	+	9.11224	0.0361	SC_RS03610	SCO0339	341803	350.0	+	NAD(P)-dependent oxidoreductase
SigB	SCO0600	SC_RS04925	342859	342885	+	9.11224	0.0361	SC_RS01780	SCP1.337c	342935	63.0	-	barstar family protein
SigB	SCO0600	SC_RS04925	342859	342885	+	9.11224	0.0361	SC_RS03615	SCO0340	343156	284.0	-	hypothetical protein
SigB	SCO0600	SC_RS04925	342859	342885	+	9.11224	0.0361	SC_RS01785	SCP1.338	343078	206.0	+	phosphoadenosine phosphosulfate reductase domain-containing protein
SigB	SCO0600	SC_RS04925	401391	401417	+	9.11224	0.0361	SC_RS03835	SCO0385	401465	61.0	+	Wzz/FepE/Etk N-terminal domain-containing protein
SigB	SCO0600	SC_RS04925	488327	488353	+	9.11224	0.0361	SC_RS04250	SCO0467	488719	379.0	+	HD domain-containing protein
SigB	SCO0600	SC_RS04925	490191	490217	+	9.11224	0.0361	SC_RS04255	SCO0468	490350	146.0	-	pirin family protein
SigB	SCO0600	SC_RS04925	490191	490217	+	9.11224	0.0361	SC_RS04260	SCO0469	490451	247.0	+	carboxymuconolactone decarboxylase family protein
SigB	SCO0600	SC_RS04925	570558	570584	+	9.11224	0.0361	SC_RS04605	SCO0538	570520	51.0	+	ABC transporter substrate-binding protein
SigB	SCO0600	SC_RS04925	598562	598588	-	9.11224	0.0361	SC_RS04700	SCO0556	598655	80.0	-	alpha/beta hydrolase
SigB	SCO0600	SC_RS04925	598562	598588	-	9.11224	0.0361	SC_RS04705	SCO0557	598747	172.0	+	MerR family transcriptional regulator
SigB	SCO0600	SC_RS04925	632864	632890	+	9.11224	0.0361	SC_RS04880	SCO0591	633119	242.0	+	lysozyme
SigB	SCO0600	SC_RS04925	638728	638754	+	9.11224	0.0361	SC_RS04910	SCO0597	638267	474.0	-	PRC-barrel domain-containing protein
SigB	SCO0600	SC_RS04925	638728	638754	+	9.11224	0.0361	SC_RS04915	SCO0598	638451	290.0	+	STAS domain-containing protein
SigB	SCO0600	SC_RS04925	638728	638754	+	9.11224	0.0361	SC_RS04920	SCO0599	638801	60.0	+	anti-sigma factor RsbA family regulatory protein
