gene_id,old_locus_tag,gene_name,chrom,start,end,strand,gff_tss,experimental_tss,tss_source,tss
SC_RS15270,SCO2639,,NC_003888.3,2870032,2870568,-,2870568,,GFF_annotation,2870568
SC_RS15275,SCO2640,,NC_003888.3,2870836,2871858,+,2870836,2870699.0,Jeong2016_dRNA-seq,2870699
SC_RS15280,SCO2641,,NC_003888.3,2871981,2873168,+,2871981,,GFF_annotation,2871981
SC_RS15285,SCO2642,,NC_003888.3,2873181,2873657,-,2873657,,GFF_annotation,2873657
SC_RS15290,SCO2643,pepN,NC_003888.3,2873770,2876343,+,2873770,2873663.0,Jeong2016_dRNA-seq,2873663
SC_RS15295,SCO2644,,NC_003888.3,2876450,2877352,-,2877352,2877352.0,Jeong2016_dRNA-seq,2877352
SC_RS15300,SCO2645,,NC_003888.3,2877382,2878338,-,2878338,,GFF_annotation,2878338
SC_RS15305,SCO2646,,NC_003888.3,2878372,2879334,-,2879334,,GFF_annotation,2879334
SC_RS15310,SCO2647,,NC_003888.3,2879447,2879965,+,2879447,2879447.0,Jeong2016_dRNA-seq,2879447
SC_RS15315,SCO2648,,NC_003888.3,2880082,2880369,-,2880369,2880369.0,Jeong2016_dRNA-seq,2880369
SC_RS15320,SCO2649,malQ,NC_003888.3,2880455,2882590,-,2882590,,GFF_annotation,2882590
SC_RS15325,SCO2650,,NC_003888.3,2882600,2882911,-,2882911,2882996.0,Jeong2016_dRNA-seq,2882996
SC_RS15330,SCO2651,,NC_003888.3,2883219,2883956,-,2883956,2884044.0,Jeong2016_dRNA-seq,2884044
SC_RS15335,SCO2652,,NC_003888.3,2884084,2884518,+,2884084,2884061.0,Jeong2016_dRNA-seq,2884061
SC_RS15340,SCO2653,,NC_003888.3,2884761,2885426,+,2884761,,GFF_annotation,2884761
SC_RS15345,SCO2654,,NC_003888.3,2885483,2886067,+,2885483,2885454.0,Jeong2016_dRNA-seq,2885454
SC_RS15350,SCO2655,,NC_003888.3,2886105,2886641,-,2886641,2886689.0,Jeong2016_dRNA-seq,2886689
SC_RS15355,SCO2656,,NC_003888.3,2886898,2888085,+,2886898,2886738.0,Jeong2016_dRNA-seq,2886738
SC_RS15360,SCO2657,,NC_003888.3,2888309,2889526,+,2888309,2888288.0,Jeong2016_dRNA-seq,2888288
SC_RS15365,SCO2658,,NC_003888.3,2889601,2890938,+,2889601,,GFF_annotation,2889601
SC_RS15370,SCO2659,,NC_003888.3,2890945,2891889,+,2890945,,GFF_annotation,2890945
SC_RS15375,SCO2660,,NC_003888.3,2891886,2892797,+,2891886,,GFF_annotation,2891886
SC_RS15380,SCO2661,,NC_003888.3,2892805,2894070,+,2892805,2892786.0,Jeong2016_dRNA-seq,2892786
SC_RS15385,SCO2662,,NC_003888.3,2894061,2895032,+,2894061,,GFF_annotation,2894061
SC_RS15390,SCO2663,,NC_003888.3,2895187,2896551,+,2895187,2895078.0,Jeong2016_dRNA-seq,2895078
SC_RS15395,SCO2664,,NC_003888.3,2896634,2897692,+,2896634,2896147.0,Jeong2016_dRNA-seq,2896147
SC_RS15400,SCO2665,,NC_003888.3,2897763,2899097,+,2897763,2897559.0,Jeong2016_dRNA-seq,2897559
SC_RS15405,,,NC_003888.3,2899220,2899537,-,2899537,,GFF_annotation,2899537
SC_RS15410,SCO2666,,NC_003888.3,2899581,2901884,+,2899581,,GFF_annotation,2899581
SC_RS15415,SCO2667,,NC_003888.3,2901888,2903336,+,2901888,2901634.0,Jeong2016_dRNA-seq,2901634
SC_RS15420,SCO2668,,NC_003888.3,2903451,2904797,+,2903451,2903335.0,Jeong2016_dRNA-seq,2903335
SC_RS15425,SCO2669,,NC_003888.3,2904844,2906658,+,2904844,2904722.0,Jeong2016_dRNA-seq,2904722
SC_RS15430,SCO2670,,NC_003888.3,2906677,2907651,-,2907651,2907651.0,Jeong2016_dRNA-seq,2907651
SC_RS15435,SCO2671,,NC_003888.3,2907738,2908151,+,2907738,2907747.0,Jeong2016_dRNA-seq,2907747
SC_RS15440,SCO2672,,NC_003888.3,2908387,2911707,+,2908387,,GFF_annotation,2908387
SC_RS15445,SCO2673,,NC_003888.3,2911847,2914579,+,2911847,,GFF_annotation,2911847
SC_RS15450,SCO2674,,NC_003888.3,2914632,2915591,+,2914632,,GFF_annotation,2914632
SC_RS15455,SCO2675,,NC_003888.3,2915616,2916338,-,2916338,,GFF_annotation,2916338
SC_RS15460,SCO2676,,NC_003888.3,2916335,2916745,-,2916745,2916715.0,Jeong2016_dRNA-seq,2916715
SC_RS15465,SCO2677,ettA,NC_003888.3,2916748,2918412,-,2918412,2918451.0,Jeong2016_dRNA-seq,2918451
SC_RS15470,SCO2678,,NC_003888.3,2918653,2919168,+,2918653,,GFF_annotation,2918653
SC_RS15475,SCO2679,,NC_003888.3,2919307,2919672,-,2919672,,GFF_annotation,2919672
SC_RS15480,SCO2680,,NC_003888.3,2920040,2920627,+,2920040,,GFF_annotation,2920040
SC_RS15485,SCO2681,fxsT,NC_003888.3,2920569,2922815,+,2920569,,GFF_annotation,2920569
SC_RS15490,SCO2682,,NC_003888.3,2922880,2924292,-,2924292,,GFF_annotation,2924292
SC_RS15495,SCO2683,,NC_003888.3,2924515,2924985,-,2924985,2925058.0,Jeong2016_dRNA-seq,2925058
SC_RS15500,SCO2684,,NC_003888.3,2925258,2927738,-,2927738,,GFF_annotation,2927738
SC_RS15505,SCO2685,,NC_003888.3,2927742,2929349,-,2929349,,GFF_annotation,2929349
SC_RS15510,SCOt18,,NC_003888.3,2929681,2929753,+,2929681,2929528.0,Jeong2016_dRNA-seq,2929528
SC_RS15515,SCO2686,,NC_003888.3,2929823,2930719,-,2930719,2930862.0,Jeong2016_dRNA-seq,2930862
SC_RS15520,,,NC_003888.3,2930984,2931145,+,2930984,,GFF_annotation,2930984
SC_RS15525,SCO2687,,NC_003888.3,2931148,2931792,+,2931148,,GFF_annotation,2931148
SC_RS15530,SCO2688,ribD,NC_003888.3,2931848,2932993,+,2931848,2931699.0,Jeong2016_dRNA-seq,2931699
SC_RS15535,SCO2689,,NC_003888.3,2932990,2934117,+,2932990,,GFF_annotation,2932990
SC_RS15540,SCO2690,,NC_003888.3,2934114,2935478,+,2934114,,GFF_annotation,2934114
SC_RS15545,SCO2691,,NC_003888.3,2935475,2936632,+,2935475,,GFF_annotation,2935475
SC_RS15550,SCO2692,,NC_003888.3,2936812,2938692,+,2936812,,GFF_annotation,2936812
SC_RS15555,SCO2693,,NC_003888.3,2938689,2939690,+,2938689,,GFF_annotation,2938689
SC_RS15560,SCO2694,,NC_003888.3,2939719,2940261,+,2939719,,GFF_annotation,2939719
SC_RS15565,SCO2695,,NC_003888.3,2940382,2941152,+,2940382,2940333.0,Jeong2016_dRNA-seq,2940333
SC_RS15570,SCO2696,,NC_003888.3,2941209,2942201,+,2941209,,GFF_annotation,2941209
SC_RS15575,SCO2697,,NC_003888.3,2942208,2942786,-,2942786,2942891.0,Jeong2016_dRNA-seq,2942891
SC_RS15580,SCO2699,chpF,NC_003888.3,2943092,2943364,+,2943092,,GFF_annotation,2943092
SC_RS15585,SCO2700,,NC_003888.3,2943456,2944322,-,2944322,,GFF_annotation,2944322
SC_RS15590,SCO2701,,NC_003888.3,2944306,2944875,-,2944875,,GFF_annotation,2944875
SC_RS15595,SCO2702,,NC_003888.3,2944995,2945510,-,2945510,,GFF_annotation,2945510
SC_RS15600,SCO2703,,NC_003888.3,2945615,2945917,-,2945917,,GFF_annotation,2945917
SC_RS15605,SCO2704,,NC_003888.3,2946094,2946828,-,2946828,,GFF_annotation,2946828
SC_RS15610,SCO2705,chpG,NC_003888.3,2947104,2947343,-,2947343,,GFF_annotation,2947343
SC_RS15615,SCO2706,,NC_003888.3,2947584,2948894,+,2947584,,GFF_annotation,2947584
SC_RS15620,SCO2707,,NC_003888.3,2948891,2950345,+,2948891,,GFF_annotation,2948891
SC_RS15625,SCO2708,,NC_003888.3,2950351,2951667,+,2950351,,GFF_annotation,2950351
SC_RS15630,SCO2709,murJ,NC_003888.3,2951811,2953604,+,2951811,,GFF_annotation,2951811
SC_RS15635,SCO2710,,NC_003888.3,2953648,2954337,+,2953648,,GFF_annotation,2953648
SC_RS15640,SCO2711,,NC_003888.3,2954348,2955550,+,2954348,,GFF_annotation,2954348
SC_RS15645,SCO2712,,NC_003888.3,2955547,2956266,+,2955547,,GFF_annotation,2955547
SC_RS15650,SCO2713,,NC_003888.3,2956263,2957411,+,2956263,,GFF_annotation,2956263
SC_RS15655,SCO2714,,NC_003888.3,2957449,2958636,-,2958636,,GFF_annotation,2958636
SC_RS15660,SCO2715,,NC_003888.3,2958781,2960079,+,2958781,,GFF_annotation,2958781
SC_RS15665,SCO2716,chpA,NC_003888.3,2960170,2960952,-,2960952,,GFF_annotation,2960952
SC_RS15670,SCO2717,chpD,NC_003888.3,2961104,2961331,-,2961331,,GFF_annotation,2961331
SC_RS15675,SCO2718,rdlA,NC_003888.3,2961619,2962014,-,2962014,2962051.0,Jeong2016_dRNA-seq,2962051
SC_RS15680,SCO2719,rdlB,NC_003888.3,2962277,2962678,+,2962277,2962086.0,Jeong2016_dRNA-seq,2962086
SC_RS15685,SCO2720,,NC_003888.3,2962767,2964695,-,2964695,,GFF_annotation,2964695
SC_RS15690,SCO2721,,NC_003888.3,2964860,2966458,-,2966458,,GFF_annotation,2966458
SC_RS15695,SCO2722,,NC_003888.3,2966690,2967589,-,2967589,,GFF_annotation,2967589
SC_RS15700,SCO2723,,NC_003888.3,2967586,2970237,-,2970237,,GFF_annotation,2970237
SC_RS15705,SCO2724,,NC_003888.3,2970454,2971884,-,2971884,,GFF_annotation,2971884
SC_RS15710,SCO2725,,NC_003888.3,2972229,2973086,+,2972229,,GFF_annotation,2972229
SC_RS15715,SCO2726,mmsA,NC_003888.3,2973144,2974646,-,2974646,,GFF_annotation,2974646
SC_RS15720,,,NC_003888.3,2974661,2974783,-,2974783,,GFF_annotation,2974783
SC_RS15725,,,NC_003888.3,2975426,2975617,+,2975426,,GFF_annotation,2975426
SC_RS15730,SCO2729,,NC_003888.3,2975713,2976312,+,2975713,2975713.0,Jeong2016_dRNA-seq,2975713
SC_RS15735,SCO2730,,NC_003888.3,2976388,2976630,+,2976388,2976327.0,Jeong2016_dRNA-seq,2976327
SC_RS15740,SCO2731,,NC_003888.3,2976666,2978948,+,2976666,,GFF_annotation,2976666
SC_RS15745,SCO2732,,NC_003888.3,2978987,2979586,-,2979586,,GFF_annotation,2979586
SC_RS15750,SCO2733,,NC_003888.3,2979583,2980422,-,2980422,,GFF_annotation,2980422
SC_RS15755,SCO2734,,NC_003888.3,2980555,2981592,+,2980555,2980535.0,Jeong2016_dRNA-seq,2980535
SC_RS15760,SCO2735,,NC_003888.3,2981644,2982126,+,2981644,,GFF_annotation,2981644
SC_RS15765,SCO2736,,NC_003888.3,2982769,2984058,-,2984058,2984104.0,Jeong2016_dRNA-seq,2984104
SC_RS15770,SCO2737,recD2,NC_003888.3,2984296,2986557,-,2986557,,GFF_annotation,2986557
SC_RS15775,SCO2738,,NC_003888.3,2986705,2986902,-,2986902,,GFF_annotation,2986902
SC_RS15780,SCO2739,,NC_003888.3,2986899,2987087,-,2987087,,GFF_annotation,2987087
SC_RS15790,SCO2741,,NC_003888.3,2987658,2988134,+,2987658,2987596.0,Jeong2016_dRNA-seq,2987596
SC_RS15795,SCO2742,,NC_003888.3,2988198,2989145,-,2989145,,GFF_annotation,2989145
SC_RS15800,SCO2743,,NC_003888.3,2989276,2989761,+,2989276,,GFF_annotation,2989276
SC_RS15805,SCO2744,,NC_003888.3,2989772,2990122,-,2990122,,GFF_annotation,2990122
SC_RS15810,SCO2745,,NC_003888.3,2990408,2991451,+,2990408,,GFF_annotation,2990408
SC_RS15815,SCO2746,,NC_003888.3,2991448,2993001,+,2991448,,GFF_annotation,2991448
SC_RS15820,SCO2747,,NC_003888.3,2992991,2994946,+,2992991,,GFF_annotation,2992991
SC_RS15825,SCO2748,,NC_003888.3,2994994,2995914,+,2994994,2994844.0,Jeong2016_dRNA-seq,2994844
SC_RS15830,SCO2749,rbsD,NC_003888.3,2995911,2996300,+,2995911,,GFF_annotation,2995911
SC_RS15835,SCO2750,,NC_003888.3,2996489,2997352,-,2997352,,GFF_annotation,2997352
SC_RS15840,SCO2751,,NC_003888.3,2997349,2998515,-,2998515,,GFF_annotation,2998515
SC_RS15845,SCO2752,,NC_003888.3,2998512,2999663,-,2999663,,GFF_annotation,2999663
SC_RS15850,SCO2753,,NC_003888.3,2999879,3000925,+,2999879,2999759.0,Jeong2016_dRNA-seq,2999759
SC_RS15855,SCO2754,,NC_003888.3,3001131,3001931,+,3001131,3001129.0,Jeong2016_dRNA-seq,3001129
SC_RS15860,SCO2755,,NC_003888.3,3001915,3002577,-,3002577,3002577.0,Jeong2016_dRNA-seq,3002577
SC_RS15865,SCO2756,,NC_003888.3,3002574,3003509,-,3003509,,GFF_annotation,3003509
SC_RS15870,SCO2757,,NC_003888.3,3003658,3004599,+,3003658,,GFF_annotation,3003658
SC_RS15875,SCO2758,,NC_003888.3,3004794,3006641,+,3004794,,GFF_annotation,3004794
SC_RS15880,SCO2759,,NC_003888.3,3006815,3008032,-,3008032,,GFF_annotation,3008032
SC_RS15885,SCO2760,,NC_003888.3,3008299,3008949,+,3008299,,GFF_annotation,3008299
SC_RS15890,SCO2761,,NC_003888.3,3008987,3010411,-,3010411,,GFF_annotation,3010411
SC_RS15895,SCO2762,,NC_003888.3,3010475,3010867,-,3010867,,GFF_annotation,3010867
SC_RS15900,SCO2763,,NC_003888.3,3010977,3014708,-,3014708,3014748.0,Jeong2016_dRNA-seq,3014748
SC_RS15905,SCO2764,,NC_003888.3,3014808,3015806,-,3015806,,GFF_annotation,3015806
SC_RS15910,SCO2765,,NC_003888.3,3015897,3016268,+,3015897,3015897.0,Jeong2016_dRNA-seq,3015897
SC_RS15915,SCO2766,,NC_003888.3,3016395,3017255,+,3016395,,GFF_annotation,3016395
SC_RS15920,SCO2767,,NC_003888.3,3017260,3019491,-,3019491,,GFF_annotation,3019491
SC_RS15925,SCO2768,,NC_003888.3,3019488,3019907,-,3019907,,GFF_annotation,3019907
SC_RS15930,SCO2769,,NC_003888.3,3019967,3021661,-,3021661,,GFF_annotation,3021661
SC_RS15935,SCO2770,speB,NC_003888.3,3021658,3022626,-,3022626,,GFF_annotation,3022626
SC_RS15940,SCO2771,,NC_003888.3,3022836,3023624,+,3022836,3022753.0,Jeong2016_dRNA-seq,3022753
SC_RS15945,SCO2772,,NC_003888.3,3023634,3024614,-,3024614,,GFF_annotation,3024614
SC_RS15950,SCO2773,,NC_003888.3,3024620,3025492,-,3025492,,GFF_annotation,3025492
SC_RS15955,SCO2774,,NC_003888.3,3025503,3026660,-,3026660,3026699.0,Jeong2016_dRNA-seq,3026699
SC_RS15960,SCO2775,,NC_003888.3,3026790,3027416,-,3027416,,GFF_annotation,3027416
SC_RS15965,SCO2776,,NC_003888.3,3027514,3029130,+,3027514,,GFF_annotation,3027514
SC_RS15970,SCO2777,,NC_003888.3,3029169,3031109,+,3029169,,GFF_annotation,3029169
SC_RS15975,SCO2778,,NC_003888.3,3031106,3032059,+,3031106,,GFF_annotation,3031106
SC_RS15980,SCO2779,,NC_003888.3,3032065,3033225,+,3032065,,GFF_annotation,3032065
SC_RS15985,SCO2780,desE,NC_003888.3,3033355,3034404,+,3033355,3033112.0,Jeong2016_dRNA-seq,3033112
SC_RS15990,SCO2781,,NC_003888.3,3034632,3035477,+,3034632,,GFF_annotation,3034632
SC_RS15995,SCO2782,desA,NC_003888.3,3035641,3037083,+,3035641,3035578.0,Jeong2016_dRNA-seq,3035578
SC_RS16000,SCO2783,,NC_003888.3,3037067,3038347,+,3037067,,GFF_annotation,3037067
SC_RS16005,SCO2784,,NC_003888.3,3038344,3038898,+,3038344,,GFF_annotation,3038344
SC_RS16010,SCO2785,desD,NC_003888.3,3038895,3040682,+,3038895,,GFF_annotation,3038895
SC_RS16015,SCO2786,,NC_003888.3,3040752,3042359,-,3042359,3042549.0,Jeong2016_dRNA-seq,3042549
SC_RS16020,SCO2787,,NC_003888.3,3042474,3043370,+,3042474,3042474.0,Jeong2016_dRNA-seq,3042474
SC_RS16025,SCO2788,,NC_003888.3,3043459,3043716,+,3043459,3043459.0,Jeong2016_dRNA-seq,3043459
SC_RS16030,SCO2789,glmS,NC_003888.3,3043786,3045603,+,3043786,,GFF_annotation,3043786
SC_RS16035,SCO2790,,NC_003888.3,3045619,3046146,-,3046146,3046291.0,Jeong2016_dRNA-seq,3046291
SC_RS16040,,,NC_003888.3,3046449,3046748,+,3046449,,GFF_annotation,3046449
SC_RS16045,SCO2792,,NC_003888.3,3047135,3048331,+,3047135,3046953.0,Jeong2016_dRNA-seq,3046953
SC_RS16050,SCO2793,orn,NC_003888.3,3048673,3049275,+,3048673,3048673.0,Jeong2016_dRNA-seq,3048673
SC_RS16055,SCOt19,,NC_003888.3,3049397,3049469,+,3049397,3049352.0,Jeong2016_dRNA-seq,3049352
SC_RS16060,SCO2794,,NC_003888.3,3049837,3050892,-,3050892,3051120.0,Jeong2016_dRNA-seq,3051120
SC_RS16065,SCO2795,,NC_003888.3,3051258,3052583,+,3051258,3051106.0,Jeong2016_dRNA-seq,3051106
SC_RS16070,SCO2796,,NC_003888.3,3052589,3053602,+,3052589,,GFF_annotation,3052589
SC_RS16075,SCO2797,,NC_003888.3,3053615,3054526,+,3053615,3053185.0,Jeong2016_dRNA-seq,3053185
SC_RS16080,SCO2798,,NC_003888.3,3054670,3056109,+,3054670,,GFF_annotation,3054670
SC_RS16085,SCO2799,,NC_003888.3,3056184,3057653,-,3057653,,GFF_annotation,3057653
SC_RS16090,SCO2800,,NC_003888.3,3057814,3059226,-,3059226,,GFF_annotation,3059226
SC_RS16095,SCO2801,,NC_003888.3,3059223,3059927,-,3059927,3059927.0,Jeong2016_dRNA-seq,3059927
SC_RS16100,SCO2802,,NC_003888.3,3060047,3060619,+,3060047,3060046.0,Jeong2016_dRNA-seq,3060046
SC_RS16105,SCO2803,,NC_003888.3,3060648,3061517,-,3061517,,GFF_annotation,3061517
SC_RS16110,SCO2804,,NC_003888.3,3061566,3061946,-,3061946,,GFF_annotation,3061946
SC_RS16115,SCO2805,,NC_003888.3,3062230,3063669,+,3062230,,GFF_annotation,3062230
SC_RS16120,SCO2806,,NC_003888.3,3063968,3064564,-,3064564,,GFF_annotation,3064564
SC_RS16125,SCO2807,,NC_003888.3,3064780,3065769,+,3064780,3064595.0,Jeong2016_dRNA-seq,3064595
SC_RS16130,SCO2808,,NC_003888.3,3065666,3066904,+,3065666,,GFF_annotation,3065666
SC_RS16135,SCO2809,,NC_003888.3,3066895,3068574,+,3066895,,GFF_annotation,3066895
SC_RS16140,SCO2810,,NC_003888.3,3068571,3069932,+,3068571,,GFF_annotation,3068571
SC_RS16145,SCO2811,,NC_003888.3,3070230,3070556,-,3070556,3070611.0,Jeong2016_dRNA-seq,3070611
SC_RS16150,SCO2812,,NC_003888.3,3070648,3071898,+,3070648,,GFF_annotation,3070648
SC_RS16155,SCO2813,,NC_003888.3,3071960,3072526,+,3071960,3071936.0,Jeong2016_dRNA-seq,3071936
SC_RS16160,SCO2814,,NC_003888.3,3072689,3073546,-,3073546,,GFF_annotation,3073546
SC_RS16165,SCO2815,,NC_003888.3,3073685,3074278,+,3073685,3073640.0,Jeong2016_dRNA-seq,3073640
SC_RS16170,SCO2816,,NC_003888.3,3074377,3075477,+,3074377,,GFF_annotation,3074377
SC_RS16175,SCO2817,,NC_003888.3,3075453,3077357,-,3077357,3077412.0,Jeong2016_dRNA-seq,3077412
SC_RS16180,SCO2818,,NC_003888.3,3077642,3078952,+,3077642,,GFF_annotation,3077642
SC_RS16185,SCOt20,,NC_003888.3,3079125,3079198,-,3079198,3079206.0,Jeong2016_dRNA-seq,3079206
SC_RS16190,SCO2819,,NC_003888.3,3079189,3079803,-,3079803,3079976.0,Jeong2016_dRNA-seq,3079976
SC_RS16195,SCO2820,,NC_003888.3,3079945,3080292,-,3080292,3080360.0,Jeong2016_dRNA-seq,3080360
SC_RS16200,SCO2821,,NC_003888.3,3080444,3082009,-,3082009,,GFF_annotation,3082009
SC_RS16205,SCO2822,,NC_003888.3,3082430,3083161,-,3083161,,GFF_annotation,3083161
SC_RS16210,SCO2823,,NC_003888.3,3083158,3084060,-,3084060,,GFF_annotation,3084060
SC_RS16215,SCO2824,,NC_003888.3,3084248,3085231,+,3084248,3083914.0,Jeong2016_dRNA-seq,3083914
SC_RS16220,SCO2825,,NC_003888.3,3085268,3086671,+,3085268,,GFF_annotation,3085268
SC_RS16225,SCO2826,,NC_003888.3,3086668,3087165,+,3086668,,GFF_annotation,3086668
SC_RS16230,SCO2827,,NC_003888.3,3087146,3087640,-,3087640,3087640.0,Jeong2016_dRNA-seq,3087640
SC_RS16235,SCO2828,ehuB,NC_003888.3,3087748,3088677,+,3087748,3087628.0,Jeong2016_dRNA-seq,3087628
SC_RS16240,SCO2829,ehuC,NC_003888.3,3088674,3089375,+,3088674,3088506.0,Jeong2016_dRNA-seq,3088506
SC_RS16245,SCO2830,ehuD,NC_003888.3,3089372,3090022,+,3089372,3089124.0,Jeong2016_dRNA-seq,3089124
SC_RS16250,SCO2831,ehuA,NC_003888.3,3090012,3090797,+,3090012,,GFF_annotation,3090012
SC_RS16255,SCO2832,,NC_003888.3,3090979,3091737,+,3090979,,GFF_annotation,3090979
SC_RS16260,SCOt21,,NC_003888.3,3091827,3091900,+,3091827,3091792.0,Jeong2016_dRNA-seq,3091792
SC_RS16265,SCO2833,,NC_003888.3,3091946,3092551,-,3092551,,GFF_annotation,3092551
SC_RS16270,SCO2834,,NC_003888.3,3092672,3093823,-,3093823,,GFF_annotation,3093823
SC_RS16275,SCO2835,,NC_003888.3,3093880,3094941,-,3094941,,GFF_annotation,3094941
SC_RS16280,SCOt22,,NC_003888.3,3095139,3095212,+,3095139,3095131.0,Jeong2016_dRNA-seq,3095131
SC_RS16285,SCO2836,,NC_003888.3,3095506,3097467,+,3095506,3095396.0,Jeong2016_dRNA-seq,3095396
SC_RS16290,SCO2837,glxA,NC_003888.3,3097464,3099401,+,3097464,3097424.0,Jeong2016_dRNA-seq,3097424
SC_RS16295,SCO2838,,NC_003888.3,3099502,3100527,-,3100527,,GFF_annotation,3100527
SC_RS16300,SCO2839,,NC_003888.3,3100609,3101196,-,3101196,,GFF_annotation,3101196
SC_RS16305,SCO2840,,NC_003888.3,3101313,3102206,+,3101313,3101285.0,Jeong2016_dRNA-seq,3101285
SC_RS16310,SCO2841,,NC_003888.3,3102196,3102936,-,3102936,,GFF_annotation,3102936
SC_RS16315,SCO2842,,NC_003888.3,3102939,3103493,-,3103493,,GFF_annotation,3103493
SC_RS16320,SCO2843,,NC_003888.3,3103597,3104376,-,3104376,3104407.0,Jeong2016_dRNA-seq,3104407
SC_RS16330,SCO2846,,NC_003888.3,3105013,3106233,-,3106233,,GFF_annotation,3106233
SC_RS16335,SCO2847,,NC_003888.3,3106290,3107372,+,3106290,,GFF_annotation,3106290
SC_RS16340,SCO2848,,NC_003888.3,3107369,3107845,+,3107369,,GFF_annotation,3107369
SC_RS16345,SCO2849,,NC_003888.3,3107953,3108825,+,3107953,,GFF_annotation,3107953
SC_RS16350,SCO2850,,NC_003888.3,3109095,3109952,-,3109952,,GFF_annotation,3109952
SC_RS16355,SCO2851,,NC_003888.3,3110120,3110833,-,3110833,,GFF_annotation,3110833
SC_RS16360,SCO2852,,NC_003888.3,3110947,3111258,-,3111258,,GFF_annotation,3111258
SC_RS16365,SCO2853,,NC_003888.3,3111340,3111885,-,3111885,,GFF_annotation,3111885
SC_RS16370,SCO2854,,NC_003888.3,3111998,3113431,+,3111998,,GFF_annotation,3111998
SC_RS16375,SCO2855,,NC_003888.3,3113643,3114659,+,3113643,,GFF_annotation,3113643
SC_RS16380,SCO2856,,NC_003888.3,3114765,3115223,+,3114765,,GFF_annotation,3114765
SC_RS16385,SCO2857,,NC_003888.3,3115344,3115688,-,3115688,,GFF_annotation,3115688
SC_RS16390,SCO2858,,NC_003888.3,3115703,3115960,-,3115960,,GFF_annotation,3115960
SC_RS16395,SCO2859,,NC_003888.3,3115957,3116334,-,3116334,,GFF_annotation,3116334
SC_RS16400,SCO2860,arr,NC_003888.3,3116521,3116931,-,3116931,3116931.0,Jeong2016_dRNA-seq,3116931
SC_RS16405,SCO2861,,NC_003888.3,3117213,3117881,+,3117213,,GFF_annotation,3117213
SC_RS16410,SCO2863,,NC_003888.3,3118032,3121199,+,3118032,,GFF_annotation,3118032
SC_RS16415,SCO2864,,NC_003888.3,3121230,3121844,-,3121844,,GFF_annotation,3121844
SC_RS16420,SCO2865,,NC_003888.3,3122091,3122933,+,3122091,3121982.0,Jeong2016_dRNA-seq,3121982
SC_RS16425,,,NC_003888.3,3122937,3123143,+,3122937,,GFF_annotation,3122937
SC_RS16430,,,NC_003888.3,3123349,3123477,+,3123349,,GFF_annotation,3123349
SC_RS16435,SCO2867,,NC_003888.3,3123679,3123906,+,3123679,3123647.0,Jeong2016_dRNA-seq,3123647
SC_RS16440,SCO2868,,NC_003888.3,3123914,3124393,+,3123914,,GFF_annotation,3123914
SC_RS16445,SCO2869,,NC_003888.3,3124417,3125262,+,3124417,3124292.0,Jeong2016_dRNA-seq,3124292
SC_RS16450,SCO2870,tgmA,NC_003888.3,3125325,3125630,+,3125325,3125325.0,Jeong2016_dRNA-seq,3125325
SC_RS16455,SCO2871,tgmB,NC_003888.3,3125634,3126614,+,3125634,,GFF_annotation,3125634
SC_RS16460,SCO2872,tgmC,NC_003888.3,3126611,3127843,+,3126611,,GFF_annotation,3126611
SC_RS16465,SCO2873,,NC_003888.3,3127894,3128403,-,3128403,,GFF_annotation,3128403
SC_RS16470,SCO2874,,NC_003888.3,3128619,3129590,-,3129590,,GFF_annotation,3129590
SC_RS16475,SCO2875,,NC_003888.3,3129646,3130077,+,3129646,,GFF_annotation,3129646
SC_RS16480,SCO2876,,NC_003888.3,3130165,3130731,+,3130165,3130165.0,Jeong2016_dRNA-seq,3130165
SC_RS16485,SCO2877,,NC_003888.3,3130825,3131211,+,3130825,3130799.0,Jeong2016_dRNA-seq,3130799
SC_RS16490,SCO2878,,NC_003888.3,3131356,3133899,+,3131356,3131326.0,Jeong2016_dRNA-seq,3131326
SC_RS16495,SCO2879,,NC_003888.3,3134618,3136273,+,3134618,3134301.0,Jeong2016_dRNA-seq,3134301
SC_RS16500,SCO2880,,NC_003888.3,3136276,3136698,+,3136276,3136278.0,Jeong2016_dRNA-seq,3136278
SC_RS16505,SCO2881,,NC_003888.3,3136695,3137048,+,3136695,,GFF_annotation,3136695
SC_RS16510,SCO2882,,NC_003888.3,3137026,3137664,+,3137026,,GFF_annotation,3137026
SC_RS16515,SCO2883,,NC_003888.3,3137661,3138893,+,3137661,,GFF_annotation,3137661
SC_RS16520,SCO2884,,NC_003888.3,3138905,3140131,+,3138905,,GFF_annotation,3138905
SC_RS16525,SCO2885,,NC_003888.3,3140184,3140657,-,3140657,,GFF_annotation,3140657
SC_RS16530,SCO2886,,NC_003888.3,3140760,3141644,-,3141644,,GFF_annotation,3141644
SC_RS16535,SCO2887,,NC_003888.3,3141805,3142107,+,3141805,3141751.0,Jeong2016_dRNA-seq,3141751
SC_RS16540,SCO2888,,NC_003888.3,3142123,3142482,-,3142482,3142517.0,Jeong2016_dRNA-seq,3142517
SC_RS16545,SCO2889,,NC_003888.3,3142528,3144042,-,3144042,3144364.0,Jeong2016_dRNA-seq,3144364
SC_RS16555,SCO2892,,NC_003888.3,3145726,3147090,+,3145726,3145677.0,Jeong2016_dRNA-seq,3145677
